15744_PipX_family_protein.faa	ID:WP_096653065.1,	ID:WP_035154024.1,	ID:WP_096623515.1,	ID:WP_096685124.1,	ID:WP_096685124.1,	ID:WP_015201073.1,	ID:WP_223978207.1,	
15745_YggS_family_pyridoxa...faa	ID:WP_096653067.1,	ID:WP_046814818.1,	ID:WP_096623517.1,	ID:WP_096685122.1,	ID:WP_096685122.1,	ID:WP_015201072.1,	ID:WP_223978208.1,	
15746_cell_division_protei...faa	ID:WP_096653069.1,	ID:WP_035154022.1,	ID:WP_096623519.1,	ID:WP_096685121.1,	ID:WP_096685121.1,	ID:WP_015201071.1,	ID:WP_223978209.1,	
15747_proC.faa	ID:WP_096660987.1,	ID:WP_035159059.1,	ID:WP_096623521.1,	ID:WP_096685119.1,	ID:WP_096685119.1,	ID:WP_015201070.1,	ID:WP_224175554.1,	
15748_clpP.faa	ID:WP_096660044.1,	ID:WP_035156380.1,	ID:WP_096623523.1,	ID:WP_096688908.1,	ID:WP_096688908.1,	ID:WP_015196805.1,	ID:WP_127083710.1,	
15749_peptidoglycan_recogn...faa	-	ID:WP_035156642.1,	ID:WP_096623525.1,	ID:WP_096689706.1,	ID:WP_096689706.1,	ID:WP_015199081.1,	ID:WP_223973680.1,	
15750_glycosyltransferase_...faa	ID:WP_096656364.1,	ID:WP_035157914.1,	ID:WP_096626345.1,	ID:WP_096691831.1,	ID:WP_096691831.1,	ID:WP_015195791.1,	ID:WP_224177228.1,	
15751_MFS_transporter.faa	ID:WP_096656363.1,	ID:WP_035157912.1,	ID:WP_096623527.1,	ID:WP_096691830.1,	ID:WP_096691830.1,	ID:WP_144051086.1,	ID:WP_224179506.1,	
15752_recO.faa	ID:WP_096656362.1,	ID:WP_035157911.1,	ID:WP_096623529.1,	ID:WP_096691829.1,	ID:WP_096691829.1,	ID:WP_015195789.1,	ID:WP_223981639.1,	
15753_deoC.faa	ID:WP_096656361.1,	ID:WP_035157908.1,	ID:WP_096623531.1,	ID:WP_096691828.1,	ID:WP_096691828.1,	ID:WP_015195788.1,	ID:WP_224177227.1,	
15754_hypothetical_protein.faa	-	-	ID:WP_231943098.1,	-	-	-	-	
15755_DUF697_domain-contai...faa	ID:WP_096656359.1,	ID:WP_238178392.1,	ID:WP_096623533.1,	ID:WP_096691826.1,	ID:WP_096691826.1,	ID:WP_041740040.1,	ID:WP_224177225.1,	
15756_BMC_domain-containin...faa	ID:WP_096652116.1,	ID:WP_035150841.1,	ID:WP_096623535.1,	ID:WP_096693281.1,	ID:WP_096693281.1,	ID:WP_015198829.1,	ID:WP_019495698.1,	
15757_carbon_dioxide-conce...faa	ID:WP_096652119.1,	ID:WP_035150838.1,	ID:WP_096623537.1,	ID:WP_096693279.1,	ID:WP_096693279.1,	ID:WP_015198828.1,	ID:WP_073616549.1,	
15758_zinc-dependent_alcoh...faa	ID:WP_096658342.1,	ID:WP_035158427.1,	ID:WP_096623539.1,	ID:WP_096692988.1,	ID:WP_096692988.1,	ID:WP_015196827.1,	ID:WP_223977856.1,	
15759_pentapeptide_repeat-...faa	ID:WP_096658345.1,	ID:WP_238178431.1,	ID:WP_096623541.1,	-	-	ID:WP_238993819.1,	ID:WP_224179712.1,	
15760_hypothetical_protein.faa	-	-	ID:WP_096623543.1,	-	-	-	-	
15762_aminotransferase_cla...faa	ID:WP_096660028.1,	-	ID:WP_096623547.1,	ID:WP_096688925.1,	ID:WP_096688925.1,	ID:WP_015196822.1,	ID:WP_223975347.1,	
15763_peptidoglycan_bridge...faa	ID:WP_096660029.1,	-	ID:WP_096623549.1,	ID:WP_096688924.1,ID:WP_096688926.1,	ID:WP_096688924.1,ID:WP_096688926.1,	ID:WP_015196821.1,	ID:WP_223975343.1,ID:WP_223975341.1,	
15764_hypothetical_protein.faa	-	-	ID:WP_157780774.1,	-	-	-	-	
15765_phytanoyl-CoA_dioxyg...faa	ID:WP_096660030.1,	-	ID:WP_096623553.1,	ID:WP_096688921.1,	ID:WP_096688921.1,	ID:WP_015196820.1,	ID:WP_223975339.1,	
15766_sugar_transferase.faa	ID:WP_096660032.1,	-	ID:WP_096623555.1,	ID:WP_096688920.1,	ID:WP_096688920.1,	ID:WP_015196817.1,	ID:WP_223975330.1,	
15767_glycosyltransferase.faa	ID:WP_096660033.1,	-	ID:WP_096623559.1,	ID:WP_096688919.1,	ID:WP_096688919.1,	ID:WP_015196816.1,	ID:WP_223975327.1,ID:WP_224179092.1,	
15768_DUF4091_domain-conta...faa	-	-	ID:WP_231943099.1,	-	-	-	-	
15769_glycosyltransferase.faa	-	-	ID:WP_172892793.1,	ID:WP_096688917.1,	ID:WP_096688917.1,	ID:WP_015196815.1,	ID:WP_224177973.1,	
15770_glycosyltransferase.faa	-	-	ID:WP_096623561.1,	-	-	-	-	
15771_O-antigen_ligase_fam...faa	-	-	ID:WP_096623563.1,	-	-	-	ID:WP_223975321.1,	
15772_glycosyltransferase_...faa	ID:WP_096657136.1,	ID:WP_035153631.1,	ID:WP_096623565.1,	ID:WP_096692567.1,	ID:WP_096692567.1,	ID:WP_015196812.1,	ID:WP_223975317.1,ID:WP_224178852.1,	
15773_murein_biosynthesis_...faa	-	-	ID:WP_096623567.1,	ID:WP_096688914.1,	ID:WP_096688914.1,	ID:WP_015196811.1,	ID:WP_223975314.1,	
15774_polysaccharide_biosy...faa	ID:WP_096660041.1,	-	ID:WP_096626351.1,	ID:WP_096688913.1,	ID:WP_096688913.1,	ID:WP_015196809.1,	ID:WP_223975312.1,	
15775_ilvN.faa	ID:WP_096660042.1,	ID:WP_035154634.1,	ID:WP_096623569.1,	ID:WP_096688912.1,	ID:WP_096688912.1,	ID:WP_015196808.1,	ID:WP_019492237.1,	
15776_ribBA.faa	ID:WP_096661213.1,	ID:WP_035157454.1,	ID:WP_096623573.1,	ID:WP_096690699.1,	ID:WP_096690699.1,	ID:WP_015196489.1,	ID:WP_224179537.1,	
15777_alpha-beta_fold_hydr...faa	ID:WP_096655814.1,	ID:WP_238178513.1,	ID:WP_231943100.1,	ID:WP_096693285.1,	ID:WP_096693285.1,	ID:WP_041739803.1,	ID:WP_223991386.1,	
15778_hypothetical_protein.faa	-	-	ID:WP_157780775.1,	-	-	-	-	
15779_gamma-glutamylcyclot...faa	ID:WP_096653541.1,	-	ID:WP_231943488.1,	ID:WP_096689964.1,	ID:WP_096689964.1,	-	ID:WP_223983113.1,	
15780_response_regulator_t...faa	ID:WP_096658404.1,	ID:WP_035155261.1,	ID:WP_096623579.1,	ID:WP_096691868.1,	ID:WP_096691868.1,	ID:WP_015196980.1,	ID:WP_223976634.1,	
15781_devC.faa	ID:WP_096653733.1,	ID:WP_035155567.1,	ID:WP_096623581.1,	ID:WP_096684148.1,	ID:WP_096684148.1,	ID:WP_015198605.1,	ID:WP_224175463.1,	
15782_ilvC.faa	ID:WP_096661315.1,	ID:WP_035149661.1,	ID:WP_096623583.1,	ID:WP_096688097.1,	ID:WP_096688097.1,	ID:WP_015196300.1,	ID:WP_223977989.1,	
15783_FAD-dependent_oxidor...faa	-	-	ID:WP_096626353.1,	ID:WP_096685744.1,	ID:WP_096685744.1,	ID:WP_015198013.1,	ID:WP_224175529.1,	
15784_NAD-P--FAD-dependent...faa	-	-	ID:WP_096623585.1,	ID:WP_096685746.1,	ID:WP_096685746.1,	ID:WP_015198014.1,	ID:WP_223978152.1,	
15785_tmk.faa	ID:WP_096659990.1,	ID:WP_035158154.1,	ID:WP_096623587.1,	ID:WP_096687640.1,	ID:WP_096687640.1,	ID:WP_015197303.1,	ID:WP_224179488.1,	
15786_FGGY-family_carbohyd...faa	ID:WP_096656250.1,	ID:WP_035151453.1,	ID:WP_096623589.1,	ID:WP_096688901.1,	ID:WP_096688901.1,	ID:WP_015197012.1,	ID:WP_224177978.1,	
15787_larE.faa	ID:WP_096660303.1,	ID:WP_035152913.1,	ID:WP_096623591.1,	ID:WP_096686551.1,	ID:WP_096686551.1,	ID:WP_015200676.1,	ID:WP_223985816.1,	
15788_fni.faa	ID:WP_096652601.1,	ID:WP_035150974.1,	ID:WP_096623593.1,	ID:WP_096690501.1,	ID:WP_096690501.1,	ID:WP_015199647.1,	ID:WP_223974448.1,	
15789_sppA.faa	ID:WP_096652603.1,	ID:WP_035150971.1,	ID:WP_096623597.1,	ID:WP_096690500.1,	ID:WP_096690500.1,	ID:WP_015199646.1,	ID:WP_224178178.1,	
15790_VCBS_repeat-containi...faa	ID:WP_096655900.1,	ID:WP_035154607.1,	ID:WP_096623599.1,	ID:WP_096684008.1,ID:WP_096684009.1,	ID:WP_096684008.1,ID:WP_096684009.1,	ID:WP_015199433.1,	ID:WP_224175326.1,ID:WP_224175534.1,	
15791_rpsB.faa	ID:WP_096654442.1,	ID:WP_035156739.1,	ID:WP_096623601.1,	ID:WP_096690996.1,	ID:WP_096690996.1,	ID:WP_015199168.1,	ID:WP_223989432.1,	
15792_tsf.faa	ID:WP_096654440.1,	ID:WP_035156737.1,	ID:WP_096623603.1,	ID:WP_096690997.1,	ID:WP_096690997.1,	ID:WP_015199169.1,	ID:WP_224177620.1,	
15793_hypothetical_protein.faa	-	-	ID:WP_096623605.1,	ID:WP_096690998.1,	ID:WP_096690998.1,	ID:WP_015199170.1,	ID:WP_224177619.1,	
15795_hypothetical_protein.faa	ID:WP_096656199.1,	-	ID:WP_096623607.1,	-	-	ID:WP_015199803.1,	ID:WP_224175345.1,	
15796_RNA-binding_transcri...faa	ID:WP_096656504.1,	ID:WP_035156662.1,	ID:WP_096626357.1,	ID:WP_096687320.1,	ID:WP_096687320.1,	ID:WP_015199098.1,	ID:WP_224179626.1,	
15797_hypothetical_protein.faa	-	ID:WP_046814701.1,	ID:WP_172892794.1,	ID:WP_096693045.1,	ID:WP_096693045.1,	-	ID:WP_223977501.1,	
15798_GTP-binding_protein.faa	ID:WP_096660936.1,	ID:WP_035158097.1,	ID:WP_231943101.1,	ID:WP_096694347.1,	ID:WP_096694347.1,	ID:WP_015199789.1,	ID:WP_224177716.1,	
15799_GuaB3_family_IMP_deh...faa	ID:WP_096659247.1,	ID:WP_035153963.1,	ID:WP_096623609.1,	ID:WP_096691692.1,	ID:WP_096691692.1,	ID:WP_015200758.1,	ID:WP_224177152.1,	
15800_trxA.faa	ID:WP_096659245.1,	ID:WP_035153343.1,	ID:WP_096623611.1,	ID:WP_019494404.1,	ID:WP_019494404.1,	-	ID:WP_019494404.1,	
15801_RsmB-NOP_family_clas...faa	-	ID:WP_035154611.1,	ID:WP_096626363.1,	-	-	-	ID:WP_224178174.1,	
15802_DUF2157_domain-conta...faa	ID:WP_096660846.1,	-	ID:WP_096623613.1,	ID:WP_096686452.1,ID:WP_096690496.1,	ID:WP_096686452.1,ID:WP_096690496.1,	ID:WP_015197098.1,	ID:WP_224178175.1,	
15803_GDYXXLXY_domain-cont...faa	-	-	ID:WP_157780776.1,	ID:WP_096690497.1,	ID:WP_096690497.1,	ID:WP_015197097.1,	ID:WP_223974463.1,	
15804_choice-of-anchor_E_d...faa	ID:WP_096652607.1,	-	ID:WP_255408930.1,	ID:WP_096690498.1,	ID:WP_096690498.1,	-	ID:WP_224178176.1,	
15805_hypothetical_protein.faa	ID:WP_096654335.1,	ID:WP_035154552.1,	ID:WP_096623619.1,	ID:WP_096691122.1,	ID:WP_096691122.1,	ID:WP_015197644.1,	ID:WP_223980533.1,	
15807_photosystem_II_react...faa	ID:WP_096654331.1,	ID:WP_082127343.1,	ID:WP_096623623.1,	ID:WP_096691124.1,	ID:WP_096691124.1,	ID:WP_015197646.1,	ID:WP_073617404.1,	
15808_30S_ribosomal_protei...faa	-	ID:WP_035155497.1,	ID:WP_096623625.1,	ID:WP_096691125.1,	ID:WP_096691125.1,	ID:WP_015197647.1,	ID:WP_223980539.1,	
15809_hypothetical_protein.faa	ID:WP_096660995.1,	ID:WP_035148933.1,	ID:WP_096623628.1,	ID:WP_096691138.1,	ID:WP_096691138.1,	ID:WP_015199743.1,	ID:WP_223980634.1,	
15810_gatA.faa	ID:WP_096658518.1,	ID:WP_035158062.1,	ID:WP_096623630.1,	ID:WP_096687435.1,	ID:WP_096687435.1,	ID:WP_015198455.1,	ID:WP_223973564.1,	
15811_helix-turn-helix_dom...faa	ID:WP_096658515.1,	ID:WP_052754536.1,	ID:WP_096623633.1,	ID:WP_096687434.1,	ID:WP_096687434.1,	ID:WP_015196956.1,	ID:WP_223971478.1,	
15812_helix-turn-helix_dom...faa	ID:WP_096658514.1,	ID:WP_035158061.1,	ID:WP_096623635.1,	ID:WP_096687432.1,	ID:WP_096687432.1,	ID:WP_015196958.1,	ID:WP_223971474.1,	
15813_fasciclin_domain-con...faa	ID:WP_096660764.1,	ID:WP_035157644.1,	ID:WP_096623637.1,	ID:WP_096693013.1,	ID:WP_096693013.1,	-	ID:WP_127080768.1,	
15814_hypothetical_protein.faa	ID:WP_096655948.1,	ID:WP_035149338.1,ID:WP_035157642.1,	ID:WP_231943103.1,	ID:WP_096689749.1,ID:WP_096693014.1,	ID:WP_096689749.1,ID:WP_096693014.1,	ID:WP_041739742.1,	ID:WP_223984867.1,ID:WP_224176581.1,	
15815_hypothetical_protein.faa	ID:WP_096652197.1,	ID:WP_035159671.1,	ID:WP_096623639.1,	ID:WP_096686308.1,	ID:WP_096686308.1,	ID:WP_015196865.1,	ID:WP_223972746.1,	
15816_serine-threonine_pro...faa	ID:WP_096652258.1,	ID:WP_035149656.1,	ID:WP_096623641.1,	ID:WP_096686304.1,	ID:WP_096686304.1,	ID:WP_015200936.1,	ID:WP_224175089.1,	
15817_NblA-ycf18_family_pr...faa	ID:WP_096652260.1,	ID:WP_035149428.1,	ID:WP_096623643.1,	ID:WP_096686302.1,	ID:WP_096686302.1,	ID:WP_015196669.1,	ID:WP_019489541.1,	
15818_SPFH-Band_7-PHB_doma...faa	ID:WP_096656450.1,	ID:WP_035149053.1,	ID:WP_096623645.1,	-	-	ID:WP_015196317.1,	-	
15819_NfeD_family_protein.faa	ID:WP_096656451.1,	ID:WP_046814934.1,	ID:WP_096623647.1,	-	-	ID:WP_015196316.1,	-	
15820_DUF2834_domain-conta...faa	ID:WP_096658089.1,	ID:WP_035158017.1,	ID:WP_096623649.1,	ID:WP_096690164.1,	ID:WP_096690164.1,	ID:WP_015199235.1,	ID:WP_224177657.1,	
15821_tetratricopeptide_re...faa	-	-	ID:WP_096623651.1,	-	-	-	-	
15822_hrcA.faa	ID:WP_096658088.1,	ID:WP_035158019.1,	ID:WP_096623653.1,	ID:WP_096690165.1,	ID:WP_096690165.1,	ID:WP_015200948.1,	ID:WP_223989273.1,	
15823_rhodanese-like_domai...faa	ID:WP_096658087.1,	ID:WP_035158021.1,	ID:WP_096623655.1,	ID:WP_096690166.1,	ID:WP_096690166.1,	ID:WP_015200947.1,	ID:WP_223989274.1,	
15824_B12-binding_domain-c...faa	ID:WP_096657830.1,	ID:WP_035157042.1,	ID:WP_096623657.1,	ID:WP_096691210.1,	ID:WP_096691210.1,	ID:WP_015197575.1,	ID:WP_223977075.1,	
15825_hypothetical_protein.faa	ID:WP_096653100.1,	ID:WP_035155485.1,	ID:WP_096623659.1,	ID:WP_096687608.1,	ID:WP_096687608.1,	ID:WP_015199728.1,	ID:WP_224179476.1,	
15826_response_regulator.faa	ID:WP_096652797.1,	-	ID:WP_096623661.1,	ID:WP_096686265.1,	ID:WP_096686265.1,	-	ID:WP_224175087.1,	
15827_PleD_family_two-comp...faa	-	ID:WP_046814889.1,	ID:WP_096623665.1,	-	-	-	-	
15828_GGDEF_domain-contain...faa	ID:WP_096660976.1,	ID:WP_035156771.1,	ID:WP_096623667.1,	ID:WP_096686267.1,	ID:WP_096686267.1,	ID:WP_015201062.1,	ID:WP_223972731.1,	
15829_ATP-binding_protein.faa	-	-	ID:WP_096623669.1,	-	-	-	-	
15830_rsmH.faa	ID:WP_096656538.1,	ID:WP_035157853.1,	ID:WP_096623671.1,	ID:WP_096688565.1,	ID:WP_096688565.1,	ID:WP_015199836.1,	ID:WP_224174798.1,	
15831_patD.faa	ID:WP_096655621.1,	ID:WP_035156763.1,	ID:WP_096623673.1,	ID:WP_096684814.1,	ID:WP_096684814.1,	ID:WP_015196499.1,	ID:WP_224175562.1,	
15832_hypothetical_protein.faa	-	-	ID:WP_096623675.1,	-	-	-	-	
15833_bifunctional_-p-ppGp...faa	ID:WP_096661081.1,	ID:WP_035156765.1,	ID:WP_096623677.1,	ID:WP_096684815.1,	ID:WP_096684815.1,	ID:WP_015196500.1,	ID:WP_223978222.1,	
15834_SPFH-Band_7-PHB_doma...faa	ID:WP_096656627.1,	ID:WP_035150717.1,	ID:WP_096623679.1,	ID:WP_096684578.1,	ID:WP_096684578.1,	ID:WP_015198524.1,	ID:WP_223978095.1,	
15835_DUF1868_domain-conta...faa	ID:WP_096661105.1,	-	ID:WP_096623681.1,	ID:WP_096691485.1,	ID:WP_096691485.1,	ID:WP_015200656.1,	ID:WP_224177602.1,	
15836_DUF6464_family_prote...faa	ID:WP_096656725.1,	ID:WP_035150372.1,	ID:WP_096623683.1,	ID:WP_096688897.1,	ID:WP_096688897.1,	ID:WP_015199393.1,	ID:WP_224177981.1,	
15837_fmt.faa	ID:WP_096656676.1,	ID:WP_035151019.1,	ID:WP_096623685.1,	ID:WP_096688898.1,	ID:WP_096688898.1,	ID:WP_015199394.1,	ID:WP_224177980.1,	
15838_hypothetical_protein.faa	ID:WP_096656675.1,	ID:WP_082127251.1,	ID:WP_172892795.1,	ID:WP_096694223.1,	ID:WP_096694223.1,	ID:WP_015199395.1,	ID:WP_224177979.1,	
15839_minE.faa	ID:WP_096656674.1,	ID:WP_035150360.1,	ID:WP_096623689.1,	ID:WP_096694242.1,	ID:WP_096694242.1,	ID:WP_015199399.1,	ID:WP_223985024.1,	
15840_minD.faa	ID:WP_096656673.1,	ID:WP_035150358.1,	ID:WP_096623691.1,	ID:WP_096689175.1,	ID:WP_096689175.1,	ID:WP_015199400.1,	ID:WP_223985027.1,	
15841_hypothetical_protein.faa	-	-	ID:WP_157780777.1,	-	-	-	-	
15842_minC.faa	ID:WP_096656672.1,	ID:WP_035149435.1,	ID:WP_231943491.1,	ID:WP_096694243.1,	ID:WP_096694243.1,	ID:WP_051036817.1,	ID:WP_223986084.1,	
15843_typA.faa	ID:WP_096660229.1,	ID:WP_035154137.1,	ID:WP_096623695.1,	ID:WP_096687368.1,	ID:WP_096687368.1,	ID:WP_015196209.1,	ID:WP_223991471.1,	
15844_Bpu10I_family_restri...faa	-	-	ID:WP_231943104.1,	-	-	-	-	
15845_dienelactone_hydrola...faa	ID:WP_096658577.1,	-	ID:WP_096623697.1,	ID:WP_096686117.1,	ID:WP_096686117.1,	ID:WP_015198787.1,	ID:WP_223973331.1,	
15847_hypothetical_protein.faa	ID:WP_096656299.1,	ID:WP_035150429.1,	ID:WP_096623701.1,	-	-	ID:WP_015196902.1,	ID:WP_223979007.1,	
15848_sodium-dependent_bic...faa	ID:WP_096656300.1,	ID:WP_035150427.1,	ID:WP_096623703.1,	-	-	ID:WP_015196903.1,	ID:WP_223979009.1,	
15849_hypothetical_protein.faa	-	-	ID:WP_096623705.1,ID:WP_157780829.1,	-	-	-	-	
15850_hypothetical_protein.faa	ID:WP_096660071.1,	ID:WP_035154152.1,	ID:WP_096623707.1,	ID:WP_096688449.1,	ID:WP_096688449.1,	ID:WP_015200686.1,	ID:WP_223987725.1,	
15851_uvrA.faa	ID:WP_096657079.1,	ID:WP_035157242.1,	ID:WP_096623709.1,	ID:WP_096686599.1,	ID:WP_096686599.1,	ID:WP_015195924.1,	ID:WP_223985771.1,	
15852_Rpn_family_recombina...faa	ID:WP_096652293.1,	ID:WP_035153754.1,	ID:WP_096623711.1,	-	-	ID:WP_015199596.1,	ID:WP_224177062.1,	
15853_XisI_protein.faa	ID:WP_096657359.1,	-	ID:WP_096623713.1,	ID:WP_096686164.1,	ID:WP_096686164.1,	ID:WP_015198485.1,	ID:WP_224180135.1,	
15854_hypothetical_protein.faa	ID:WP_096654902.1,	ID:WP_035153051.1,ID:WP_035154241.1,	ID:WP_096623715.1,	ID:WP_096693501.1,	ID:WP_096693501.1,	ID:WP_015197197.1,ID:WP_238993717.1,	ID:WP_223978742.1,	
15855_sensor_histidine_kin...faa	ID:WP_096653456.1,	-	ID:WP_096623717.1,	ID:WP_096692332.1,	ID:WP_096692332.1,	-	ID:WP_223976831.1,	
15856_histidine_kinase_dim...faa	-	-	ID:WP_096623719.1,	-	-	-	-	
15857_response_regulator_t...faa	ID:WP_096653458.1,	-	ID:WP_096626367.1,	ID:WP_096692330.1,	ID:WP_096692330.1,	-	ID:WP_223976835.1,	
15858_asparagine_synthetas...faa	ID:WP_096661217.1,	-	ID:WP_096623721.1,	ID:WP_096693875.1,	ID:WP_096693875.1,	-	ID:WP_223973652.1,	
15859_DUF3859_domain-conta...faa	ID:WP_096657735.1,	-	ID:WP_096623723.1,	ID:WP_096684785.1,	ID:WP_096684785.1,	-	ID:WP_223973440.1,	
15860_plsY.faa	ID:WP_096653043.1,	ID:WP_046814819.1,	ID:WP_096623725.1,	ID:WP_096694565.1,	ID:WP_096694565.1,	ID:WP_015196294.1,	ID:WP_224176352.1,	
15861_DUF3086_domain-conta...faa	ID:WP_096660985.1,	ID:WP_035154054.1,	ID:WP_096623727.1,	ID:WP_096693464.1,	ID:WP_096693464.1,	ID:WP_041740204.1,	ID:WP_223990029.1,	
15862_DUF3119_family_prote...faa	ID:WP_096653041.1,	ID:WP_082127329.1,	ID:WP_231943105.1,	ID:WP_096693466.1,	ID:WP_096693466.1,	ID:WP_015196292.1,	ID:WP_223990027.1,	
15863_tetratricopeptide_re...faa	-	-	ID:WP_172892796.1,	-	-	-	-	
15864_GNAT_family_N-acetyl...faa	-	ID:WP_201782662.1,	ID:WP_096623732.1,	ID:WP_096689409.1,	ID:WP_096689409.1,	ID:WP_015200107.1,	-	
15865_deoxyribodipyrimidin...faa	ID:WP_096655744.1,	ID:WP_035151531.1,	ID:WP_096623734.1,	ID:WP_096685364.1,	ID:WP_096685364.1,	ID:WP_015200442.1,	ID:WP_224175568.1,	
15866_hypothetical_protein.faa	ID:WP_096661283.1,	ID:WP_035157125.1,	ID:WP_096623736.1,	ID:WP_096687775.1,	ID:WP_096687775.1,	ID:WP_015196230.1,	ID:WP_224174224.1,	
15867_hypothetical_protein.faa	ID:WP_096658889.1,	ID:WP_035157126.1,	ID:WP_096623738.1,	ID:WP_096687774.1,	ID:WP_096687774.1,	ID:WP_015196229.1,	ID:WP_223970880.1,	
15868_hypothetical_protein.faa	ID:WP_096658891.1,	ID:WP_035157128.1,	ID:WP_096623740.1,	ID:WP_096687773.1,	ID:WP_096687773.1,	ID:WP_015196228.1,	ID:WP_019490171.1,	
15869_hypothetical_protein.faa	ID:WP_096661247.1,	ID:WP_035159129.1,	ID:WP_096623742.1,	ID:WP_096691765.1,	ID:WP_096691765.1,	ID:WP_015197343.1,	ID:WP_019494315.1,	
15870_argH.faa	ID:WP_096658271.1,	ID:WP_035154500.1,	ID:WP_096623744.1,	ID:WP_096691766.1,	ID:WP_096691766.1,	ID:WP_015197342.1,	ID:WP_224177185.1,	
15871_ABC_transporter_perm...faa	ID:WP_096661003.1,	ID:WP_082127225.1,	ID:WP_096623746.1,	ID:WP_096688738.1,	ID:WP_096688738.1,	ID:WP_041739820.1,	ID:WP_223983856.1,	
15872_phosphoribulokinase.faa	ID:WP_096659660.1,	ID:WP_035157369.1,	ID:WP_096623748.1,	ID:WP_096689138.1,	ID:WP_096689138.1,	ID:WP_015196250.1,	ID:WP_224174779.1,	
15873_radC.faa	ID:WP_096659662.1,	ID:WP_035149110.1,	ID:WP_096623750.1,	ID:WP_096689137.1,	ID:WP_096689137.1,	ID:WP_015199608.1,	ID:WP_019489948.1,	
15875_protein_kinase.faa	ID:WP_096658117.1,	ID:WP_035156434.1,	ID:WP_096623752.1,	ID:WP_096691478.1,	ID:WP_096691478.1,	ID:WP_015197455.1,	ID:WP_224179520.1,	
15876_LysR_family_transcri...faa	ID:WP_096658118.1,	ID:WP_035156438.1,	ID:WP_096623754.1,	ID:WP_096691479.1,	ID:WP_096691479.1,	ID:WP_015197456.1,	ID:WP_223989521.1,	
15877_thioredoxin_family_p...faa	ID:WP_096658121.1,	ID:WP_035156441.1,	ID:WP_096623756.1,	ID:WP_096691481.1,	ID:WP_096691481.1,	ID:WP_015197458.1,	ID:WP_223989547.1,	
15878_NAD-P-H-quinone_oxid...faa	ID:WP_096658122.1,	ID:WP_035156443.1,	ID:WP_096623758.1,	ID:WP_096691482.1,	ID:WP_096691482.1,	ID:WP_015197459.1,	ID:WP_223989546.1,	
15879_DUF2488_family_prote...faa	ID:WP_096653226.1,	ID:WP_035148867.1,	ID:WP_096623760.1,	ID:WP_096687601.1,	ID:WP_096687601.1,	ID:WP_015200197.1,	ID:WP_223985523.1,	
15880_hypothetical_protein.faa	ID:WP_096660991.1,	ID:WP_035148865.1,	ID:WP_096623762.1,	ID:WP_096687600.1,	ID:WP_096687600.1,	ID:WP_015200196.1,	ID:WP_224179467.1,	
15881_plastocyanin-azurin_...faa	-	ID:WP_035154317.1,	ID:WP_096623764.1,	-	-	-	-	
15882_type_II_toxin-antito...faa	-	-	ID:WP_096626371.1,	-	-	-	-	
15883_DUF4912_domain-conta...faa	-	-	ID:WP_096623766.1,	ID:WP_096691624.1,	ID:WP_096691624.1,	-	ID:WP_224177131.1,	
15884_DUF937_domain-contai...faa	-	-	ID:WP_096623768.1,	ID:WP_096691623.1,	ID:WP_096691623.1,	-	ID:WP_223980699.1,	
15885_bioF.faa	ID:WP_096661354.1,	ID:WP_035150588.1,	ID:WP_096623770.1,	ID:WP_096689222.1,	ID:WP_096689222.1,	ID:WP_015196340.1,	ID:WP_224178667.1,	
15886_M23_family_metallope...faa	ID:WP_096656990.1,	ID:WP_238178534.1,	ID:WP_096623772.1,	ID:WP_096691531.1,	ID:WP_096691531.1,	ID:WP_015196567.1,	ID:WP_224177526.1,	
15887_trypsin-like_peptida...faa	ID:WP_096656991.1,	ID:WP_035156896.1,	ID:WP_096626373.1,	ID:WP_096691532.1,	ID:WP_096691532.1,	ID:WP_041739071.1,	ID:WP_223976489.1,	
15888_DUF760_domain-contai...faa	ID:WP_096656992.1,	ID:WP_035156893.1,	ID:WP_096623774.1,	ID:WP_096691533.1,	ID:WP_096691533.1,	ID:WP_015196565.1,	ID:WP_127078173.1,	
15889_scpB.faa	ID:WP_096661175.1,	ID:WP_035156890.1,	ID:WP_096623776.1,	ID:WP_096691534.1,	ID:WP_096691534.1,	ID:WP_015196563.1,	ID:WP_073616846.1,	
15890_ispD.faa	ID:WP_096661176.1,	ID:WP_035156887.1,	ID:WP_096623778.1,	ID:WP_096691535.1,	ID:WP_096691535.1,	ID:WP_015196562.1,	ID:WP_223976491.1,	
15891_glycosyltransferase_...faa	ID:WP_096656993.1,	ID:WP_035157709.1,	ID:WP_096623780.1,	ID:WP_096691536.1,	ID:WP_096691536.1,	ID:WP_015196561.1,	ID:WP_224177525.1,	
15892_glycosyltransferase.faa	ID:WP_096656579.1,	ID:WP_035155713.1,	ID:WP_096623782.1,	ID:WP_096688274.1,	ID:WP_096688274.1,	ID:WP_015195907.1,	ID:WP_223972566.1,	
15893_GDP-mannose_4-6-dehy...faa	-	-	ID:WP_096623784.1,	-	-	-	-	
15894_anti-sigma_regulator...faa	ID:WP_096656580.1,	ID:WP_035155116.1,	ID:WP_096623786.1,	ID:WP_096688275.1,	ID:WP_096688275.1,	ID:WP_041739303.1,	ID:WP_223972565.1,	
15895_petD.faa	ID:WP_096656581.1,	ID:WP_035155118.1,	ID:WP_096623788.1,	ID:WP_096688276.1,	ID:WP_096688276.1,	ID:WP_015197487.1,	ID:WP_019490100.1,	
