Orthogroup	PCC_7716	NIES-3974
OG0001216	WP_223986084.1	WP_231943491.1
OG0001217	WP_224178393.1	WP_096620041.1
OG0001218	WP_223986810.1	WP_096621285.1
OG0001219	WP_223985961.1	WP_096621327.1
OG0001220	WP_223985957.1	WP_096620304.1
OG0001221	WP_223985955.1	WP_096621279.1
OG0001222	WP_224173996.1	WP_096621278.1
OG0001223	WP_223975462.1	WP_096620571.1
OG0001224	WP_223975460.1	WP_096620570.1
OG0001225	WP_223991423.1	WP_096621287.1
OG0001226	WP_223976797.1	WP_096622459.1
OG0001227	WP_223989802.1	WP_096622457.1
OG0001228	WP_223989796.1	WP_096620559.1
OG0001229	WP_223989794.1	WP_096620558.1
OG0001230	WP_019492311.1	WP_096621994.1
OG0001231	WP_223975476.1	WP_096626341.1
OG0001232	WP_224177418.1	WP_096621089.1
OG0001233	WP_026093335.1	WP_096622257.1
OG0001234	WP_019493631.1	WP_096622256.1
OG0001235	WP_223986348.1	WP_096622623.1
OG0001236	WP_019491212.1	WP_096622626.1
OG0001237	WP_127082019.1	WP_096622627.1
OG0001238	WP_224179531.1	WP_096625589.1
OG0001239	WP_223977559.1	WP_096620335.1
OG0001240	WP_223977557.1	WP_096620336.1
OG0001241	WP_223977553.1	WP_096620177.1
OG0001242	WP_223977329.1	WP_096621366.1
OG0001243	WP_223982637.1	WP_096621368.1
OG0001244	WP_224177343.1	WP_096621369.1
OG0001245	WP_224178670.1	WP_096624095.1
OG0001246	WP_224178039.1	WP_096621302.1
OG0001247	WP_223973672.1	WP_096621300.1
OG0001248	WP_224178729.1	WP_096621165.1
OG0001249	WP_223977989.1	WP_096623583.1
OG0001250	WP_223969946.1	WP_096624332.1
OG0001251	WP_223978730.1	WP_096622527.1
OG0001252	WP_224177001.1	WP_096622488.1
OG0001253	WP_224175590.1	WP_096625051.1
OG0001254	WP_224179568.1	WP_096620646.1
OG0001255	WP_019491391.1	WP_096620263.1
OG0001256	WP_127081723.1	WP_096620264.1
OG0001257	WP_223972329.1	WP_096622747.1
OG0001258	WP_223976644.1	WP_096624505.1
OG0001259	WP_224177762.1	WP_096624748.1
OG0001261	WP_224179042.1	WP_096624432.1
OG0001262	WP_223978213.1	WP_096620840.1
OG0001263	WP_223978859.1	WP_096622443.1
OG0001264	WP_223972460.1	WP_096619933.1
OG0001265	WP_224174829.1	WP_096620216.1
OG0001266	WP_223977876.1	WP_096623356.1
OG0001267	WP_224174769.1	WP_096625948.1
OG0001268	WP_019494428.1	WP_096623354.1
OG0001269	WP_224179502.1	WP_096621779.1
OG0001270	WP_019494432.1	WP_096621778.1
OG0001271	WP_223991428.1	WP_096621484.1
OG0001272	WP_224177752.1	WP_096621485.1
OG0001276	WP_073619417.1	WP_096625375.1
OG0001277	WP_019491256.1	WP_096625373.1
OG0001278	WP_224173999.1	WP_096624372.1
OG0001279	WP_224176407.1	WP_096624999.1
OG0001280	WP_223977713.1	WP_096620170.1
OG0001281	WP_224176231.1	WP_096621318.1
OG0001282	WP_224176203.1	WP_096620007.1
OG0001283	WP_224176583.1	WP_096620566.1
OG0001284	WP_019495257.1	WP_096623872.1
OG0001285	WP_223977901.1	WP_096625854.1
OG0001286	WP_223990776.1	WP_096620311.1
OG0001287	WP_224174805.1	WP_096620193.1
OG0001288	WP_223978243.1	WP_096626538.1
OG0001289	WP_223988142.1	WP_096622019.1
OG0001290	WP_223978111.1	WP_096622781.1
OG0001291	WP_223984912.1	WP_172892818.1
OG0001292	WP_224176579.1	WP_096620775.1
OG0001293	WP_223977890.1	WP_096620776.1
OG0001294	WP_224175336.1	WP_096621934.1
OG0001295	WP_127080705.1	WP_096622263.1
OG0001296	WP_223977784.1	WP_096622264.1
OG0001307	WP_224176199.1	WP_096625041.1
OG0001308	WP_224175037.1	WP_096621720.1
OG0001309	WP_223972600.1	WP_096621721.1
OG0001310	WP_223972599.1	WP_096621722.1
OG0001311	WP_223972598.1	WP_096626073.1
OG0001313	WP_223973807.1	WP_096623469.1
OG0001314	WP_224178382.1	WP_096623471.1
OG0001315	WP_223973805.1	WP_231943181.1
OG0001316	WP_224178383.1	WP_096621129.1
OG0001317	WP_223973803.1	WP_096621128.1
OG0001318	WP_223973802.1	WP_096621127.1
OG0001319	WP_224178384.1	WP_096625585.1
OG0001320	WP_224178385.1	WP_157780667.1
OG0001321	WP_223991285.1	WP_096621272.1
OG0001322	WP_223978976.1	WP_096623012.1
OG0001323	WP_224176192.1	WP_096624412.1
OG0001326	WP_224176501.1	WP_096626075.1
OG0001327	WP_223991304.1	WP_096622066.1
OG0001329	WP_224179316.1	WP_096622553.1
OG0001330	WP_224179315.1	WP_096621086.1
OG0001332	WP_224178126.1	WP_096621121.1
OG0001333	WP_224178089.1	WP_096620874.1
OG0001334	WP_224178090.1	WP_096620873.1
OG0001335	WP_224175974.1, WP_224176229.1, WP_224177966.1	WP_096620353.1
OG0001337	WP_223973753.1	WP_096624215.1
OG0001338	WP_224176517.1	WP_096623010.1
OG0001339	WP_223978164.1	WP_096620256.1
OG0001340	WP_223977532.1	WP_096621348.1
OG0001341	WP_223990064.1	WP_096621389.1
OG0001342	WP_223988076.1	WP_096621885.1
OG0001343	WP_223988273.1	WP_096621884.1
OG0001344	WP_224175504.1	WP_096621477.1
OG0001345	WP_223985027.1	WP_096623691.1
OG0001346	WP_223985024.1	WP_096623689.1
OG0001347	WP_223978774.1	WP_096623463.1
OG0001348	WP_223986273.1	WP_096625059.1
OG0001349	WP_224177981.1	WP_096623683.1
OG0001350	WP_224179219.1	WP_096620720.1
OG0001351	WP_224179218.1	WP_096621472.1
OG0001352	WP_223978147.1	WP_096626217.1
OG0001353	WP_223982532.1	WP_096625079.1
OG0001354	WP_224177336.1	WP_096621461.1
OG0001356	WP_223982513.1	WP_096622148.1
OG0001357	WP_224177920.1	WP_096622952.1
OG0001358	WP_223984184.1	WP_096621740.1
OG0001359	WP_224178624.1	WP_096624877.1
OG0001360	WP_224175557.1	WP_096625199.1
OG0001361	WP_224177448.1	WP_096626280.1
OG0001362	WP_223978110.1	WP_096624588.1, WP_096621093.1
OG0001363	WP_223977530.1	WP_096620735.1
OG0001364	WP_224178388.1	WP_096624256.1
OG0001365	WP_223978857.1	WP_096622616.1
OG0001366	WP_223978853.1	WP_096620315.1
OG0001367	WP_223976066.1	WP_096621060.1
OG0001368	WP_223973949.1	WP_231943421.1
OG0001369	WP_224175098.1	WP_096622512.1
OG0001370	WP_224175255.1	WP_096623954.1
OG0001372	WP_223971423.1	WP_096624272.1
OG0001373	WP_224179606.1	WP_096621811.1
OG0001374	WP_223987685.1	WP_096624029.1
OG0001375	WP_223972961.1	WP_096621277.1
OG0001376	WP_223972963.1	WP_096622114.1
OG0001377	WP_224178668.1	WP_096624640.1
OG0001378	WP_224177839.1	WP_096620407.1
OG0001379	WP_223986194.1	WP_096620204.1
OG0001380	WP_223986192.1	WP_096620205.1
OG0001381	WP_223986186.1	WP_096620206.1
OG0001382	WP_223986180.1	WP_096620208.1
OG0001383	WP_224177599.1	WP_096622507.1
OG0001384	WP_224173929.1	WP_096624941.1
OG0001385	WP_224176962.1	WP_096621820.1
OG0001386	WP_223979921.1	WP_096620473.1
OG0001387	WP_224176434.1	WP_096621517.1
OG0001388	WP_223990588.1	WP_096621305.1
OG0001389	WP_224176435.1	WP_096621303.1
OG0001390	WP_224177054.1	WP_096623481.1
OG0001391	WP_223980221.1	WP_096623479.1
OG0001392	WP_223980225.1	WP_096623475.1
OG0001393	WP_223985658.1	WP_096622572.1
OG0001394	WP_127086973.1	WP_096622496.1
OG0001395	WP_224177332.1	WP_096620996.1
OG0001396	WP_223982488.1	WP_096620994.1
OG0001397	WP_223986208.1	WP_096621954.1
OG0001398	WP_223990686.1	WP_096620922.1
OG0001399	WP_224179492.1	WP_096620858.1
OG0001400	WP_223990477.1	WP_096621453.1
OG0001401	WP_223991368.1	WP_096620498.1
OG0001402	WP_224176970.1	WP_096620497.1
OG0001403	WP_019494659.1	WP_096620496.1
OG0001404	WP_224176969.1	WP_096626522.1
OG0001405	WP_224175112.1	WP_096622948.1
OG0001406	WP_224175109.1	WP_096620274.1
OG0001407	WP_223980752.1	WP_096623495.1
OG0001408	WP_224176620.1	WP_096620355.1
OG0001409	WP_224176396.1	WP_096621208.1
OG0001410	WP_223978666.1	WP_096622454.1
OG0001413	WP_224178632.1	WP_096624227.1
OG0001414	WP_224177313.1	WP_096623868.1
OG0001415	WP_223973382.1	WP_096620076.1
OG0001416	WP_224177867.1	WP_096622379.1
OG0001417	WP_223972510.1	WP_096622719.1
OG0001419	WP_224175091.1	WP_096625643.1
OG0001420	WP_223990078.1	WP_096621428.1
OG0001421	WP_224176363.1	WP_096624489.1
OG0001422	WP_073616549.1	WP_096623537.1
OG0001423	WP_019495698.1	WP_096623535.1
OG0001424	WP_224178355.1	WP_096623075.1
OG0001425	WP_223978950.1	WP_096625841.1
OG0001426	WP_223987791.1	WP_096622323.1
OG0001427	WP_223985584.1	WP_096624913.1
OG0001428	WP_073620480.1	WP_096624915.1
OG0001429	WP_026093591.1	WP_096624997.1
OG0001430	WP_224176431.1	WP_096620070.1
OG0001431	WP_223976507.1	WP_096622649.1
OG0001432	WP_223973040.1	WP_096621370.1
OG0001433	WP_223973376.1	WP_096621088.1
OG0001434	WP_224175533.1	WP_096621114.1
OG0001435	WP_224177654.1	WP_096625561.1
OG0001436	WP_224178178.1	WP_096623597.1
OG0001437	WP_223974448.1	WP_096623593.1
OG0001438	WP_224175364.1	WP_096621563.1
OG0001439	WP_223977683.1	WP_096620059.1
OG0001442	WP_224174677.1	WP_096624270.1
OG0001443	WP_224174670.1	WP_096626331.1
OG0001445	WP_224174667.1	WP_096623404.1
OG0001446	WP_223975325.1	WP_096625807.1
OG0001447	WP_223971548.1	WP_096622434.1
OG0001448	WP_224176446.1	WP_096622400.1
OG0001449	WP_224176414.1	WP_096621690.1
OG0001450	WP_224175195.1	WP_096622676.1
OG0001451	WP_224173942.1	WP_096624712.1
OG0001452	WP_224175113.1	WP_096625542.1
OG0001453	WP_223972811.1	WP_096625548.1
OG0001454	WP_127082742.1	WP_096621226.1
OG0001455	WP_224175114.1	WP_096621225.1
OG0001456	WP_223972816.1	WP_096620641.1
OG0001457	WP_224176590.1	WP_096621985.1
OG0001458	WP_224176589.1	WP_096626099.1
OG0001459	WP_223977915.1	WP_096621791.1
OG0001460	WP_224173995.1	WP_096625992.1
OG0001461	WP_127084257.1	WP_096621145.1
OG0001463	WP_224179604.1	WP_096623888.1
OG0001464	WP_223985949.1	WP_096620927.1
OG0001465	WP_223985947.1	WP_096620926.1
OG0001466	WP_223978312.1	WP_096620273.1
OG0001467	WP_224178880.1	WP_096624897.1
OG0001468	WP_224177012.1	WP_096621849.1
OG0001469	WP_224177007.1	WP_096621341.1
OG0001470	WP_224177006.1	WP_096626034.1
OG0001471	WP_223978698.1	WP_096621504.1
OG0001473	WP_223990117.1	WP_231943093.1
OG0001474	WP_223990115.1	WP_096624690.1
OG0001475	WP_223991257.1	WP_096623212.1
OG0001476	WP_223977948.1	WP_096623214.1
OG0001477	WP_223976757.1	WP_096625264.1
OG0001478	WP_223977912.1	WP_096620649.1
OG0001479	WP_223978051.1	WP_096620529.1
OG0001480	WP_223978052.1	WP_096620530.1
OG0001481	WP_073617728.1	WP_096621534.1
OG0001482	WP_019492986.1	WP_096621533.1
OG0001483	WP_019492985.1	WP_096621744.1
OG0001484	WP_224176769.1	WP_096621597.1
OG0001485	WP_224176774.1	WP_096620555.1
OG0001486	WP_224177662.1	WP_096623489.1
OG0001487	WP_224176500.1	WP_096621748.1
OG0001488	WP_019495464.1	WP_096621750.1
OG0001489	WP_223977546.1	WP_172892775.1
OG0001490	WP_223989244.1	WP_096625369.1
OG0001492	WP_224177608.1	WP_096620477.1
OG0001493	WP_223989502.1	WP_231943209.1
OG0001494	WP_223985508.1	WP_096623944.1
OG0001495	WP_223975550.1	WP_096620133.1
OG0001496	WP_224176436.1	WP_096621577.1
OG0001497	WP_223985750.1	WP_096619885.1
OG0001498	WP_223985752.1	WP_096625476.1
OG0001499	WP_224178261.1	WP_096623979.1
OG0001500	WP_223974019.1	WP_096621374.1
OG0001501	WP_223974018.1	WP_096621373.1
OG0001502	WP_223975262.1	WP_231943318.1
OG0001503	WP_019492223.1	WP_096621372.1
OG0001504	WP_224177978.1	WP_096623589.1
OG0001505	WP_223990088.1	WP_096620054.1
OG0001506	WP_019495824.1	WP_096622582.1
OG0001507	WP_223978978.1	WP_096622583.1
OG0001508	WP_224174664.1	WP_096625187.1
OG0001509	WP_224176822.1	WP_096620951.1
OG0001510	WP_224175568.1	WP_096623734.1
OG0001511	WP_223977904.1	WP_096624195.1
OG0001512	WP_223977905.1	WP_096624197.1
OG0001513	WP_223977906.1	WP_096624199.1
OG0001514	WP_223977979.1	WP_096624201.1
OG0001515	WP_223977909.1	WP_096626408.1
OG0001516	WP_019494149.1	WP_096623120.1
OG0001517	WP_019490979.1	WP_096622286.1
OG0001518	WP_223990520.1	WP_096625388.1
OG0001519	WP_223990517.1	WP_096625386.1
OG0001520	WP_224175991.1	WP_172892806.1
OG0001521	WP_223976752.1	WP_096621162.1
OG0001522	WP_223976754.1	WP_096621161.1
OG0001523	WP_019494112.1	WP_096621160.1
OG0001524	WP_223991255.1	WP_096620139.1
OG0001526	WP_224176966.1	WP_096624354.1
OG0001527	WP_224179739.1	WP_172892739.1
OG0001528	WP_223991206.1	WP_172892797.1
OG0001529	WP_223991204.1	WP_096623792.1
OG0001531	WP_223977118.1, WP_223974342.1	WP_096624147.1
OG0001537	WP_223980802.1	WP_096620833.1
OG0001544	WP_223979195.1	WP_096622479.1
OG0001545	WP_223979191.1	WP_096622477.1
OG0001546	WP_127082961.1	WP_096622476.1
OG0001547	WP_223979189.1	WP_096622475.1
OG0001548	WP_223979187.1	WP_096622474.1
OG0001549	WP_223979185.1	WP_096622473.1
OG0001550	WP_223987672.1	WP_096621082.1
OG0001552	WP_223975548.1	WP_096620131.1
OG0001553	WP_073617699.1	WP_096620132.1
OG0001554	WP_223987004.1	WP_157780740.1
OG0001555	WP_224177674.1	WP_096622386.1
OG0001556	WP_224177931.1	WP_096622672.1
OG0001557	WP_224177932.1	WP_096624414.1
OG0001558	WP_224177933.1	WP_096621157.1
OG0001559	WP_224174780.1	WP_096624957.1
OG0001560	WP_223982843.1	WP_231943511.1
OG0001561	WP_223984810.1	WP_096621115.1
OG0001562	WP_223986126.1	WP_096620712.1
OG0001563	WP_224173963.1	WP_096620714.1
OG0001564	WP_223973296.1	WP_096619823.1
OG0001565	WP_223973300.1	WP_096622644.1
OG0001566	WP_223973305.1	WP_096622642.1
OG0001567	WP_223973306.1	WP_096622641.1
OG0001568	WP_223973639.1	WP_096622640.1
OG0001569	WP_224175346.1	WP_096622394.1
OG0001570	WP_224174789.1	WP_096620165.1, WP_231943210.1
OG0001571	WP_223972623.1	WP_096620780.1
OG0001572	WP_223972625.1	WP_231943225.1
OG0001573	WP_223986423.1	WP_096622662.1
OG0001574	WP_224176807.1	WP_231943048.1
OG0001575	WP_223989724.1	WP_096624182.1
OG0001576	WP_223986406.1	WP_096623046.1
OG0001577	WP_073617634.1	WP_096623178.1
OG0001578	WP_127079674.1	WP_096622594.1
OG0001579	WP_223985812.1	WP_096622618.1
OG0001580	WP_224178723.1	WP_096624402.1
OG0001581	WP_223985814.1	WP_096625428.1
OG0001582	WP_223985816.1	WP_096623591.1
OG0001583	WP_224176330.1	WP_172892847.1
OG0001584	WP_223991438.1	WP_096620940.1
OG0001585	WP_223991437.1	WP_096620941.1
OG0001586	WP_223970141.1	WP_096620839.1
OG0001587	WP_224178025.1	WP_096619965.1
OG0001588	WP_224179535.1	WP_231943340.1
OG0001589	WP_223975069.1	WP_096621211.1
OG0001590	WP_224178050.1	WP_096623465.1
OG0001591	WP_223991073.1	WP_231943088.1
OG0001592	WP_224177851.1	WP_096623170.1
OG0001593	WP_223991077.1	WP_096623168.1
OG0001594	WP_224177852.1	WP_096623166.1
OG0001595	WP_224177853.1	WP_157780632.1
OG0001596	WP_127083501.1	WP_096625290.1
OG0001597	WP_223987637.1	WP_096625288.1
OG0001598	WP_223987642.1	WP_096620883.1
OG0001599	WP_224177859.1	WP_096622287.1
OG0001600	WP_224178179.1	WP_096621090.1
OG0001601	WP_073618877.1	WP_096621786.1
OG0001602	WP_224175182.1	WP_096621784.1
OG0001603	WP_223972933.1	WP_096621783.1
OG0001604	WP_223972934.1	WP_096625511.1
OG0001605	WP_224176453.1	WP_096622491.1
OG0001606	WP_224175461.1	WP_096622811.1
OG0001607	WP_224173988.1	WP_096624895.1
OG0001608	WP_223990660.1	WP_096621340.1
OG0001609	WP_223990664.1	WP_096621501.1
OG0001610	WP_223986813.1	WP_231943359.1
OG0001611	WP_223986821.1	WP_096626335.1
OG0001612	WP_224177520.1	WP_096621163.1
OG0001613	WP_224175382.1	WP_096625156.1
OG0001614	WP_223976570.1	WP_096623182.1
OG0001615	WP_223976574.1	WP_096622377.1
OG0001616	WP_224178046.1	WP_231943064.1
OG0001617	WP_223975093.1	WP_096626552.1
OG0001618	WP_223990656.1	WP_096622485.1
OG0001619	WP_026093586.1	WP_096622484.1
OG0001620	WP_019495578.1	WP_096622482.1
OG0001621	WP_127085796.1	WP_096622040.1
OG0001622	WP_224174656.1	WP_096622039.1
OG0001623	WP_223973570.1	WP_096622037.1
OG0001624	WP_224174655.1	WP_096626191.1
OG0001625	WP_224174651.1	WP_096620483.1
OG0001626	WP_223989778.1	WP_096620900.1
OG0001627	WP_223989776.1	WP_096620899.1
OG0001628	WP_223985838.1	WP_096621535.1
OG0001629	WP_224173965.1	WP_096626473.1
OG0001630	WP_223973516.1	WP_096621993.1
OG0001631	WP_223986329.1	WP_096621438.1
OG0001632	WP_224176817.1	WP_096624284.1
OG0001633	WP_224176818.1	WP_096624288.1
OG0001634	WP_224176819.1	WP_096624290.1
OG0001635	WP_223985840.1	WP_096625719.1
OG0001636	WP_127084285.1	WP_096625723.1
OG0001637	WP_223985852.1	WP_096625727.1
OG0001638	WP_223985855.1	WP_096625729.1
OG0001639	WP_224173972.1	WP_096625731.1
OG0001640	WP_224173973.1	WP_096625733.1
OG0001641	WP_224173974.1	WP_096625735.1
OG0001642	WP_224173975.1	WP_096626611.1
OG0001643	WP_223985880.1	WP_096621343.1
OG0001644	WP_223985885.1	WP_096621345.1
OG0001645	WP_223991391.1	WP_096622815.1
OG0001646	WP_019491739.1	WP_096624009.1
OG0001647	WP_224178141.1	WP_096623820.1
OG0001648	WP_223974573.1	WP_096626125.1
OG0001649	WP_223974571.1	WP_096622119.1
OG0001650	WP_223974569.1	WP_096626391.1
OG0001651	WP_255667703.1	WP_096626459.1
OG0001652	WP_223991294.1	WP_096625345.1
OG0001653	WP_224173954.1	WP_096621131.1
OG0001654	WP_224173956.1	WP_096621133.1
OG0001655	WP_223982913.1	WP_096624795.1
OG0001656	WP_019491762.1	WP_096624398.1
OG0001657	WP_223986367.1	WP_096622289.1
OG0001658	WP_223986360.1	WP_096625982.1
OG0001659	WP_224179178.1	WP_096624622.1
OG0001660	WP_224179179.1	WP_096620444.1
OG0001661	WP_223986443.1	WP_096620896.1
OG0001662	WP_223982907.1	WP_096622027.1
OG0001663	WP_223982904.1	WP_096626109.1
OG0001664	WP_223982901.1	WP_096622028.1
OG0001665	WP_224178784.1	WP_096623128.1
OG0001666	WP_223982895.1	WP_096622665.1
OG0001667	WP_223981031.1	WP_096620386.1
OG0001668	WP_223991326.1	WP_172892790.1
OG0001669	WP_224175367.1	WP_096619909.1
OG0001670	WP_223981025.1	WP_096625339.1
OG0001671	WP_223980992.1	WP_096625717.1
OG0001672	WP_223980983.1	WP_096625715.1
OG0001673	WP_223980980.1	WP_096625711.1
OG0001674	WP_223991479.1	WP_096625705.1
OG0001675	WP_223982981.1	WP_096622136.1
OG0001676	WP_224178775.1	WP_096622134.1
OG0001677	WP_223974554.1	WP_197707056.1
OG0001678	WP_223974556.1	WP_096621863.1
OG0001679	WP_224178144.1	WP_096625359.1
OG0001680	WP_223974560.1	WP_096625357.1
OG0001681	WP_223974563.1	WP_096621526.1
OG0001682	WP_223974565.1	WP_096621525.1
OG0001683	WP_223991296.1	WP_096625633.1
OG0001684	WP_224175166.1	WP_096621554.1
OG0001685	WP_223982961.1	WP_096622133.1
OG0001686	WP_223981220.1	WP_096623270.1
OG0001687	WP_224177176.1	WP_096623268.1
OG0001688	WP_224177174.1	WP_096621150.1
OG0001689	WP_223976887.1	WP_231943481.1
OG0001690	WP_223976885.1	WP_096622675.1
OG0001691	WP_223989712.1	WP_096621584.1
OG0001692	WP_223975077.1	WP_096620617.1
OG0001693	WP_224178047.1	WP_096625898.1
OG0001694	WP_223975082.1	WP_096620619.1
OG0001695	WP_224178829.1	WP_096621357.1
OG0001696	WP_223988279.1	WP_096621356.1
OG0001697	WP_223977997.1	WP_096625595.1
OG0001698	WP_224177363.1	WP_096623274.1
OG0001699	WP_073618183.1	WP_096621354.1
OG0001700	WP_224178827.1	WP_096621353.1
OG0001701	WP_224178822.1	WP_096620466.1
OG0001702	WP_223988202.1	WP_096620465.1
OG0001703	WP_223988200.1	WP_096620464.1
OG0001704	WP_223988198.1	WP_096626067.1
OG0001705	WP_223988193.1	WP_096620605.1
OG0001706	WP_224175321.1	WP_096622530.1
OG0001707	WP_224177542.1	WP_096621883.1
OG0001708	WP_223991092.1	WP_096622229.1
OG0001709	WP_127082684.1	WP_096622227.1
OG0001710	WP_224176806.1	WP_172892810.1
OG0001711	WP_223973349.1	WP_096625001.1
OG0001712	WP_224177347.1	WP_096624752.1
OG0001713	WP_224177346.1	WP_231943135.1
OG0001714	WP_223977956.1	WP_096624756.1
OG0001715	WP_026093369.1	WP_096626479.1
OG0001716	WP_127078652.1	WP_096626481.1
OG0001717	WP_127078650.1	WP_096624759.1
OG0001718	WP_223977083.1	WP_096624761.1
OG0001719	WP_223977085.1	WP_096624763.1
OG0001721	WP_223984914.1	WP_096625035.1
OG0001722	WP_223984389.1	WP_096625037.1
OG0001723	WP_224176687.1	WP_096626587.1
OG0001724	WP_224178721.1	WP_096622063.1
OG0001725	WP_019489918.1	WP_096625396.1
OG0001726	WP_127086549.1	WP_096626558.1
OG0001727	WP_223972316.1	WP_096625394.1
OG0001728	WP_224177266.1	WP_096624251.1
OG0001729	WP_019493152.1	WP_096626404.1
OG0001730	WP_223991360.1	WP_096624101.1
OG0001731	WP_223981873.1	WP_096624099.1
OG0001732	WP_223977867.1	WP_096620972.1
OG0001733	WP_224176569.1	WP_096620974.1
OG0001734	WP_223973707.1	WP_096620047.1
OG0001735	WP_224178418.1	WP_096620049.1
OG0001736	WP_127085030.1	WP_096619879.1
OG0001737	WP_223981446.1	WP_096619877.1
OG0001738	WP_223972902.1	WP_096622320.1
OG0001739	WP_224175172.1	WP_096622601.1
OG0001740	WP_223972912.1	WP_096621601.1
OG0001741	WP_223972914.1	WP_096621600.1
OG0001742	WP_223972915.1	WP_096621598.1
OG0001743	WP_223982703.1	WP_096621458.1
OG0001744	WP_223981466.1	WP_096621456.1
OG0001745	WP_224177209.1	WP_096621455.1
OG0001746	WP_223989511.1	WP_096621259.1
OG0001747	WP_223989513.1	WP_096621258.1
OG0001748	WP_223986026.1	WP_096620194.1
OG0001749	WP_224174745.1	WP_096621834.1, WP_096620453.1
OG0001750	WP_223980690.1	WP_096622095.1
OG0001751	WP_223987067.1	WP_096625276.1
OG0001752	WP_223989907.1	WP_096622012.1
OG0001753	WP_223983666.1	WP_096620391.1
OG0001755	WP_224177943.1	WP_096620675.1
OG0001756	WP_223975614.1	WP_096620676.1
OG0001757	WP_223975612.1	WP_096624189.1
OG0001758	WP_223975610.1	WP_096624186.1
OG0001759	WP_223975564.1	WP_096620184.1
OG0001760	WP_019492961.1	WP_096620183.1
OG0001761	WP_223975562.1	WP_096620182.1
OG0001762	WP_073617689.1	WP_096620181.1
OG0001763	WP_223991168.1	WP_096620180.1
OG0001764	WP_224177947.1	WP_096620179.1
OG0001765	WP_224177948.1	WP_096620178.1
OG0001766	WP_223986028.1	WP_096621537.1
OG0001767	WP_223986027.1	WP_096621536.1
OG0001768	WP_224178717.1	WP_096625860.1
OG0001769	WP_127081800.1	WP_096625569.1
OG0001770	WP_224178716.1	WP_096625567.1
OG0001771	WP_224176856.1	WP_096622693.1
OG0001772	WP_223981110.1	WP_096625603.1
OG0001773	WP_223981107.1	WP_096625601.1
OG0001774	WP_223981091.1	WP_096624783.1
OG0001775	WP_223986024.1	WP_096622635.1
OG0001776	WP_224179545.1	WP_096620231.1
OG0001777	WP_223976502.1	WP_096619802.1
OG0001778	WP_223976500.1	WP_096619804.1
OG0001779	WP_223982955.1	WP_096623950.1
OG0001780	WP_223980306.1	WP_096620114.1
OG0001781	WP_223980329.1	WP_096620653.1
OG0001782	WP_224177074.1	WP_096625266.1
OG0001783	WP_224178870.1	WP_231943185.1
OG0001784	WP_127086783.1	WP_096622668.1
OG0001785	WP_223981057.1	WP_096622667.1
OG0001786	WP_223981060.1	WP_096622666.1
OG0001787	WP_223981066.1	WP_096622597.1
OG0001788	WP_127086778.1	WP_096621616.1
OG0001789	WP_019494379.1	WP_096621617.1
OG0001790	WP_224177159.1	WP_231943446.1
OG0001791	WP_224179571.1	WP_096624023.1
OG0001792	WP_224177207.1	WP_096625452.1
OG0001793	WP_224177220.1	WP_096624310.1
OG0001794	WP_223986827.1	WP_096622276.1
OG0001795	WP_223986834.1	WP_096622630.1
OG0001796	WP_224177037.1	WP_096624819.1
OG0001797	WP_224177038.1	WP_096624817.1
OG0001798	WP_127080139.1	WP_096624815.1
OG0001799	WP_224175149.1	WP_096620222.1
OG0001800	WP_224175150.1	WP_096623230.1
OG0001801	WP_224175153.1	WP_096623226.1
OG0001802	WP_223972877.1	WP_096623224.1
OG0001803	WP_224175158.1	WP_231943065.1
OG0001804	WP_223974773.1	WP_096621645.1
OG0001805	WP_223976650.1	WP_096625130.1
OG0001806	WP_223989991.1	WP_096620262.1
OG0001807	WP_224177888.1	WP_096622254.1
OG0001808	WP_223989985.1	WP_096620257.1
OG0001809	WP_223974775.1	WP_096621644.1
OG0001810	WP_224178111.1	WP_157780828.1
OG0001811	WP_223974786.1	WP_096625278.1
OG0001812	WP_223988224.1	WP_096625695.1
OG0001813	WP_127086597.1	WP_096625699.1
OG0001814	WP_223988235.1	WP_096622208.1
OG0001815	WP_224175160.1	WP_096622604.1
OG0001816	WP_224177155.1	WP_096620298.1
OG0001817	WP_223981039.1	WP_096620299.1
OG0001818	WP_224177153.1	WP_096620725.1
OG0001819	WP_224177152.1	WP_096623609.1
OG0001820	WP_224178785.1	WP_096622797.1
OG0001821	WP_224178786.1	WP_096622664.1
OG0001822	WP_224175169.1	WP_096619989.1
OG0001824	WP_223987679.1	WP_096621632.1
OG0001825	WP_026093431.1	WP_096621459.1
OG0001826	WP_224175602.1	WP_096622785.1
OG0001827	WP_224179666.1	WP_096622787.1
OG0001830	WP_223981942.1	WP_096625440.1
OG0001831	WP_223974731.1	WP_231943259.1
OG0001832	WP_224179234.1	WP_096622904.1
OG0001833	WP_223978209.1	WP_096623519.1
OG0001834	WP_223978207.1	WP_096623515.1
OG0001835	WP_224174690.1	WP_096624129.1
OG0001836	WP_224174689.1	WP_096620532.1
OG0001837	WP_224176350.1	WP_096621183.1
OG0001838	WP_224176351.1	WP_096621180.1
OG0001839	WP_223990021.1	WP_096625978.1
OG0001840	WP_223990023.1	WP_096621073.1
OG0001841	WP_073616602.1	WP_096621075.1
OG0001842	WP_223990025.1	WP_231943116.1
OG0001843	WP_223990029.1	WP_096623727.1
OG0001844	WP_224175551.1	WP_096621433.1
OG0001845	WP_224175552.1	WP_096621434.1
