Orthogroup	PCC_7716	NIES-267
OG0001944	WP_224179364.1	WP_096656225.1
OG0001945	WP_224176428.1	WP_096658449.1
OG0001946	WP_224176206.1	WP_096658450.1
OG0001947	WP_224176207.1	WP_096658451.1
OG0001948	WP_223978987.1	WP_096658452.1
OG0001949	WP_224176208.1	WP_096661264.1
OG0001950	WP_223987198.1	WP_096658092.1
OG0001951	WP_223987193.1	WP_096658093.1
OG0001952	WP_224177318.1	WP_096660638.1
OG0001953	WP_223982358.1	WP_096660637.1
OG0001954	WP_223982361.1	WP_096660635.1
OG0001955	WP_223982378.1	WP_096660633.1
OG0001956	WP_224177320.1	WP_096660630.1
OG0001957	WP_224179357.1	WP_096655864.1
OG0001958	WP_224177935.1	WP_096655884.1
OG0001959	WP_223973212.1	WP_096655624.1
OG0001960	WP_224177683.1	WP_096658148.1
OG0001961	WP_223987333.1	WP_096658081.1
OG0001962	WP_224175566.1	WP_096656170.1
OG0001963	WP_223972570.1	WP_096656574.1
OG0001964	WP_224175018.1	WP_096656575.1
OG0001965	WP_223975666.1	WP_096656479.1
OG0001966	WP_224177941.1	WP_096656478.1
OG0001967	WP_223975654.1	WP_096656476.1
OG0001968	WP_223975652.1	WP_096656475.1
OG0001969	WP_073617668.1	WP_096656473.1
OG0001970	WP_223975636.1	WP_096656472.1
OG0001971	WP_224177942.1	WP_096656471.1
OG0001972	WP_127081482.1	WP_096656470.1
OG0001973	WP_127081481.1	WP_096656469.1
OG0001974	WP_224177186.1	WP_096658274.1
OG0001975	WP_224177185.1	WP_096658271.1
OG0001976	WP_223981347.1	WP_096658270.1
OG0001977	WP_224177182.1	WP_096658268.1
OG0001978	WP_223981318.1	WP_096658267.1
OG0001979	WP_019494321.1	WP_096658265.1
OG0001980	WP_224179505.1	WP_096658264.1
OG0001981	WP_073617805.1	WP_096658263.1
OG0001982	WP_223973083.1	WP_096660222.1
OG0001983	WP_019489390.1	WP_096656936.1
OG0001984	WP_224175262.1	WP_096661170.1
OG0001985	WP_224174462.1	WP_096656934.1
OG0001986	WP_224175555.1	WP_096659369.1
OG0001987	WP_224175556.1	WP_096659371.1
OG0001989	WP_073618030.1	WP_096659814.1
OG0001990	WP_224179605.1	WP_096657686.1
OG0001991	WP_127086977.1	WP_096656483.1
OG0001992	WP_224178796.1	WP_096656482.1
OG0001993	WP_224178805.1	WP_096658317.1
OG0001994	WP_223973500.1	WP_096652692.1
OG0001995	WP_223985984.1	WP_096656911.1
OG0001996	WP_224176847.1, WP_224178551.1	WP_096661231.1
OG0001997	WP_224176849.1	WP_096657970.1
OG0001998	WP_224177096.1	WP_096654339.1
OG0001999	WP_224177097.1	WP_096654337.1
OG0002000	WP_223980533.1	WP_096654335.1
OG0002001	WP_223978786.1	WP_096654319.1
OG0002002	WP_224176055.1	WP_096654317.1
OG0002003	WP_223978627.1	WP_096654315.1
OG0002004	WP_223978629.1	WP_096654311.1
OG0002005	WP_224178479.1	WP_096656996.1
OG0002006	WP_019490775.1	WP_096660185.1
OG0002007	WP_224179484.1	WP_096660187.1
OG0002008	WP_223985595.1	WP_096660188.1
OG0002009	WP_224179483.1	WP_096660190.1
OG0002010	WP_224177544.1	WP_096656460.1
OG0002011	WP_223976417.1	WP_096656458.1
OG0002012	WP_223976415.1	WP_096656457.1
OG0002013	WP_223976411.1	WP_096656456.1
OG0002014	WP_224177547.1	WP_096656455.1
OG0002015	WP_224174790.1	WP_096656528.1
OG0002016	WP_223987126.1	WP_096655818.1
OG0002017	WP_224175094.1	WP_096656760.1
OG0002018	WP_223972758.1	WP_096661162.1
OG0002019	WP_223972759.1	WP_096656761.1
OG0002020	WP_224175095.1	WP_096656762.1
OG0002021	WP_224175471.1	WP_096658027.1
OG0002022	WP_224174696.1	WP_096657994.1
OG0002023	WP_224178038.1	WP_096656354.1
OG0002024	WP_223977356.1	WP_096656705.1
OG0002025	WP_223977354.1	WP_096656707.1
OG0002026	WP_223978726.1	WP_096661160.1
OG0002027	WP_224177480.1	WP_096654924.1
OG0002028	WP_019492237.1	WP_096660042.1
OG0002029	WP_223975006.1	WP_096657668.1
OG0002030	WP_223975157.1	WP_096656332.1
OG0002031	WP_223972567.1	WP_096656578.1
OG0002032	WP_224175331.1	WP_096654729.1
OG0002033	WP_127085582.1	WP_096654720.1
OG0002034	WP_223990705.1	WP_096655382.1
OG0002035	WP_223977658.1	WP_096655384.1
OG0002036	WP_224179211.1	WP_096657903.1
OG0002037	WP_019491173.1	WP_096657905.1
OG0002038	WP_223986236.1	WP_096657110.1
OG0002039	WP_223981836.1	WP_096660247.1
OG0002040	WP_224177260.1	WP_096660246.1
OG0002041	WP_224175034.1	WP_096660285.1
OG0002042	WP_019492689.1	WP_096658497.1
OG0002043	WP_224176974.1	WP_096655552.1
OG0002044	WP_224178703.1, WP_224176043.1	WP_096652719.1
OG0002045	WP_224176973.1	WP_096655551.1
OG0002046	WP_015197276.1	WP_096655550.1
OG0002047	WP_223990445.1	WP_096655549.1
OG0002048	WP_223990599.1	WP_096652866.1
OG0002049	WP_224175604.1	WP_096660179.1
OG0002050	WP_223978318.1	WP_096660178.1
OG0002051	WP_223978317.1	WP_096660177.1
OG0002052	WP_223978316.1	WP_096660176.1
OG0002053	WP_127082369.1	WP_096660175.1
OG0002054	WP_224176595.1	WP_096655936.1
OG0002055	WP_224177926.1	WP_096659761.1
OG0002056	WP_224178400.1	WP_096658325.1
OG0002057	WP_224178401.1	WP_096658326.1
OG0002058	WP_224174850.1	WP_096657722.1
OG0002059	WP_224174851.1	WP_096657720.1
OG0002060	WP_223990466.1	WP_096655560.1
OG0002061	WP_223990464.1	WP_096655559.1
OG0002062	WP_223990462.1	WP_096655558.1
OG0002063	WP_223990460.1	WP_096655554.1
OG0002064	WP_223990458.1	WP_096655553.1
OG0002065	WP_223975602.1	WP_096654454.1
OG0002066	WP_019492953.1	WP_096654456.1
OG0002067	WP_223975594.1	WP_096654460.1
OG0002068	WP_224177946.1	WP_096654462.1
OG0002069	WP_223975590.1	WP_096654464.1
OG0002070	WP_223975139.1	WP_096654466.1
OG0002071	WP_223975145.1	WP_096656462.1
OG0002072	WP_224177945.1	WP_096654452.1
OG0002073	WP_224175033.1	WP_096656154.1
OG0002074	WP_223972591.1	WP_096656155.1
OG0002075	WP_223972590.1	WP_096656156.1
OG0002076	WP_224179618.1	WP_096659111.1
OG0002077	WP_223975310.1	WP_096660459.1
OG0002078	WP_223989370.1	WP_096654267.1
OG0002079	WP_224177639.1	WP_096654275.1
OG0002080	WP_223978363.1	WP_096654281.1
OG0002082	WP_223980066.1	WP_096655579.1
OG0002084	WP_224178803.1	WP_096659513.1
OG0002085	WP_223988159.1	WP_096659515.1
OG0002086	WP_223988161.1	WP_096659519.1
OG0002087	WP_223985929.1	WP_096660228.1
OG0002088	WP_019490626.1	WP_015116210.1
OG0002089	WP_223985927.1	WP_015116211.1
OG0002091	WP_224177170.1	WP_096656272.1
OG0002092	WP_224177169.1	WP_096661130.1
OG0002093	WP_223981163.1	WP_096660133.1
OG0002094	WP_224177166.1	WP_096660129.1
OG0002095	WP_224177165.1	WP_096661318.1
OG0002096	WP_224177164.1	WP_096660056.1
OG0002097	WP_224176185.1	WP_096657957.1
OG0002098	WP_224176187.1	WP_096657954.1
OG0002099	WP_224174795.1	WP_096656531.1
OG0002100	WP_223977945.1	WP_096657965.1
OG0002101	WP_223990648.1	WP_096659219.1
OG0002102	WP_223972737.1	WP_096659621.1
OG0002103	WP_224179644.1	WP_096659577.1
OG0002104	WP_223972736.1	WP_096659579.1
OG0002105	WP_223973717.1	WP_096657762.1
OG0002106	WP_223976046.1	WP_096657760.1
OG0002107	WP_224178414.1	WP_096657761.1
OG0002108	WP_223973675.1	WP_096657758.1
OG0002109	WP_224177055.1	WP_096657092.1
OG0002110	WP_223982655.1	WP_096659958.1
OG0002111	WP_224177058.1	WP_096659960.1
OG0002112	WP_073622738.1	WP_096656597.1
OG0002113	WP_223973508.1	WP_096656598.1
OG0002114	WP_223973509.1	WP_096656599.1
OG0002115	WP_223973510.1	WP_096656600.1
OG0002116	WP_223976080.1	WP_096657647.1
OG0002117	WP_223974059.1	WP_096657645.1
OG0002118	WP_224178257.1	WP_096657638.1
OG0002119	WP_223974073.1	WP_096657637.1
OG0002120	WP_223974075.1	WP_096657636.1
OG0002121	WP_073618679.1	WP_096657635.1
OG0002122	WP_224178256.1	WP_096657633.1
OG0002123	WP_223990050.1	WP_096659724.1
OG0002124	WP_019495718.1	WP_096659716.1
OG0002125	WP_223990060.1	WP_096659714.1
OG0002126	WP_224177324.1	WP_096659712.1
OG0002127	WP_223982431.1	WP_096659710.1
OG0002128	WP_223982434.1	WP_096659708.1
OG0002129	WP_073619304.1	WP_096659706.1
OG0002130	WP_223982441.1	WP_096659704.1
OG0002131	WP_073619306.1	WP_096659702.1
OG0002132	WP_223982444.1	WP_096659700.1
OG0002133	WP_224178772.1, WP_224177887.1	WP_096657880.1
OG0002134	WP_223989494.1	WP_096658125.1
OG0002135	WP_224174700.1	WP_096656961.1
OG0002136	WP_223972565.1	WP_096656580.1
OG0002137	WP_019490100.1	WP_096656581.1
OG0002138	WP_019490099.1	WP_096656582.1
OG0002139	WP_223972563.1	WP_096656584.1
OG0002140	WP_223972561.1	WP_096656585.1
OG0002141	WP_224177592.1	WP_096659974.1
OG0002142	WP_224177211.1	WP_096660070.1
OG0002143	WP_224177213.1	WP_096656551.1
OG0002144	WP_223981507.1	WP_096656550.1
OG0002145	WP_026093429.1	WP_015118472.1
OG0002146	WP_224177214.1	WP_096656549.1
OG0002147	WP_223971305.1	WP_096659069.1
OG0002148	WP_224179558.1	WP_096658320.1
OG0002149	WP_224175097.1	WP_096656763.1
OG0002150	WP_223987292.1	WP_096656519.1
OG0002151	WP_223987294.1	WP_096656520.1
OG0002152	WP_224177761.1	WP_096656521.1
OG0002153	WP_223972379.1	WP_096656522.1
OG0002154	WP_127086442.1	WP_096656523.1
OG0002155	WP_223972382.1	WP_096659010.1
OG0002156	WP_223972383.1	WP_096656525.1
OG0002157	WP_224179632.1	WP_096656526.1
OG0002158	WP_019489174.1	WP_096659792.1
OG0002159	WP_224175132.1	WP_096659790.1
OG0002160	WP_224175131.1	WP_096659788.1
OG0002161	WP_223978239.1	WP_096656171.1
OG0002162	WP_223978238.1	WP_096656172.1
OG0002163	WP_224175505.1	WP_096656711.1
OG0002164	WP_223978090.1	WP_096661158.1
OG0002165	WP_224175434.1	WP_096656712.1
OG0002166	WP_223987029.1	WP_096655988.1
OG0002167	WP_223976634.1	WP_096658404.1
OG0002168	WP_019494198.1	WP_096658405.1
OG0002169	WP_223977943.1	WP_096658406.1
OG0002170	WP_223976627.1	WP_096658409.1
OG0002171	WP_223976594.1	WP_096660454.1
OG0002172	WP_223976592.1	WP_096658415.1
OG0002173	WP_224177494.1	WP_096660448.1
OG0002174	WP_224177495.1	WP_096660446.1
OG0002175	WP_223981674.1	WP_096658414.1
OG0002176	WP_223981671.1	WP_096658413.1
OG0002177	WP_223981668.1	WP_096658416.1
OG0002178	WP_223981662.1	WP_096658418.1
OG0002179	WP_073617869.1	WP_096658419.1
OG0002180	WP_223981659.1	WP_096658420.1
OG0002181	WP_223985053.1	WP_096657173.1
OG0002182	WP_223971778.1	WP_096656130.1
OG0002183	WP_224179633.1	WP_096661019.1
OG0002184	WP_224175015.1	WP_096656179.1
OG0002185	WP_223987747.1	WP_096657002.1
OG0002186	WP_223978099.1	WP_096655955.1
OG0002187	WP_073621768.1	WP_096655054.1
OG0002188	WP_223988153.1	WP_096655056.1
OG0002189	WP_223988155.1	WP_096655058.1
OG0002190	WP_224179359.1	WP_096655074.1
OG0002191	WP_223982412.1	WP_096660623.1
OG0002192	WP_223971007.1	WP_096659109.1
OG0002193	WP_224174233.1	WP_096659103.1
OG0002194	WP_223970877.1	WP_096658657.1
OG0002195	WP_223976694.1	WP_096657787.1
OG0002196	WP_223972741.1	WP_096657786.1
OG0002197	WP_224178049.1	WP_096661179.1
OG0002198	WP_223991362.1	WP_096658817.1
OG0002199	WP_224179476.1	WP_096653100.1
OG0002200	WP_026092971.1	WP_096653102.1
OG0002201	WP_223985547.1	WP_096653104.1
OG0002202	WP_223974695.1	WP_096660082.1
OG0002203	WP_223980539.1	WP_096654327.1
OG0002204	WP_224177555.1	WP_096656442.1
OG0002206	WP_223978021.1	WP_096653727.1
OG0002207	WP_223978023.1	WP_096653729.1
OG0002208	WP_224174812.1	WP_096656892.1
OG0002209	WP_223972424.1	WP_096656888.1
OG0002210	WP_224174818.1	WP_096656882.1
OG0002211	WP_224174819.1	WP_096656881.1
OG0002212	WP_224176195.1	WP_096656129.1
OG0002213	WP_019495861.1	WP_096656127.1
OG0002214	WP_223978251.1	WP_096658020.1
OG0002215	WP_223971067.1	WP_096659470.1
OG0002216	WP_223971069.1	WP_096659468.1
OG0002217	WP_223971081.1	WP_096659464.1
OG0002218	WP_223987756.1	WP_096654556.1
OG0002219	WP_223987757.1	WP_096654554.1
OG0002220	WP_223970139.1	WP_096657711.1
OG0002221	WP_223975116.1	WP_096656353.1
OG0002222	WP_026093189.1	WP_096657648.1
OG0002223	WP_223989445.1	WP_096661317.1
OG0002224	WP_223986539.1	WP_096661241.1
OG0002225	WP_019491301.1	WP_096658153.1
OG0002226	WP_223986537.1	WP_096658152.1
OG0002227	WP_073619352.1	WP_096657835.1
OG0002228	WP_224177354.1	WP_096657836.1
OG0002229	WP_223977049.1	WP_096657901.1
OG0002230	WP_223977047.1	WP_096657900.1
OG0002231	WP_223977045.1	WP_096657899.1
OG0002232	WP_223977044.1	WP_096657898.1
OG0002233	WP_224177355.1	WP_096657897.1
OG0002234	WP_224177356.1	WP_096657896.1
OG0002235	WP_223977038.1	WP_096661226.1
OG0002236	WP_223977036.1	WP_096657895.1
OG0002237	WP_223977033.1	WP_096657893.1
OG0002238	WP_019493947.1	WP_015117215.1
OG0002239	WP_223977032.1	WP_015117216.1
OG0002240	WP_223977030.1	WP_096657892.1
OG0002241	WP_224177357.1	WP_096657891.1
OG0002242	WP_224177360.1	WP_096657889.1
OG0002243	WP_224179950.1, WP_224175737.1, WP_223978180.1	WP_096655079.1
OG0002244	WP_223976340.1	WP_096656439.1
OG0002245	WP_224177557.1	WP_096656438.1
OG0002246	WP_224177558.1	WP_096656437.1
OG0002247	WP_224177559.1	WP_096656436.1
OG0002248	WP_224175465.1	WP_096660844.1
OG0002249	WP_223973408.1	WP_096656958.1
OG0002250	WP_019489078.1	WP_096656959.1
OG0002251	WP_223972566.1	WP_096656579.1
OG0002252	WP_223975149.1	WP_096656341.1
OG0002253	WP_073623187.1	WP_096658389.1
OG0002254	WP_073623188.1	WP_096658387.1
OG0002255	WP_026093495.1	WP_096658386.1
OG0002256	WP_224176857.1	WP_096661260.1
OG0002257	WP_223979906.1	WP_096658385.1
OG0002258	WP_026093494.1	WP_096658384.1
OG0002259	WP_223979904.1	WP_096658383.1
OG0002260	WP_224176858.1	WP_096658382.1
OG0002261	WP_223987599.1	WP_096657851.1
OG0002262	WP_223987602.1	WP_096657850.1
OG0002263	WP_223987605.1	WP_096657875.1
OG0002264	WP_223987610.1	WP_096657877.1
OG0002265	WP_224177503.1	WP_096660090.1
OG0002266	WP_223977941.1	WP_096660089.1
OG0002267	WP_223976545.1	WP_096660088.1
OG0002268	WP_223976548.1	WP_096660087.1
OG0002269	WP_223970137.1	WP_096657712.1
OG0002270	WP_223970135.1	WP_096657713.1
OG0002271	WP_223970133.1	WP_096657714.1
OG0002272	WP_223970131.1	WP_096657715.1
OG0002273	WP_223970129.1	WP_096657716.1
OG0002274	WP_223971384.1	WP_096659644.1
OG0002275	WP_223987303.1	WP_096659646.1
OG0002276	WP_223987301.1	WP_096659648.1
OG0002277	WP_223981121.1	WP_096658039.1
OG0002278	WP_224175288.1	WP_096657936.1
OG0002279	WP_223973205.1	WP_096657935.1
OG0002280	WP_224175287.1	WP_096657934.1
OG0002281	WP_073621961.1	WP_096657933.1
OG0002282	WP_224178262.1	WP_096658364.1
OG0002283	WP_223975520.1	WP_096654767.1
OG0002284	WP_223975518.1	WP_096654769.1
OG0002285	WP_223975516.1	WP_096654771.1
OG0002286	WP_223975510.1	WP_096661054.1
OG0002287	WP_223975506.1	WP_096654775.1
OG0002288	WP_224179199.1	WP_096658101.1
OG0002289	WP_224177725.1	WP_096658098.1
OG0002290	WP_127080610.1	WP_096656605.1
OG0002291	WP_224175631.1	WP_096654560.1
OG0002292	WP_073623099.1	WP_096654562.1
OG0002293	WP_224175526.1	WP_096654564.1
OG0002294	WP_224177217.1, WP_223976263.1	WP_096660817.1
OG0002295	WP_223981568.1	WP_096657845.1
OG0002296	WP_223981571.1	WP_096661222.1
OG0002297	WP_255666770.1	WP_096657848.1
OG0002298	WP_223981591.1	WP_096657849.1
OG0002299	WP_224177507.1	WP_096660099.1
OG0002300	WP_223976523.1	WP_096660097.1
OG0002301	WP_223990615.1	WP_096658488.1
OG0002302	WP_223973938.1, WP_224177216.1	WP_096653666.1
OG0002303	WP_223971381.1	WP_096659181.1
OG0002304	WP_224175055.1	WP_096660866.1
OG0002305	WP_223971057.1	WP_096660865.1
OG0002306	WP_223976665.1	WP_096658258.1
OG0002307	WP_223985993.1	WP_096656910.1
OG0002308	WP_223985996.1	WP_096656909.1
OG0002309	WP_224176016.1	WP_096660080.1
OG0002310	WP_223976200.1	WP_096658142.1
OG0002311	WP_224177596.1	WP_096658141.1
OG0002312	WP_223989449.1	WP_096658139.1
OG0002313	WP_224174772.1	WP_096660137.1
OG0002314	WP_223972333.1	WP_096660136.1
OG0002315	WP_223971273.1	WP_096660135.1
OG0002316	WP_223971270.1	WP_096660134.1
OG0002317	WP_224177604.1	WP_096658222.1
OG0002318	WP_019493019.1	WP_015116918.1
OG0002319	WP_224178033.1	WP_096658001.1
OG0002320	WP_223975178.1	WP_096658000.1
OG0002321	WP_223975182.1	WP_096657998.1
OG0002322	WP_019492172.1	WP_096657997.1
OG0002323	WP_223975184.1	WP_096657996.1
OG0002324	WP_224176559.1	WP_096661038.1
OG0002325	WP_224176561.1	WP_096654396.1
OG0002326	WP_224176557.1	WP_096654392.1
OG0002327	WP_224176554.1	WP_096654386.1
OG0002328	WP_223977828.1	WP_096661037.1
OG0002329	WP_223977826.1	WP_096654384.1
OG0002330	WP_223977825.1	WP_096654379.1
OG0002331	WP_223977971.1	WP_096654373.1
OG0002332	WP_224176551.1	WP_096654371.1
OG0002333	WP_127080714.1	WP_096654367.1
OG0002334	WP_224176550.1	WP_096654365.1
OG0002335	WP_224176547.1	WP_096654359.1
OG0002336	WP_223976706.1	WP_096657841.1
OG0002337	WP_223971830.1	WP_096656962.1
OG0002338	WP_224178415.1	WP_096660022.1
OG0002339	WP_223978127.1	WP_096656984.1
OG0002340	WP_223978126.1	WP_096656983.1
OG0002341	WP_223978125.1	WP_096656982.1
OG0002342	WP_223975273.1	WP_096658377.1
OG0002343	WP_224177977.1	WP_096658378.1
OG0002344	WP_224177976.1	WP_096658380.1
OG0002345	WP_223975293.1	WP_096658381.1
OG0002346	WP_223975296.1	WP_096661259.1
OG0002347	WP_224176646.1, WP_224177093.1	WP_096656650.1
OG0002348	WP_224176647.1	WP_096656649.1
OG0002349	WP_224176648.1	WP_096656648.1
OG0002350	WP_223977326.1	WP_096656646.1
OG0002351	WP_224176983.1	WP_096655563.1
OG0002352	WP_224176984.1	WP_096655564.1
OG0002353	WP_224176985.1	WP_096655565.1
OG0002355	WP_224177445.1	WP_096660796.1
OG0002356	WP_223976779.1	WP_096653309.1
OG0002357	WP_223977615.1	WP_096656609.1
OG0002358	WP_127080619.1	WP_096656610.1
OG0002359	WP_223977617.1	WP_096656622.1
OG0002360	WP_224177137.1	WP_096656203.1
OG0002361	WP_223980807.1	WP_096656202.1
OG0002362	WP_223980804.1	WP_096656201.1
OG0002363	WP_223980803.1	WP_096656200.1
OG0002364	WP_223975001.1	WP_096657669.1
OG0002365	WP_224178069.1	WP_096657670.1
OG0002366	WP_224178071.1	WP_096657672.1
OG0002367	WP_223986059.1, WP_223989286.1	WP_096652649.1
OG0002368	WP_224174771.1	WP_096660940.1
OG0002369	WP_223973584.1	WP_096660941.1
OG0002370	WP_224179190.1	WP_096660944.1
OG0002371	WP_224176889.1	WP_096656430.1
OG0002372	WP_223990275.1	WP_096656417.1
OG0002373	WP_127086954.1	WP_096656418.1
OG0002374	WP_224176907.1	WP_096656419.1
OG0002375	WP_224179736.1	WP_096656420.1
OG0002376	WP_224176906.1	WP_096656421.1
OG0002377	WP_224176904.1	WP_096656423.1
OG0002378	WP_224176903.1	WP_096656424.1
OG0002379	WP_224176902.1	WP_096656425.1
OG0002380	WP_019494766.1	WP_096656426.1
OG0002381	WP_019494767.1	WP_096656427.1
OG0002382	WP_224176993.1	WP_096655568.1
OG0002383	WP_224177690.1	WP_096652834.1
OG0002384	WP_224176355.1	WP_096659740.1
OG0002385	WP_223975838.1	WP_096659083.1
OG0002386	WP_223975833.1	WP_096659082.1
OG0002387	WP_224178748.1	WP_096652517.1
OG0002388	WP_223990840.1	WP_096652522.1
OG0002389	WP_224178747.1	WP_096656288.1
OG0002390	WP_223976843.1	WP_096652676.1
OG0002391	WP_223972865.1	WP_096660259.1
OG0002392	WP_223972867.1	WP_096660261.1
OG0002393	WP_223986045.1	WP_096660257.1
OG0002394	WP_223972750.1	WP_096660253.1
OG0002395	WP_223987567.1	WP_096653192.1
OG0002396	WP_224175438.1	WP_096655952.1
OG0002397	WP_223972937.1	WP_096653188.1
OG0002398	WP_223979960.1	WP_096653281.1
OG0002399	WP_223987888.1	WP_096657117.1
OG0002400	WP_223985570.1	WP_096660197.1
OG0002401	WP_224175472.1	WP_096658028.1
OG0002402	WP_223977704.1	WP_096658010.1
OG0002403	WP_223978042.1	WP_096655398.1
OG0002404	WP_224177944.1	WP_096654450.1
OG0002405	WP_224179585.1	WP_096658024.1
OG0002406	WP_223989455.1	WP_096658136.1
OG0002407	WP_223989457.1	WP_096658135.1
OG0002408	WP_224177615.1	WP_096661240.1
OG0002409	WP_223989544.1	WP_096658133.1
OG0002410	WP_223989464.1	WP_096658130.1
OG0002411	WP_224177614.1	WP_096658129.1
OG0002412	WP_224176637.1	WP_096656704.1
OG0002413	WP_223976845.1	WP_096652678.1
OG0002414	WP_019492432.1	WP_015117729.1
OG0002415	WP_223974087.1	WP_096657632.1
OG0002416	WP_223974089.1	WP_096657630.1
OG0002417	WP_224178255.1	WP_096657629.1
OG0002418	WP_223974091.1	WP_096657627.1
OG0002419	WP_223974093.1	WP_096657626.1
OG0002420	WP_019492440.1	WP_096657624.1
OG0002421	WP_223974095.1	WP_096657623.1
OG0002422	WP_224177903.1	WP_096658195.1
OG0002423	WP_223975811.1	WP_096658198.1
OG0002424	WP_224177907.1	WP_096658199.1
OG0002425	WP_224175278.1	WP_096658341.1
OG0002426	WP_223973132.1	WP_096658340.1
OG0002427	WP_223987745.1	WP_096657001.1
OG0002428	WP_223982077.1	WP_096658986.1
OG0002429	WP_224177288.1	WP_096658990.1
OG0002430	WP_223974014.1	WP_096658366.1
OG0002431	WP_224173932.1	WP_096656572.1
OG0002432	WP_224173933.1	WP_096656571.1
OG0002433	WP_224179520.1	WP_096658117.1
OG0002434	WP_223989521.1	WP_096658118.1
OG0002435	WP_223989547.1	WP_096658121.1
OG0002436	WP_223989546.1	WP_096658122.1
OG0002437	WP_223989526.1	WP_096658112.1
OG0002438	WP_224177600.1	WP_096658111.1
OG0002439	WP_127081973.1	WP_096658110.1
OG0002440	WP_224179209.1	WP_096658109.1
OG0002441	WP_223986244.1	WP_096658106.1
OG0002442	WP_224179206.1	WP_096658104.1
OG0002444	WP_224179205.1	WP_096658103.1
OG0002445	WP_223973669.1	WP_096656351.1
OG0002446	WP_223973667.1	WP_096656350.1
OG0002447	WP_073622920.1	WP_096656349.1
OG0002448	WP_223983119.1	WP_096656348.1
OG0002449	WP_223983547.1	WP_096656375.1
OG0002450	WP_019491979.1	WP_096656376.1
OG0002451	WP_073620788.1	WP_096656377.1
OG0002452	WP_223983544.1	WP_096656378.1
OG0002453	WP_223983541.1	WP_096656379.1
OG0002454	WP_223983538.1	WP_096656380.1
OG0002455	WP_019491984.1	WP_096656381.1
OG0002456	WP_019491985.1	WP_096656382.1
OG0002457	WP_019491986.1	WP_096656383.1
OG0002458	WP_223983536.1	WP_096656385.1
OG0002459	WP_223983533.1	WP_096656386.1
OG0002460	WP_127084374.1	WP_096656387.1
OG0002461	WP_073620794.1	WP_096656388.1
OG0002462	WP_127084373.1	WP_096656389.1
OG0002463	WP_127084372.1	WP_096656390.1
OG0002464	WP_223983516.1	WP_096656391.1
OG0002465	WP_127084370.1	WP_096656392.1
OG0002466	WP_223983513.1	WP_096656393.1
OG0002467	WP_019491996.1	WP_096656394.1
OG0002468	WP_223983485.1	WP_015118724.1
OG0002469	WP_019491998.1	WP_096656395.1
OG0002470	WP_223983464.1	WP_096656397.1
OG0002471	WP_019492001.1	WP_096656398.1
OG0002472	WP_019492002.1	WP_096656399.1
OG0002473	WP_223983461.1	WP_096656400.1
OG0002474	WP_073620803.1	WP_096656401.1
OG0002475	WP_223983457.1	WP_096656402.1
OG0002476	WP_026093137.1	WP_096656403.1
OG0002477	WP_127084365.1	WP_096656404.1
OG0002478	WP_223987761.1	WP_096654504.1
OG0002479	WP_224179240.1	WP_096654502.1
OG0002480	WP_224179241.1	WP_096654500.1
OG0002481	WP_224179242.1	WP_096654490.1
OG0002482	WP_073618660.1	WP_096657616.1
OG0002483	WP_224178253.1	WP_096657618.1
OG0002484	WP_223974103.1	WP_096657619.1
OG0002485	WP_223974099.1	WP_096657621.1
OG0002486	WP_224178254.1	WP_096657622.1
OG0002487	WP_224175016.1	WP_096656592.1
OG0002488	WP_224179525.1	WP_096654745.1
OG0002489	WP_224178430.1	WP_096657653.1
OG0002490	WP_223976123.1	WP_096656941.1
OG0002491	WP_224177550.1	WP_096656452.1
OG0002492	WP_223976406.1	WP_096656453.1
OG0002493	WP_223976408.1	WP_096656454.1
OG0002494	WP_224179626.1	WP_096656504.1
OG0002495	WP_224174627.1	WP_096656740.1
OG0002496	WP_224174628.1	WP_096656741.1
OG0002497	WP_127084020.1	WP_096654815.1
OG0002498	WP_224177957.1	WP_096654819.1
OG0002499	WP_224177939.1	WP_096655916.1
OG0002500	WP_224177937.1	WP_096655911.1
OG0002501	WP_224177936.1	WP_096655910.1
OG0002502	WP_224177681.1	WP_096656198.1
OG0002503	WP_224177603.1	WP_096656197.1
OG0002504	WP_019493310.1	WP_096656196.1
OG0002505	WP_223973522.1	WP_096657004.1
OG0002506	WP_223973520.1	WP_096657005.1
OG0002507	WP_019488580.1	WP_096657006.1
OG0002508	WP_223973656.1	WP_096657007.1
OG0002509	WP_224178799.1	WP_096657008.1
OG0002510	WP_224178798.1	WP_096657009.1
OG0002511	WP_224177534.1	WP_096656297.1
OG0002512	WP_224177618.1	WP_096654436.1
OG0002513	WP_224177620.1	WP_096654440.1
OG0002514	WP_223989432.1	WP_096654442.1
OG0002515	WP_224179482.1	WP_096660194.1
OG0002516	WP_224177864.1	WP_096658165.1
OG0002517	WP_223990246.1	WP_096658166.1
OG0002518	WP_223990248.1	WP_096658167.1
OG0002519	WP_223990250.1	WP_096658168.1
OG0002520	WP_127083906.1	WP_096658169.1
OG0002521	WP_224175562.1	WP_096655621.1
OG0002522	WP_223978222.1	WP_096661081.1
OG0002523	WP_223972728.1	WP_096652793.1
OG0002524	WP_224175086.1	WP_096652795.1
OG0002525	WP_223972731.1	WP_096660976.1
OG0002526	WP_224178302.1	WP_096658368.1
OG0002527	WP_223973961.1	WP_096658371.1
OG0002528	WP_223986286.1	WP_096656956.1
OG0002529	WP_223989538.1	WP_096654422.1
