Orthogroup	NIES-4071	PCC_7716
OG0002693	WP_096689623.1	WP_223975902.1
OG0002694	WP_096689622.1	WP_223975899.1
OG0002695	WP_096683781.1	WP_223979083.1
OG0002696	WP_096693685.1	WP_223978934.1
OG0002697	WP_096691236.1	WP_224177339.1
OG0002698	WP_096692774.1	WP_224176415.1
OG0002699	WP_096683782.1	WP_224176216.1
OG0002700	WP_096683783.1	WP_223979087.1
OG0002701	WP_096687430.1	WP_223973562.1
OG0002702	WP_096690689.1	WP_223976138.1
OG0002703	WP_096685932.1	WP_224175231.1
OG0002704	WP_096685924.1	WP_223972982.1
OG0002705	WP_096685946.1	WP_224175241.1
OG0002706	WP_096692374.1	WP_223976781.1
OG0002707	WP_096692373.1	WP_224177442.1
OG0002708	WP_096692372.1	WP_223976785.1
OG0002709	WP_096692932.1	WP_224176613.1
OG0002710	WP_096692933.1	WP_223990974.1
OG0002711	WP_096688759.1	WP_224178744.1
OG0002712	WP_096683827.1	WP_224176063.1
OG0002713	WP_096692650.1	WP_224176651.1
OG0002714	WP_096694446.1	WP_224177239.1
OG0002715	WP_096691586.1	WP_019493184.1
OG0002716	WP_096691587.1	WP_223982752.1
OG0002717	WP_096691588.1	WP_224177240.1
OG0002718	WP_096691589.1	WP_224177241.1
OG0002719	WP_096694281.1	WP_224178438.1
OG0002720	WP_096694283.1	WP_224178437.1
OG0002721	WP_096690655.1	WP_224178081.1
OG0002722	WP_096691536.1	WP_224177525.1
OG0002723	WP_096691537.1	WP_224177524.1
OG0002724	WP_096691538.1	WP_223976498.1
OG0002725	WP_096687620.1	WP_223985566.1
OG0002726	WP_096684133.1	WP_223978135.1
OG0002727	WP_096690284.1	WP_223970214.1, WP_224178251.1
OG0002728	WP_096690285.1	WP_224174095.1, WP_224178250.1
OG0002729	WP_096690286.1	WP_224174094.1, WP_224178249.1
OG0002730	WP_096691998.1	WP_223980130.1
OG0002731	WP_096688879.1	WP_223975227.1
OG0002732	WP_096692407.1	WP_224177472.1
OG0002733	WP_096687624.1	WP_019490787.1
OG0002734	WP_096687599.1	WP_073620144.1
OG0002735	WP_096687597.1	WP_223985517.1
OG0002736	WP_096694134.1	WP_223985514.1
OG0002737	WP_096689141.1	WP_223972346.1
OG0002738	WP_096684576.1	WP_223978097.1
OG0002739	WP_096684574.1	WP_223978098.1
OG0002740	WP_096692653.1	WP_224176649.1
OG0002741	WP_096694517.1	WP_127082202.1
OG0002742	WP_010998529.1	WP_010998529.1
OG0002743	WP_096692654.1	WP_223977322.1
OG0002744	WP_096692655.1	WP_073622653.1
OG0002745	WP_096694271.1	WP_223976160.1
OG0002746	WP_096689023.1	WP_223986870.1
OG0002747	WP_096688801.1	WP_026093073.1
OG0002748	WP_096688800.1	WP_127081798.1
OG0002749	WP_096691789.1	WP_223981443.1
OG0002750	WP_096688565.1	WP_224174798.1
OG0002751	WP_096693611.1	WP_224176181.1
OG0002752	WP_096693609.1	WP_224176180.1
OG0002753	WP_096693172.1	WP_223990169.1
OG0002754	WP_096692122.1	WP_224176944.1
OG0002755	WP_096690870.1	WP_223975588.1
OG0002756	WP_096690871.1	WP_223975586.1
OG0002757	WP_096690872.1	WP_223975584.1
OG0002758	WP_096691827.1	WP_224177226.1
OG0002759	WP_096691828.1	WP_224177227.1
OG0002760	WP_096691829.1	WP_223981639.1
OG0002761	WP_096691830.1	WP_224179506.1
OG0002762	WP_096691831.1	WP_224177228.1
OG0002763	WP_096687867.1	WP_223970077.1
OG0002764	WP_096684930.1	WP_223973219.1
OG0002765	WP_096692621.1	WP_224176665.1
OG0002766	WP_096689016.1	WP_224178867.1
OG0002767	WP_096689015.1	WP_223991351.1
OG0002768	WP_096692738.1	WP_224176528.1
OG0002769	WP_019495363.1	WP_019495363.1
OG0002770	WP_096692739.1	WP_223977698.1
OG0002771	WP_096692740.1	WP_127080679.1
OG0002772	WP_096692742.1	WP_223977695.1
OG0002773	WP_019495367.1	WP_019495367.1
OG0002774	WP_096692743.1	WP_223977691.1
OG0002775	WP_096692745.1	WP_223977687.1
OG0002776	WP_096690084.1	WP_223982813.1
OG0002777	WP_096687781.1	WP_223970871.1
OG0002778	WP_096687782.1	WP_223973550.1
OG0002779	WP_019490231.1	WP_019490231.1
OG0002780	WP_096687785.1	WP_223970838.1
OG0002781	WP_096687786.1	WP_224174220.1
OG0002782	WP_096687787.1	WP_223970831.1
OG0002783	WP_096687788.1	WP_223973548.1
OG0002784	WP_096687789.1	WP_223970829.1
OG0002785	WP_096687790.1	WP_224174219.1
OG0002786	WP_096688240.1	WP_223983771.1
OG0002787	WP_096687809.1	WP_224174173.1
OG0002788	WP_096687840.1	WP_223970174.1
OG0002789	WP_096687842.1	WP_223970164.1
OG0002790	WP_096690230.1	WP_223974023.1
OG0002791	WP_096694335.1	WP_223974021.1
OG0002792	WP_096690563.1	WP_223987038.1
OG0002793	WP_096690164.1	WP_224177657.1
OG0002794	WP_096690165.1	WP_223989273.1
OG0002795	WP_096690166.1	WP_223989274.1
OG0002796	WP_096690167.1	WP_224177656.1
OG0002797	WP_096690962.1	WP_127077749.1
OG0002798	WP_096694560.1	WP_224176523.1
OG0002799	WP_096689233.1	WP_223984469.1
OG0002800	WP_096693378.1	WP_224179708.1
OG0002801	WP_096693376.1	WP_224176518.1
OG0002802	WP_096685950.1	WP_223973041.1
OG0002803	WP_096685663.1	WP_223972831.1
OG0002804	WP_096692978.1	WP_223991243.1
OG0002805	WP_096692979.1	WP_224176640.1
OG0002806	WP_096692980.1	WP_223977352.1
OG0002807	WP_096692981.1	WP_019495168.1
OG0002808	WP_096692982.1	WP_073624265.1
OG0002809	WP_096687432.1	WP_223971474.1
OG0002810	WP_096687436.1	WP_224174649.1
OG0002811	WP_096694505.1	WP_223989917.1
OG0002812	WP_096692446.1	WP_223989788.1
OG0002813	WP_096692445.1	WP_223989790.1
OG0002814	WP_096689927.1	WP_223972465.1
OG0002815	WP_096694365.1	WP_224178058.1
OG0002816	WP_096691871.1	WP_223976640.1
OG0002817	WP_096691869.1	WP_224177484.1
OG0002818	WP_096686483.1	WP_224175039.1
OG0002819	WP_096684626.1	WP_223987246.1, WP_224175499.1
OG0002820	WP_096685806.1	WP_223978332.1
OG0002821	WP_096685804.1	WP_223978333.1
OG0002822	WP_096692501.1	WP_223989696.1
OG0002823	WP_096692500.1	WP_223989698.1
OG0002824	WP_096689594.1	WP_127083479.1
OG0002825	WP_096689593.1	WP_223991358.1
OG0002826	WP_096689592.1	WP_127083481.1
OG0002827	WP_096689591.1	WP_073621175.1
OG0002828	WP_096689589.1	WP_127083483.1
OG0002829	WP_096689588.1	WP_019493685.1
OG0002830	WP_096689587.1	WP_223987668.1
OG0002831	WP_096694347.1	WP_224177716.1
OG0002832	WP_096690322.1	WP_223987135.1
OG0002833	WP_096690319.1	WP_073622198.1
OG0002834	WP_096690317.1	WP_223987124.1
OG0002835	WP_096691526.1	WP_223976475.1
OG0002836	WP_096691527.1	WP_223976477.1
OG0002837	WP_096691528.1	WP_223976479.1
OG0002838	WP_096691529.1	WP_223976481.1
OG0002839	WP_096685958.1	WP_224175249.1
OG0002840	WP_096687643.1	WP_224179490.1
OG0002841	WP_096687644.1	WP_224179598.1
OG0002842	WP_096688977.1	WP_223989252.1
OG0002843	WP_096690313.1	WP_224177711.1
OG0002844	WP_096688827.1	WP_223973755.1
OG0002845	WP_096691303.1	WP_223982335.1
OG0002846	WP_096687449.1	WP_224174659.1
OG0002847	WP_096693049.1	WP_223990548.1
OG0002848	WP_096693050.1	WP_223990546.1
OG0002849	WP_096693051.1	WP_223990544.1
OG0002850	WP_096692404.1	WP_223976704.1
OG0002851	WP_096687640.1	WP_224179488.1
OG0002852	WP_096693678.1	WP_223978928.1
OG0002853	WP_096684825.1	WP_019488796.1
OG0002854	WP_096684826.1	WP_223978232.1
OG0002855	WP_096685338.1	WP_223978237.1
OG0002856	WP_096684135.1	WP_224179662.1
OG0002857	WP_096693287.1	WP_019495696.1
OG0002858	WP_096688725.1	WP_224178485.1
OG0002859	WP_096689470.1	WP_073621285.1
OG0002860	WP_096689469.1	WP_223987323.1
OG0002861	WP_096689468.1	WP_224177766.1
OG0002862	WP_096689466.1	WP_223987317.1
OG0002863	WP_096689465.1	WP_224177765.1
OG0002865	WP_096689464.1	WP_224177764.1
OG0002866	WP_096687344.1	WP_127085954.1
OG0002867	WP_096687346.1	WP_223971267.1
OG0002868	WP_096688722.1	WP_224178480.1
OG0002869	WP_096688723.1	WP_224178483.1
OG0002870	WP_096688724.1	WP_224178484.1
OG0002871	WP_096687681.1	WP_223972588.1
OG0002872	WP_096687538.1	WP_223985171.1
OG0002873	WP_096692133.1	WP_223990365.1
OG0002874	WP_096689637.1	WP_223975932.1
OG0002875	WP_096689640.1	WP_223975935.1
OG0002876	WP_096689641.1	WP_223975938.1
OG0002877	WP_096684827.1	WP_224175565.1
OG0002878	WP_096690917.1	WP_224179362.1
OG0002879	WP_096689102.1	WP_224179183.1
OG0002880	WP_096692937.1	WP_223990984.1
OG0002881	WP_096691141.1	WP_224177121.1
OG0002882	WP_096692920.1	WP_224176599.1
OG0002883	WP_096685103.1	WP_224176014.1
OG0002884	WP_096689608.1	WP_224177866.1
OG0002885	WP_096691070.1	WP_223976312.1
OG0002886	WP_096693055.1	WP_224176449.1
OG0002887	WP_096691834.1	WP_224177229.1
OG0002888	WP_096686357.1	WP_224174015.1
OG0002889	WP_096687292.1	WP_223971098.1
OG0002890	WP_096691315.1	WP_223982143.1
OG0002891	WP_096693036.1	WP_224179715.1
OG0002892	WP_096688881.1	WP_224177679.1
OG0002893	WP_096689462.1	WP_223987309.1
OG0002894	WP_096686213.1	WP_127085574.1
OG0002895	WP_096692715.1	WP_223977780.1
OG0002896	WP_096690641.1	WP_224178088.1
OG0002897	WP_096690640.1	WP_127079628.1
OG0002898	WP_096691015.1	WP_224177538.1
OG0002899	WP_096689610.1	WP_223975995.1
OG0002900	WP_096687662.1	WP_224173928.1
OG0002901	WP_096694138.1	WP_223986108.1
OG0002902	WP_096689236.1	WP_224178672.1
OG0002903	WP_096690731.1	WP_224178387.1
OG0002904	WP_096692503.1	WP_223989692.1
OG0002905	WP_096687671.1	WP_019490738.1
OG0002906	WP_096688733.1	WP_224178516.1
OG0002907	WP_096688475.1	WP_073619603.1
OG0002908	WP_096687669.1	WP_127079798.1
OG0002909	WP_096694518.1	WP_224179711.1
OG0002910	WP_096684581.1	WP_223978652.1
OG0002911	WP_096693861.1	WP_224175508.1
OG0002912	WP_096688953.1	WP_223975458.1
OG0002913	WP_096689089.1	WP_223986402.1
OG0002914	WP_096692869.1	WP_224176443.1
OG0002915	WP_096694135.1	WP_223985586.1
OG0002916	WP_096694429.1	WP_224177598.1
OG0002917	WP_096687605.1	WP_224179596.1
OG0002918	WP_096693955.1	WP_223973649.1
OG0002919	WP_096688876.1	WP_224178016.1
OG0002920	WP_096687488.1	WP_223971725.1
OG0002921	WP_096693046.1	WP_127085183.1
OG0002922	WP_096685860.1	WP_224179649.1
OG0002923	WP_096686062.1	WP_223972813.1
OG0002924	WP_096686080.1	WP_224175107.1
OG0002925	WP_096686438.1	WP_019490613.1
OG0002926	WP_096694009.1	WP_223972964.1
OG0002927	WP_096685169.1	WP_223978286.1
OG0002928	WP_096692474.1	WP_224176811.1
OG0002929	WP_096693031.1	WP_223977910.1
OG0002930	WP_096686661.1	WP_224180104.1
OG0002932	WP_096694343.1	WP_223986997.1
OG0002933	WP_096686573.1	WP_223985798.1
OG0002934	WP_096688834.1	WP_223975164.1
OG0002935	WP_096690549.1	WP_224178237.1
OG0002936	WP_096692809.1	WP_223990654.1
OG0002937	WP_096686537.1	WP_223985836.1
OG0002938	WP_096693066.1	WP_224176461.1
OG0002939	WP_096690437.1	WP_224178142.1
OG0002940	WP_096689091.1	WP_223986949.1
OG0002941	WP_096690035.1	WP_223982910.1
OG0002942	WP_096691747.1	WP_223981233.1
OG0002943	WP_096691746.1	WP_223981224.1
OG0002944	WP_096690126.1	WP_224178823.1
OG0002945	WP_096690123.1	WP_019491693.1
OG0002946	WP_096691792.1	WP_223982699.1
OG0002947	WP_096691795.1	WP_223981463.1
OG0002948	WP_096693973.1	WP_224175168.1
OG0002949	WP_096685539.1	WP_224175170.1
OG0002950	WP_096685119.1	WP_224175554.1
OG0002951	WP_096692821.1	WP_223990638.1
OG0002952	WP_096688318.1	WP_224175003.1
OG0002953	WP_096694457.1	WP_223981088.1
OG0002954	WP_096688941.1	WP_223975396.1
OG0002955	WP_096689597.1	WP_223976030.1
OG0002956	WP_096688272.1	WP_223972568.1
OG0002957	WP_096691765.1	WP_019494315.1
OG0002958	WP_096693959.1	WP_224175134.1
OG0002959	WP_096685438.1	WP_224175133.1
OG0002960	WP_096688252.1	WP_019490036.1
OG0002961	WP_096687631.1	WP_223985593.1
OG0002962	WP_096688496.1	WP_224179210.1
OG0002963	WP_096687690.1	WP_224175035.1
OG0002964	WP_096689390.1	WP_223973765.1
OG0002965	WP_096687559.1	WP_224179299.1
OG0002966	WP_096690348.1	WP_224178037.1
OG0002967	WP_096690953.1	WP_224177640.1
OG0002968	WP_096690711.1	WP_224178398.1
OG0002969	WP_096689552.1	WP_224177850.1
OG0002970	WP_096689686.1	WP_223973674.1
OG0002971	WP_096694338.1	WP_019492420.1
OG0002972	WP_096694449.1	WP_224177384.1
OG0002973	WP_096691498.1	WP_223989491.1
OG0002974	WP_096694178.1	WP_223973594.1
OG0002975	WP_096694439.1	WP_224174765.1
OG0002976	WP_096691856.1	WP_224177491.1
OG0002977	WP_096688582.1	WP_223972416.1
OG0002978	WP_096690088.1	WP_224178797.1
OG0002979	WP_096684147.1	WP_223978649.1
OG0002980	WP_096689547.1	WP_223987608.1
OG0002981	WP_096693348.1	WP_223977602.1
OG0002982	WP_096691548.1	WP_224177508.1
OG0002983	WP_096691553.1	WP_224177506.1
OG0002984	WP_096692702.1	WP_224176549.1
OG0002985	WP_096692706.1	WP_224176546.1
OG0002986	WP_096689865.1	WP_127084395.1
OG0002987	WP_096690659.1	WP_224178078.1
OG0002988	WP_096692223.1	WP_223990277.1
OG0002989	WP_096685480.1	WP_224175148.1
OG0002990	WP_096685484.1	WP_019489196.1
OG0002991	WP_096691901.1	WP_223976847.1
OG0002992	WP_096688418.1	WP_224179239.1
OG0002993	WP_096690278.1	WP_223976082.1
OG0002994	WP_096690836.1	WP_224177938.1
OG0002995	WP_096690998.1	WP_224177619.1
OG0002996	WP_096690589.1	WP_019492665.1
OG0002997	WP_096692298.1	WP_224176853.1
OG0002998	WP_096690979.1	WP_223989406.1
OG0002999	WP_096687856.1	WP_224174060.1
OG0003000	WP_096692085.1	WP_224176972.1
OG0003001	WP_096692546.1	WP_223989583.1
OG0003002	WP_096694300.1	WP_224177873.1
OG0003003	WP_096690410.1	WP_223987047.1
OG0003004	WP_096690690.1	WP_223975014.1
OG0003005	WP_096694280.1	WP_223984829.1
OG0003006	WP_096689675.1	WP_223983139.1
OG0003007	WP_096691788.1	WP_223981440.1
OG0003008	WP_096688489.1	WP_224179215.1
OG0003009	WP_096694389.1	WP_233155682.1
OG0003010	WP_096692813.1	WP_223990650.1
OG0003011	WP_096687437.1	WP_127086018.1
OG0003012	WP_096692448.1	WP_223989784.1
OG0003013	WP_096689928.1	WP_223972464.1
OG0003014	WP_096685798.1	WP_224175361.1
OG0003015	WP_096694270.1	WP_224177862.1
OG0003016	WP_096690321.1	WP_223987132.1
OG0003017	WP_096693291.1	WP_026093602.1
OG0003018	WP_096688726.1	WP_224178486.1
OG0003019	WP_096687338.1	WP_223971261.1
OG0003020	WP_096689103.1	WP_224179185.1
OG0003021	WP_096686308.1	WP_223972746.1
OG0003022	WP_096691656.1	WP_224175083.1
OG0003023	WP_096693661.1	WP_255666276.1
OG0003024	WP_096684877.1	WP_223984160.1, WP_223976908.1, WP_224177574.1
OG0003025	WP_096685398.1	WP_223973374.1
OG0003026	WP_096684453.1	WP_224174418.1, WP_224177805.1
OG0003027	WP_096693272.1	WP_224176362.1
OG0003028	WP_096694493.1	WP_224176922.1
OG0003029	WP_096692104.1	WP_224176961.1
OG0003030	WP_096692062.1	WP_224176982.1
OG0003031	WP_096686247.1	WP_223972724.1
OG0003032	WP_096692868.1	WP_224176442.1
OG0003033	WP_096687483.1	WP_223971687.1
OG0003034	WP_096693953.1	WP_224175377.1
OG0003035	WP_096692857.1	WP_223990580.1
OG0003036	WP_096690301.1	WP_223989239.1
OG0003037	WP_096690075.1	WP_224178794.1
OG0003038	WP_096686579.1	WP_224173955.1
OG0003039	WP_096690034.1	WP_224178783.1
OG0003040	WP_096689214.1	WP_223984402.1
OG0003041	WP_096685374.1	WP_223978257.1
OG0003042	WP_096691724.1	WP_224177162.1
OG0003043	WP_096685122.1	WP_223978208.1
OG0003044	WP_096694565.1	WP_224176352.1
OG0003045	WP_096691943.1	WP_223976893.1
OG0003046	WP_096689327.1	WP_224178702.1
OG0003047	WP_096690252.1	WP_223974058.1
OG0003048	WP_096690561.1	WP_224177682.1
OG0003049	WP_096687642.1	WP_224179489.1
OG0003050	WP_096692286.1	WP_223989901.1
OG0003051	WP_096684978.1	WP_224175904.1, WP_223973123.1
OG0003052	WP_096692683.1	WP_224176558.1
OG0003053	WP_096690669.1	WP_224178070.1
OG0003054	WP_096685227.1	WP_224175437.1
OG0003055	WP_096685223.1	WP_223977990.1
OG0003056	WP_096688408.1	WP_223987770.1
OG0003057	WP_096690216.1	WP_224178303.1
OG0003058	WP_096687686.1	WP_223991177.1
OG0003059	WP_096693798.1	WP_224175640.1
OG0003060	WP_096690315.1	WP_224176356.1
OG0003061	WP_096689370.1	WP_224178470.1
OG0003062	WP_096693199.1	WP_223990200.1
OG0003063	WP_096688999.1	WP_223986892.1
OG0003064	WP_096694302.1	WP_223983622.1
OG0003065	WP_096694088.1	WP_224179268.1
OG0003066	WP_096689729.1	WP_224178417.1
OG0003067	WP_096692614.1	WP_223977261.1
OG0003068	WP_096693704.1	WP_223978954.1
OG0003069	WP_096691606.1	WP_223980177.1
OG0003070	WP_096692746.1	WP_223977685.1
OG0003071	WP_096692397.1	WP_224177457.1
OG0003072	WP_096686543.1	WP_224173964.1
OG0003073	WP_096688190.1	WP_224179104.1
OG0003074	WP_096687302.1	WP_223971106.1
OG0003075	WP_096685997.1	WP_223973075.1
OG0003076	WP_096685691.1	WP_223973350.1
OG0003078	WP_096692147.1	WP_224176929.1
OG0003079	WP_096691657.1	WP_224177139.1
OG0003080	WP_096689965.1	WP_224178750.1
OG0003083	WP_096694407.1	WP_223977087.1
OG0003084	WP_096683792.1	WP_223979098.1
OG0003085	WP_096686918.1	WP_224179271.1
OG0003086	WP_096691864.1	WP_224177485.1
OG0003087	WP_096689397.1	WP_224177731.1
OG0003088	WP_096691475.1	WP_223989524.1
OG0003089	WP_096693002.1	WP_224176573.1
OG0003090	WP_096693989.1	WP_224174827.1
OG0003091	WP_096687434.1	WP_223971478.1
OG0003092	WP_096693015.1	WP_224176582.1
OG0003093	WP_096693289.1	WP_223990084.1
OG0003094	WP_096694322.1	WP_223988220.1
OG0003095	WP_096688738.1	WP_223983856.1
OG0003096	WP_096688972.1	WP_073618807.1
OG0003097	WP_096690283.1	WP_223976085.1
OG0003098	WP_096694223.1	WP_224177979.1
OG0003099	WP_096694558.1	WP_223977649.1
OG0003100	WP_073617305.1	WP_224177053.1
OG0003101	WP_096694440.1	WP_223976509.1
OG0003102	WP_096685394.1	WP_223973378.1
OG0003103	WP_096690039.1	WP_073618255.1
OG0003104	WP_096691677.1	WP_223980986.1
OG0003105	WP_096694312.1	WP_223984817.1
OG0003106	WP_096694433.1	WP_224177605.1
OG0003107	WP_096686369.1	WP_223986022.1
OG0003108	WP_096693466.1	WP_223990027.1
OG0003109	WP_096687393.1	WP_224174642.1
OG0003110	WP_096689027.1	WP_073621393.1
OG0003111	WP_096688316.1	WP_223972505.1
OG0003112	WP_073616192.1	WP_019490060.1
OG0003113	WP_096690845.1	WP_223975656.1
OG0003114	WP_096686014.1	WP_224175263.1
OG0003115	WP_096691124.1	WP_073617404.1
OG0003116	WP_096688562.1	WP_224174796.1
OG0003117	WP_096690086.1	WP_083872187.1
OG0003118	WP_096687280.1	WP_019489681.1
OG0003119	WP_096691188.1	WP_224177358.1
OG0003120	WP_071839277.1	WP_172644234.1
OG0003121	WP_096688970.1	WP_223975522.1
OG0003122	WP_096691816.1	WP_223981588.1
OG0003123	WP_096690403.1	WP_224177688.1
OG0003124	WP_096692534.1	WP_224176764.1
OG0003125	WP_096694363.1	WP_224178072.1
OG0003126	WP_096690840.1	WP_223975670.1
OG0003127	WP_015200862.1	WP_015200862.1
OG0003128	WP_096690565.1	WP_224177684.1
OG0003129	WP_096690971.1	WP_223989393.1
OG0003130	WP_096694282.1	WP_223984820.1
OG0003131	WP_096689014.1	WP_224178866.1
OG0003132	WP_096692741.1	WP_073619720.1
OG0003133	WP_096690233.1	WP_223974033.1
OG0003134	WP_096693946.1	WP_223978236.1
OG0003135	WP_096689100.1	WP_224179181.1
OG0003136	WP_096693047.1	WP_073623859.1
OG0003139	WP_096691293.1	WP_224177319.1
OG0003140	WP_096691499.1	WP_223989489.1
OG0003141	WP_096692303.1	WP_224179731.1
OG0003142	WP_096690995.1	WP_223989430.1
OG0003143	WP_096693256.1	WP_224176358.1
OG0003144	WP_096689224.1	WP_224178669.1
OG0003145	WP_096691398.1	WP_224177052.1
OG0003146	WP_096692667.1	WP_224176565.1
OG0003147	WP_096691680.1	WP_224177149.1
OG0003148	WP_096683828.1	WP_223978793.1
OG0003149	WP_096691767.1	WP_223981353.1
OG0003150	WP_096685380.1	WP_224175381.1
OG0003151	WP_096690897.1	WP_224177694.1
OG0003152	WP_096688774.1	WP_223990846.1
OG0003153	WP_096692822.1	WP_223990636.1
OG0003154	WP_096688317.1	WP_223972504.1
OG0003155	WP_096690920.1	WP_224179365.1
OG0003156	WP_096693496.1	WP_170213595.1
OG0003157	WP_096694370.1	WP_224178386.1
OG0003158	WP_096693011.1	WP_223977893.1
OG0003159	WP_096685346.1	WP_223978241.1
OG0003160	WP_096688253.1	WP_224174836.1
OG0003161	WP_096689603.1	WP_224177865.1
OG0003162	WP_096693446.1	WP_224176408.1
OG0003163	WP_096689878.1	WP_224178492.1
OG0003164	WP_096693859.1	WP_224175509.1
OG0003165	WP_096692744.1	WP_223977689.1
OG0003166	WP_096690960.1	WP_223989372.1
OG0003167	WP_096685661.1	WP_223972829.1
OG0003168	WP_096687672.1	WP_223985656.1
OG0003169	WP_096692990.1	WP_223977865.1
OG0003170	WP_096688478.1	WP_223986202.1
OG0003171	WP_096694019.1	WP_223973039.1
OG0003173	WP_096686774.1	WP_223973302.1
OG0003174	WP_096691726.1	WP_223982670.1
OG0003175	WP_096692624.1	WP_224179719.1
OG0003176	WP_096688430.1	WP_224179237.1
OG0003177	WP_096689367.1	WP_224178408.1
OG0003178	WP_096689239.1	WP_224178673.1
OG0003179	WP_096694411.1	WP_224177331.1
OG0003180	WP_096690614.1	WP_224178113.1
OG0003181	WP_096692074.1	WP_224176976.1
OG0003182	WP_096693645.1	WP_224179690.1
OG0003183	WP_096691463.1	WP_223976204.1
OG0003184	WP_096688406.1	WP_224179243.1
OG0003185	WP_096690834.1	WP_223975685.1
OG0003186	WP_096688219.1	WP_223983679.1
OG0003187	WP_096684092.1	WP_224175436.1
OG0003188	WP_096691826.1	WP_224177225.1
OG0003189	WP_096690231.1	WP_019492404.1
OG0003190	WP_096689590.1	WP_224177863.1
OG0003191	WP_096688455.1	WP_224179229.1
OG0003192	WP_096693001.1	WP_224179713.1
OG0003193	WP_096688729.1	WP_224178515.1
OG0003194	WP_096687296.1	WP_224174619.1
OG0003195	WP_096687692.1	WP_223972597.1
OG0003196	WP_096687953.1	WP_224175908.1
OG0003197	WP_096684080.1	WP_223978738.1
OG0003198	WP_096688744.1	WP_223983893.1
OG0003199	WP_096687480.1	WP_223971665.1
OG0003200	WP_096684323.1, WP_096688667.1	WP_223990799.1
OG0003201	WP_096694237.1	WP_224175211.1, WP_224179182.1
OG0003202	WP_096689094.1	WP_223986362.1
OG0003203	WP_096691941.1	WP_223976889.1
OG0003204	WP_096691621.1	WP_223980696.1
OG0003205	WP_096691399.1	WP_223980223.1
OG0003206	WP_096694498.1	WP_223976761.1
OG0003208	WP_096690076.1	WP_223984806.1
OG0003209	WP_096693971.1	WP_224175167.1
OG0003210	WP_096689451.1	WP_224177760.1
OG0003211	WP_096688600.1	WP_224174820.1
OG0003212	WP_096691531.1	WP_224177526.1
OG0003213	WP_096688290.1	WP_223972538.1
OG0003214	WP_096691530.1	WP_223976483.1
OG0003215	WP_096694402.1	WP_019494482.1
OG0003216	WP_096693613.1	WP_223978823.1
OG0003217	WP_096693644.1	WP_223978872.1
OG0003219	WP_096685002.1	WP_224175282.1
OG0003220	WP_096693101.1	WP_223977480.1
OG0003220	WP_096693102.1	WP_223977481.1
OG0003221	WP_096691053.1	WP_224174733.1
OG0003222	WP_096689740.1	WP_224178411.1
OG0003223	WP_096692896.1	WP_224176496.1
OG0003224	WP_096693650.1	WP_224176196.1
OG0003226	WP_096692722.1	WP_224176536.1
OG0003227	WP_096692723.1	WP_223977772.1
OG0003228	WP_096684540.1	WP_224175543.1, WP_224175618.1
OG0003229	WP_096684606.1	WP_223978079.1
OG0003231	WP_096686986.1, WP_096686987.1	WP_224177567.1
OG0003232	WP_096686995.1	WP_223976266.1, WP_223980025.1, WP_224177566.1
OG0003233	WP_096691393.1	WP_224177569.1, WP_224174725.1, WP_224174253.1, WP_224178686.1
OG0003235	WP_096692168.1, WP_096692165.1	WP_223990312.1
OG0003238	WP_096688034.1	WP_223980191.1
OG0003238	WP_096683801.1	WP_224176006.1
OG0003239	WP_096684946.1, WP_096688979.1	WP_224176642.1
OG0003240	WP_096688363.1	WP_224173936.1
OG0003241	WP_096683917.1	WP_224175485.1
OG0003242	WP_096692201.1, WP_096691855.1	WP_224177492.1
OG0003244	WP_096692502.1	WP_223989694.1
OG0003245	WP_096687001.1	WP_224179421.1
OG0003246	WP_096687050.1	WP_224177777.1, WP_224178956.1, WP_224174057.1
OG0003247	WP_096693565.1	WP_224176325.1
OG0003248	WP_096687738.1	WP_224179424.1, WP_224175772.1, WP_224178217.1
OG0003249	WP_096689499.1	WP_223987504.1
OG0003250	WP_096692958.1, WP_096692959.1	WP_224180207.1
OG0003251	WP_096688132.1	WP_224178623.1
OG0003251	WP_096686229.1	WP_255666535.1
OG0003252	WP_096693405.1	WP_224178736.1
OG0003252	WP_096688643.1	WP_224177373.1
OG0003253	WP_096684938.1	WP_223973214.1
OG0003255	WP_096684367.1	WP_224176714.1, WP_223974340.1, WP_223974326.1, WP_223974198.1
OG0003256	WP_096686424.1	WP_224173998.1
OG0003257	WP_096690687.1	WP_223975010.1
OG0003257	WP_096688168.1	WP_224175163.1
OG0003258	WP_096689392.1, WP_096690494.1	WP_224178172.1
OG0003259	WP_096685756.1	WP_223986590.1, WP_223972686.1, WP_224180147.1, WP_224176230.1
OG0003260	WP_096694555.1	WP_223977609.1
OG0003261	WP_096690943.1, WP_096690944.1	WP_223989329.1
OG0003262	WP_096689805.1, WP_096686972.1	WP_224177571.1, WP_223973880.1
OG0003263	WP_096694504.1, WP_096691206.1	WP_223977055.1
OG0003264	WP_096692022.1	WP_224176257.1, WP_224174688.1, WP_224179459.1, WP_224177018.1
OG0003265	WP_096687715.1, WP_096695296.1	WP_224180355.1
OG0003266	WP_096694881.1	WP_096694881.1, WP_224175712.1
OG0003267	WP_096688513.1	WP_224180174.1, WP_224175848.1
OG0003268	WP_096683835.1	WP_224175983.1
OG0003269	WP_096690623.1	WP_223974800.1
OG0003270	WP_096688925.1	WP_223975347.1
