Orthogroup	PCC_6303	NIES-267
OG0001108	WP_006276978.1	WP_006276978.1
OG0001109	WP_015197208.1	WP_015117212.1
OG0001110	WP_015196422.1	WP_010995042.1
OG0001111	WP_015196969.1	WP_096657172.1
OG0001112	WP_015196935.1	WP_096659947.1
OG0001113	WP_015197452.1	WP_096658114.1
OG0001114	WP_015197425.1	WP_096653375.1
OG0001115	WP_015195841.1	WP_096654922.1
OG0001116	WP_015200196.1	WP_096660991.1
OG0001117	WP_015200197.1	WP_096653226.1
OG0001118	WP_041738985.1	WP_096655526.1
OG0001119	WP_015196181.1	WP_096653277.1
OG0001120	WP_015196603.1	WP_096656515.1
OG0001121	WP_015196604.1	WP_096656516.1
OG0001122	WP_015200912.1	WP_096661142.1
OG0001123	WP_015200909.1	WP_096656409.1
OG0001124	WP_015199055.1	WP_096653529.1
OG0001126	WP_015199656.1	WP_096655807.1
OG0001127	WP_015198582.1	WP_096655805.1
OG0001128	WP_015200181.1	WP_096653319.1
OG0001129	WP_015200180.1	WP_096653321.1
OG0001130	WP_015199172.1	WP_096656152.1
OG0001131	WP_015199171.1	WP_096656153.1
OG0001132	WP_015199743.1	WP_096660995.1
OG0001133	WP_015199742.1	WP_096653269.1
OG0001134	WP_015195873.1	WP_096654285.1
OG0001135	WP_015198545.1	WP_096656307.1
OG0001136	WP_015198544.1	WP_096656308.1
OG0001137	WP_015200421.1	WP_096652805.1
OG0001138	WP_015200422.1	WP_096652807.1
OG0001139	WP_015198691.1	WP_096655414.1
OG0001140	WP_041739973.1	WP_096659658.1
OG0001141	WP_015196200.1	WP_096661344.1
OG0001142	WP_015196306.1	WP_096660720.1
OG0001143	WP_015196305.1	WP_096660718.1
OG0001145	WP_015197304.1	WP_096659988.1
OG0001146	WP_015198830.1	WP_096656645.1
OG0001147	WP_015197764.1	WP_096661159.1
OG0001148	WP_015196455.1	WP_096657170.1
OG0001149	WP_015196456.1	WP_096657169.1
OG0001150	WP_041740027.1	WP_096654928.1
OG0001152	WP_015197351.1	WP_096655307.1
OG0001153	WP_015199183.1	WP_096655046.1
OG0001154	WP_015197652.1	WP_096656588.1
OG0001155	WP_041740797.1	WP_096654897.1
OG0001156	WP_015199619.1	WP_096654895.1
OG0001157	WP_015196202.1	WP_096655520.1
OG0001158	WP_015199185.1	WP_096661076.1
OG0001159	WP_015197323.1	WP_096655052.1
OG0001160	WP_041740171.1	WP_096656682.1
OG0001161	WP_015198802.1	WP_096656684.1
OG0001162	WP_015196718.1	WP_096658173.1
OG0001163	WP_015198864.1	WP_096658429.1
OG0001164	WP_015198866.1	WP_096658427.1
OG0001165	WP_015198867.1	WP_096658426.1
OG0001166	WP_015198868.1	WP_096658425.1
OG0001167	WP_015199828.1	WP_096658421.1
OG0001168	WP_015198507.1	WP_096654430.1
OG0001169	WP_015198654.1	WP_096654156.1
OG0001170	WP_015200117.1	WP_096656655.1
OG0001171	WP_015200118.1	WP_096656654.1
OG0001172	WP_015198825.1	WP_096656653.1
OG0001173	WP_015198891.1	WP_096655673.1
OG0001174	WP_015199608.1	WP_096659662.1
OG0001175	WP_015199278.1	WP_096654763.1
OG0001176	WP_015199279.1	WP_096654761.1
OG0001177	WP_015199285.1	WP_096654757.1
OG0001178	WP_015199075.1	WP_096653305.1
OG0001179	WP_015198389.1	WP_096655943.1
OG0001182	WP_015200965.1	WP_096655433.1, WP_096660908.1
OG0001183	WP_015199072.1	WP_096653217.1
OG0001184	WP_238993747.1	WP_096658086.1
OG0001185	WP_015200080.1	WP_096656791.1
OG0001186	WP_015200425.1	WP_096655431.1
OG0001187	WP_015199229.1	WP_096656624.1
OG0001188	WP_015198477.1	WP_096653533.1
OG0001189	WP_015199905.1	WP_096654899.1
OG0001190	WP_015199904.1	WP_096654906.1
OG0001191	WP_015199903.1	WP_096654908.1
OG0001192	WP_015199902.1	WP_096654910.1
OG0001195	WP_015197663.1	WP_096654349.1
OG0001196	WP_015199770.1	WP_096657825.1
OG0001197	WP_015200051.1	WP_096659450.1
OG0001198	WP_015200126.1	WP_096656963.1
OG0001199	WP_015199176.1	WP_096655599.1
OG0001200	WP_015199621.1	WP_096658164.1
OG0001201	WP_015197560.1	WP_096661209.1
OG0001202	WP_041740759.1	WP_096655207.1
OG0001203	WP_015196953.1	WP_096661263.1
OG0001204	WP_015196954.1	WP_096658438.1
OG0001205	WP_015196923.1	WP_096654849.1
OG0001206	WP_015196924.1	WP_096654847.1
OG0001207	WP_015196925.1	WP_096654845.1
OG0001208	WP_041740294.1	WP_096654833.1
OG0001209	WP_015196939.1	WP_096654831.1
OG0001210	WP_015196940.1	WP_096654829.1
OG0001211	WP_015196941.1	WP_096661056.1
OG0001212	WP_015196666.1	WP_096652266.1
OG0001213	WP_015196667.1	WP_096660965.1
OG0001214	WP_015196669.1	WP_096652260.1
OG0001215	WP_015199402.1	WP_096661154.1
OG0001216	WP_051036817.1	WP_096656672.1
OG0001217	WP_015200120.1	WP_096652374.1
OG0001218	WP_015198956.1	WP_096652715.1
OG0001219	WP_015199052.1	WP_096661352.1
OG0001220	WP_015200350.1	WP_096661353.1
OG0001221	WP_015200349.1	WP_096652503.1
OG0001222	WP_015200218.1	WP_096652505.1
OG0001223	WP_015199796.1	WP_096652155.1
OG0001224	WP_015199795.1	WP_096652152.1
OG0001225	WP_015198914.1	WP_096659865.1
OG0001226	WP_015197671.1	WP_096660867.1
OG0001227	WP_015197670.1	WP_096654801.1
OG0001228	WP_015196246.1	WP_096654795.1
OG0001229	WP_015196311.1	WP_096661055.1
OG0001230	WP_015198978.1	WP_096654823.1
OG0001231	WP_015198975.1	WP_096654825.1
OG0001232	WP_015198758.1	WP_096655456.1
OG0001233	WP_015197259.1	WP_015119669.1
OG0001234	WP_015197260.1	WP_096655630.1
OG0001235	WP_015195871.1	WP_096660660.1
OG0001236	WP_015197247.1	WP_096660662.1
OG0001237	WP_015197248.1	WP_096660664.1
OG0001238	WP_015200568.1	WP_096658155.1
OG0001239	WP_015200402.1	WP_096655097.1
OG0001240	WP_015200401.1	WP_096655099.1
OG0001241	WP_041739924.1	WP_096655107.1
OG0001242	WP_015200390.1	WP_096652495.1
OG0001243	WP_015196581.1	WP_096652497.1
OG0001244	WP_015196582.1	WP_096652499.1
OG0001245	WP_015196583.1	WP_096652501.1
OG0001246	WP_015197798.1	WP_096657755.1
OG0001247	WP_015197796.1	WP_096661219.1
OG0001248	WP_015197489.1	WP_096657098.1
OG0001249	WP_015196300.1	WP_096661315.1
OG0001250	WP_015196301.1	WP_096659903.1
OG0001251	WP_015198655.1	WP_096653614.1
OG0001252	WP_238993746.1	WP_096655570.1
OG0001253	WP_015201035.1	WP_096656745.1
OG0001254	WP_015198930.1	WP_096655252.1
OG0001255	WP_015198931.1	WP_096655250.1
OG0001256	WP_015198932.1	WP_096655247.1
OG0001257	WP_015197544.1	WP_096653180.1
OG0001258	WP_015196984.1	WP_096657979.1
OG0001259	WP_015200322.1	WP_096657980.1
OG0001261	WP_041739722.1	WP_096656501.1
OG0001262	WP_015197769.1	WP_096655862.1
OG0001263	WP_015199537.1	WP_096656124.1
OG0001264	WP_015200991.1	WP_096657741.1
OG0001265	WP_015200992.1	WP_096657738.1
OG0001266	WP_015199191.1	WP_096653705.1
OG0001267	WP_015199598.1	WP_096661138.1
OG0001268	WP_041739659.1	WP_096655008.1
OG0001269	WP_015197552.1	WP_096655038.1
OG0001270	WP_015197553.1	WP_096655040.1
OG0001271	WP_015196732.1	WP_096656239.1
OG0001272	WP_015196733.1	WP_096656240.1
OG0001273	WP_015199434.1	WP_096661418.1
OG0001274	WP_144051045.1	WP_096653817.1
OG0001274	WP_015197914.1	WP_096653980.1, WP_096657390.1, WP_096661411.1
OG0001276	WP_015198958.1	WP_096655803.1
OG0001277	WP_015199866.1	WP_096655780.1
OG0001278	WP_015196774.1	WP_096660651.1
OG0001279	WP_015200660.1	WP_096656924.1
OG0001280	WP_015198730.1	WP_096661074.1
OG0001281	WP_015197700.1	WP_096659732.1
OG0001282	WP_015200420.1	WP_096653283.1
OG0001283	WP_015199696.1	WP_096653765.1
OG0001284	WP_015199695.1	WP_096655141.1
OG0001285	WP_041740611.1	WP_096661126.1
OG0001286	WP_041740932.1	WP_096657105.1
OG0001287	WP_015195806.1	WP_096656541.1
OG0001288	WP_015197363.1	WP_096656164.1
OG0001289	WP_015200339.1	WP_096660915.1
OG0001290	WP_015200338.1	WP_096660913.1
OG0001291	WP_203225964.1	WP_096655792.1
OG0001292	WP_015199801.1	WP_096655786.1
OG0001293	WP_085953331.1	WP_096655785.1
OG0001294	WP_015196682.1	WP_096661051.1
OG0001295	WP_015200043.1	WP_096656031.1
OG0001296	WP_015200044.1	WP_096656030.1
OG0001297	WP_015198029.1	WP_096653918.1
OG0001298	WP_015198032.1	WP_096653865.1, WP_096653922.1
OG0001299	WP_015198034.1	WP_096653926.1
OG0001300	WP_015198036.1	WP_096653898.1, WP_096653928.1
OG0001301	WP_015198042.1	WP_096653936.1
OG0001302	WP_015198045.1	WP_096653950.1
OG0001303	WP_015198046.1	WP_096661022.1, WP_096653952.1
OG0001304	WP_015198050.1	WP_096661029.1, WP_096653880.1
OG0001305	WP_015198053.1	WP_096653958.1, WP_096653884.1
OG0001306	WP_015198054.1	WP_096653960.1, WP_096653886.1
OG0001307	WP_015199412.1	WP_096656950.1
OG0001308	WP_015197015.1	WP_096660292.1
OG0001309	WP_041739947.1	WP_096660291.1
OG0001310	WP_015200520.1	WP_096660290.1
OG0001311	WP_015200519.1	WP_096660289.1
OG0001312	WP_015198479.1	WP_096657331.1, WP_096660807.1
OG0001313	WP_015196606.1	WP_096653572.1
OG0001314	WP_015196605.1	WP_096653574.1
OG0001315	WP_015197160.1	WP_096653580.1
OG0001316	WP_015197161.1	WP_096653582.1
OG0001317	WP_015196889.1	WP_096653584.1
OG0001318	WP_015196891.1	WP_096653586.1
OG0001319	WP_015200734.1	WP_096653590.1
OG0001320	WP_015200733.1	WP_096653592.1
OG0001321	WP_015196951.1	WP_096652167.1
OG0001322	WP_015196176.1	WP_096652661.1
OG0001326	WP_015200392.1	WP_096660804.1
OG0001327	WP_015200179.1	WP_096653323.1
OG0001328	WP_015199996.1	WP_096658096.1
OG0001329	WP_041740927.1	WP_096655209.1
OG0001330	WP_015200747.1	WP_096655211.1
OG0001331	WP_015195981.1	WP_096656059.1, WP_096657319.1
OG0001332	WP_015197189.1	WP_096653238.1
OG0001333	WP_015196962.1	WP_096656920.1
OG0001334	WP_015196963.1	WP_096656919.1
OG0001337	WP_015196692.1	WP_096658909.1
OG0001338	WP_015197026.1	WP_096661150.1
OG0001339	WP_015199438.1	WP_096655942.1
OG0001340	WP_015200462.1	WP_096652362.1
OG0001341	WP_015201065.1	WP_096660621.1
OG0001342	WP_015200271.1	WP_096655203.1
OG0001343	WP_015199089.1	WP_096655201.1
OG0001344	WP_015199944.1	WP_096655197.1
OG0001345	WP_015199400.1	WP_096656673.1
OG0001346	WP_015199399.1	WP_096656674.1
OG0001347	WP_015199527.1	WP_096656925.1
OG0001348	WP_015199924.1	WP_096656804.1
OG0001349	WP_015199393.1	WP_096656725.1
OG0001350	WP_015196660.1	WP_096653301.1
OG0001351	WP_015196659.1	WP_096653299.1
OG0001352	WP_015200566.1	WP_096655903.1
OG0001353	WP_015197030.1	WP_096661044.1
OG0001354	WP_015197436.1	WP_096654520.1
OG0001356	WP_015200805.1	WP_096656465.1
OG0001357	WP_015200706.1	WP_096660529.1
OG0001358	WP_015196525.1	WP_096655789.1
OG0001359	WP_015197151.1	WP_096655791.1
OG0001360	WP_015196765.1	WP_096655769.1
OG0001361	WP_041739062.1	WP_096652755.1
OG0001363	WP_015196353.1	WP_096652349.1
OG0001364	WP_015199384.1	WP_096653598.1
OG0001365	WP_015199536.1	WP_096656123.1
OG0001366	WP_015199054.1	WP_096656122.1
OG0001367	WP_015199100.1	WP_096658375.1
OG0001368	WP_015199101.1	WP_096658374.1
OG0001369	WP_015200699.1	WP_096656750.1
OG0001370	WP_015199214.1	WP_096655947.1
OG0001371	WP_041739483.1	WP_096661472.1
OG0001372	WP_015199745.1	WP_096653556.1
OG0001373	WP_041739980.1	WP_096659907.1
OG0001374	WP_015199086.1	WP_096656218.1
OG0001375	WP_015198552.1	WP_096660853.1
OG0001376	WP_015198553.1	WP_096660852.1
OG0001377	WP_015196339.1	WP_096660770.1
OG0001378	WP_015196249.1	WP_096659408.1
OG0001379	WP_015200838.1	WP_096653291.1
OG0001380	WP_015196652.1	WP_096653293.1
OG0001381	WP_015196655.1	WP_096653295.1
OG0001382	WP_015196658.1	WP_096653297.1
OG0001383	WP_015196443.1	WP_096658044.1
OG0001384	WP_041740895.1	WP_096652225.1
OG0001385	WP_015199315.1	WP_096654914.1
OG0001386	WP_015198925.1	WP_096659557.1
OG0001387	WP_015197142.1	WP_096655923.1
OG0001388	WP_015197144.1	WP_096655925.1
OG0001389	WP_015197146.1	WP_096655926.1
OG0001390	WP_015199569.1	WP_096654544.1
OG0001391	WP_015199568.1	WP_096661045.1
OG0001392	WP_015199566.1	WP_096654546.1
OG0001393	WP_015196665.1	WP_096656279.1
OG0001394	WP_015200961.1	WP_096655922.1
OG0001395	WP_015198734.1	WP_096660744.1
OG0001396	WP_015198733.1	WP_096660742.1
OG0001397	WP_015199046.1	WP_096653267.1
OG0001398	WP_015199197.1	WP_096653715.1
OG0001399	WP_015198761.1	WP_096655562.1
OG0001400	WP_015196357.1	WP_096655561.1
OG0001401	WP_015197121.1	WP_096655547.1
OG0001402	WP_015197120.1	WP_096655546.1
OG0001403	WP_015197119.1	WP_096655545.1
OG0001404	WP_015197118.1	WP_096655542.1
OG0001405	WP_015200984.1	WP_096660892.1
OG0001406	WP_015199025.1	WP_096660889.1
OG0001407	WP_015196263.1	WP_096657543.1
OG0001408	WP_015196349.1	WP_096655681.1
OG0001409	WP_015198917.1	WP_096654568.1
OG0001410	WP_015196262.1	WP_096652803.1
OG0001411	WP_015196072.1	WP_096659970.1, WP_096660836.1
OG0001412	WP_015200728.1	WP_096652637.1
OG0001413	WP_015199391.1	WP_096652641.1
OG0001414	WP_015200494.1	WP_096655145.1
OG0001415	WP_015196994.1	WP_096656342.1
OG0001416	WP_015196853.1	WP_096661157.1
OG0001417	WP_015200786.1	WP_096654607.1
OG0001418	WP_015199965.1	WP_096661163.1, WP_096657993.1
OG0001419	WP_015196864.1	WP_096652200.1
OG0001420	WP_015197002.1	WP_096652131.1
OG0001421	WP_041739613.1	WP_096652125.1
OG0001422	WP_015198828.1	WP_096652119.1
OG0001423	WP_015198829.1	WP_096652116.1
OG0001425	WP_015196212.1	WP_096660998.1
OG0001426	WP_015198973.1	WP_096656045.1
OG0001427	WP_015199504.1	WP_096660192.1
OG0001428	WP_015199503.1	WP_096660193.1
OG0001429	WP_015200662.1	WP_015118095.1
OG0001430	WP_015195920.1	WP_096655364.1
OG0001431	WP_015199713.1	WP_096652869.1
OG0001432	WP_015195889.1	WP_096655809.1
OG0001433	WP_015196601.1	WP_096660544.1
OG0001434	WP_015199786.1	WP_096659885.1
OG0001435	WP_015195854.1	WP_096655767.1
OG0001436	WP_015199646.1	WP_096652603.1
OG0001437	WP_015199647.1	WP_096652601.1
OG0001438	WP_238993776.1	WP_096655612.1
OG0001439	WP_015199874.1	WP_096656930.1
OG0001441	WP_015200771.1	WP_096656666.1
OG0001442	WP_015197808.1	WP_096660605.1
OG0001443	WP_015197809.1	WP_096661342.1
OG0001444	WP_015197637.1, WP_015197583.1	WP_096660588.1
OG0001445	WP_203225947.1	WP_096660583.1
OG0001447	WP_015198777.1	WP_096660549.1
OG0001448	WP_015199909.1	WP_096653178.1
OG0001449	WP_015199974.1	WP_096655378.1
OG0001450	WP_015199232.1	WP_096656071.1
OG0001451	WP_015200993.1	WP_096660389.1
OG0001452	WP_015200397.1	WP_096660894.1
OG0001453	WP_015200394.1	WP_096660897.1
OG0001454	WP_015197104.1	WP_096660899.1
OG0001455	WP_015197103.1	WP_096660900.1
OG0001456	WP_015197229.1	WP_096660901.1
OG0001457	WP_041739733.1	WP_096655530.1
OG0001458	WP_041740741.1	WP_096655531.1
OG0001459	WP_015199177.1	WP_096655533.1
OG0001460	WP_238993825.1	WP_096652509.1
OG0001464	WP_015199219.1	WP_096652513.1
OG0001465	WP_015199218.1	WP_096652515.1
OG0001466	WP_015197306.1	WP_096660878.1
OG0001467	WP_015197665.1	WP_096653199.1
OG0001468	WP_015199204.1	WP_096655575.1
OG0001469	WP_203225929.1	WP_096655572.1
OG0001470	WP_015199182.1	WP_096655571.1
OG0001471	WP_015196373.1	WP_096656076.1
OG0001472	WP_015197173.1	WP_096656075.1, WP_096658045.1
OG0001473	WP_015196680.1	WP_096656074.1
OG0001474	WP_015196775.1	WP_096656073.1
OG0001475	WP_015199383.1	WP_096655994.1
OG0001476	WP_015197187.1	WP_096655993.1
OG0001477	WP_015197186.1	WP_096655991.1
OG0001478	WP_015198482.1	WP_096656237.1
OG0001479	WP_015199624.1	WP_096655259.1
OG0001480	WP_015196521.1	WP_096655262.1
OG0001481	WP_015197602.1	WP_096656259.1
OG0001482	WP_015197603.1	WP_096656258.1
OG0001483	WP_015197604.1	WP_096656257.1
OG0001484	WP_015195824.1	WP_096658064.1
OG0001485	WP_015199850.1	WP_096658068.1
OG0001486	WP_015199831.1	WP_096658070.1
OG0001487	WP_015200353.1	WP_096660813.1
OG0001488	WP_015200352.1	WP_096661355.1
OG0001489	WP_015200391.1	WP_096660811.1
OG0001490	WP_015199958.1	WP_096656193.1
OG0001491	WP_015195850.1	WP_096656345.1
OG0001492	WP_015195851.1	WP_096656344.1
OG0001493	WP_015195852.1	WP_096656343.1
OG0001494	WP_015196600.1	WP_096653213.1
OG0001495	WP_015197596.1	WP_096656266.1
OG0001496	WP_041740323.1	WP_096655930.1
OG0001497	WP_015199262.1	WP_096655931.1
OG0001498	WP_015196850.1	WP_096655932.1
OG0001499	WP_015200430.1	WP_096661129.1
OG0001500	WP_015200431.1	WP_096656253.1
OG0001501	WP_015200432.1	WP_096661127.1
OG0001502	WP_015197010.1	WP_096656252.1
OG0001503	WP_015197011.1	WP_096656251.1
OG0001504	WP_015197012.1	WP_096656250.1
OG0001505	WP_015198764.1	WP_096652623.1
OG0001506	WP_015196171.1	WP_096652663.1
OG0001507	WP_015196170.1	WP_096652664.1
OG0001509	WP_015198721.1	WP_096655429.1
OG0001510	WP_015200442.1	WP_096655744.1
OG0001511	WP_015199897.1	WP_096656229.1
OG0001512	WP_015199898.1	WP_096656230.1
OG0001513	WP_015199899.1	WP_096656231.1
OG0001514	WP_015199900.1	WP_096656233.1
OG0001515	WP_041740833.1	WP_096656235.1
OG0001516	WP_015200814.1	WP_096658442.1
OG0001517	WP_015199251.1	WP_096656346.1
OG0001518	WP_015198871.1	WP_096655956.1
OG0001519	WP_015198872.1	WP_096655957.1
OG0001520	WP_015198875.1	WP_096661104.1
OG0001521	WP_015198619.1	WP_096655999.1
OG0001522	WP_015198620.1	WP_096655998.1
OG0001523	WP_015198621.1	WP_096655997.1
OG0001524	WP_015198623.1	WP_096655995.1
OG0001526	WP_015197116.1	WP_096655540.1
OG0001527	WP_015197114.1	WP_096655539.1
OG0001528	WP_051036773.1	WP_096655537.1
OG0001529	WP_015197112.1	WP_096655536.1
OG0001535	WP_015196109.1, WP_015198329.1	WP_096658697.1, WP_096657519.1, WP_096657304.1
OG0001536	WP_015196110.1	WP_096658695.1, WP_096657520.1, WP_096657303.1
OG0001537	WP_015198322.1	WP_096657300.1
OG0001538	WP_015196114.1, WP_015198319.1	WP_096658689.1, WP_096657526.1, WP_096657296.1
OG0001539	WP_015198315.1, WP_015196117.1	WP_096658681.1, WP_096661204.1
OG0001540	WP_015196190.1	WP_096653333.1
OG0001544	WP_015196389.1	WP_096653126.1
OG0001545	WP_015196387.1	WP_096653130.1
OG0001546	WP_015196386.1	WP_096660989.1
OG0001547	WP_015196385.1	WP_096653132.1
OG0001548	WP_015196384.1	WP_096653134.1
OG0001549	WP_015196383.1	WP_096653136.1
OG0001550	WP_015199919.1	WP_096652191.1
OG0001552	WP_015197599.1	WP_096656263.1
OG0001553	WP_015197598.1	WP_096656264.1
OG0001554	WP_015199031.1	WP_096652249.1
OG0001555	WP_015199030.1	WP_096652252.1
OG0001556	WP_015199973.1	WP_096652765.1
OG0001557	WP_015199972.1	WP_096652763.1
OG0001558	WP_015199061.1	WP_096652761.1
OG0001559	WP_015196625.1	WP_096659375.1
OG0001560	WP_015200829.1	WP_096655175.1
OG0001561	WP_041739990.1	WP_096655173.1
OG0001562	WP_015197284.1	WP_096660307.1
OG0001563	WP_015198944.1	WP_096660305.1
OG0001564	WP_015199753.1	WP_096654813.1
OG0001565	WP_015199761.1	WP_096660514.1
OG0001566	WP_015199763.1	WP_096660510.1
OG0001567	WP_015199764.1	WP_096660508.1
OG0001568	WP_015199765.1	WP_096660506.1
OG0001569	WP_015199766.1	WP_096660505.1
OG0001571	WP_015199216.1	WP_096654807.1
OG0001572	WP_015199217.1	WP_096654805.1
OG0001573	WP_015199419.1	WP_096652085.1
OG0001574	WP_015200773.1	WP_096660146.1
OG0001575	WP_015196968.1	WP_096660142.1
OG0001576	WP_041740194.1	WP_096652088.1
OG0001577	WP_015199000.1	WP_096652243.1
OG0001578	WP_015200671.1	WP_096660299.1
OG0001579	WP_015200672.1	WP_096660300.1
OG0001581	WP_015200674.1	WP_096660302.1
OG0001582	WP_015200676.1	WP_096660303.1
OG0001584	WP_015199797.1	WP_096659844.1
OG0001585	WP_015197018.1	WP_096659846.1
OG0001586	WP_015199312.1	WP_096659559.1
OG0001587	WP_015199722.1	WP_096658207.1
OG0001588	WP_015199274.1	WP_096658209.1
OG0001589	WP_015200019.1	WP_096658460.1
OG0001590	WP_015200020.1	WP_096658461.1
OG0001591	WP_015197741.1	WP_096658462.1
OG0001592	WP_015197742.1	WP_096658463.1
OG0001593	WP_015197743.1	WP_096658464.1
OG0001594	WP_015197744.1	WP_096661265.1
OG0001595	WP_144051025.1	WP_096658465.1
OG0001596	WP_015197747.1	WP_096659576.1
OG0001597	WP_015197748.1	WP_096659574.1
OG0001598	WP_015197750.1	WP_096659571.1
OG0001599	WP_041739368.1	WP_096659567.1
OG0001600	WP_015199310.1	WP_096659563.1
OG0001601	WP_015200976.1	WP_096652972.1
OG0001602	WP_015200977.1	WP_096652970.1
OG0001603	WP_015200978.1	WP_096652968.1
OG0001604	WP_041740012.1	WP_096652966.1
OG0001605	WP_015199297.1	WP_096653152.1
OG0001606	WP_015196988.1	WP_096659426.1
OG0001607	WP_015195773.1	WP_096660275.1
OG0001608	WP_015199604.1	WP_096653049.1
OG0001609	WP_015199603.1	WP_096653051.1
OG0001610	WP_015199602.1	WP_096660977.1
OG0001611	WP_015197570.1	WP_096652875.1
OG0001612	WP_015199711.1	WP_096652873.1
OG0001613	WP_015199685.1	WP_096652817.1
OG0001614	WP_015199047.1	WP_096652811.1
OG0001615	WP_015200226.1	WP_096652809.1
OG0001616	WP_238993728.1	WP_096661328.1
OG0001617	WP_015196645.1	WP_096660272.1
OG0001618	WP_015197174.1	WP_096652821.1
OG0001619	WP_015197175.1	WP_096652823.1
OG0001620	WP_041739200.1	WP_096652827.1
OG0001621	WP_015199022.1	WP_096659440.1
OG0001622	WP_015199023.1	WP_096659442.1
OG0001623	WP_015199024.1	WP_096659444.1
OG0001624	WP_015199039.1	WP_096659446.1
OG0001625	WP_015200846.1	WP_096660221.1
OG0001626	WP_015199165.1	WP_096660219.1
OG0001627	WP_015199166.1	WP_096660218.1
OG0001628	WP_083866362.1	WP_096661330.1
OG0001629	WP_015199309.1	WP_096660308.1
OG0001630	WP_015196651.1	WP_096658335.1
OG0001631	WP_015198996.1	WP_096653114.1
OG0001632	WP_015200737.1	WP_096660213.1
OG0001633	WP_015195772.1	WP_096660215.1
OG0001634	WP_015199255.1	WP_096660216.1
OG0001635	WP_015199001.1	WP_096660315.1
OG0001636	WP_015199003.1	WP_096660318.1
OG0001637	WP_015199004.1	WP_096660322.1
OG0001638	WP_015199005.1	WP_096660323.1
OG0001639	WP_015199006.1	WP_096660325.1
OG0001640	WP_015199008.1	WP_096660327.1
OG0001641	WP_041740714.1	WP_096660329.1
OG0001642	WP_015199010.1	WP_096660330.1
OG0001643	WP_015197470.1	WP_096660334.1
OG0001644	WP_015197468.1	WP_096660335.1
OG0001645	WP_015197467.1	WP_096660336.1
OG0001646	WP_015200997.1	WP_096660377.1
OG0001647	WP_015197684.1	WP_096660401.1
OG0001648	WP_015196509.1	WP_096660404.1
OG0001649	WP_015196510.1	WP_096660406.1
OG0001650	WP_015196511.1	WP_096660407.1
OG0001651	WP_015197016.1	WP_096660445.1
OG0001652	WP_015197017.1	WP_096660444.1
OG0001653	WP_015199324.1	WP_096660168.1
OG0001654	WP_015199327.1	WP_096660170.1
OG0001655	WP_158333170.1	WP_096660479.1
OG0001656	WP_015199747.1	WP_044290726.1
OG0001657	WP_015199287.1	WP_096660676.1
OG0001658	WP_015199220.1	WP_096660679.1
OG0001659	WP_015196368.1	WP_096660692.1
OG0001660	WP_015196366.1	WP_096660694.1
OG0001661	WP_015196495.1	WP_096660960.1
OG0001662	WP_015196714.1	WP_096660476.1
OG0001663	WP_015196713.1	WP_096660474.1
OG0001664	WP_015196712.1	WP_096660472.1
OG0001665	WP_015200021.1	WP_096660470.1
OG0001666	WP_015200825.1	WP_096661338.1
OG0001667	WP_015197346.1	WP_096659257.1
OG0001668	WP_015196879.1	WP_096659998.1
OG0001669	WP_015196878.1	WP_096659996.1
OG0001670	WP_015198995.1	WP_096659265.1
OG0001671	WP_015200236.1	WP_096659271.1
OG0001672	WP_015200497.1	WP_096659277.1
OG0001673	WP_015200095.1	WP_096659279.1
OG0001674	WP_015200097.1	WP_096659283.1
OG0001675	WP_015197221.1	WP_096659285.1
OG0001676	WP_015200242.1	WP_096659289.1
OG0001677	WP_015198857.1	WP_096660430.1
OG0001678	WP_015198856.1	WP_096660432.1
OG0001679	WP_015197328.1	WP_096660433.1
OG0001680	WP_015197329.1	WP_096660435.1
OG0001681	WP_015197330.1	WP_096660437.1
OG0001682	WP_015197331.1	WP_096660439.1
OG0001683	WP_041740590.1	WP_096660441.1
OG0001684	WP_015201023.1	WP_096656555.1
OG0001685	WP_015200244.1	WP_096659293.1
OG0001686	WP_015200632.1	WP_096658470.1
OG0001687	WP_015200631.1	WP_096658469.1
OG0001688	WP_015200591.1	WP_096658467.1
OG0001689	WP_015200713.1	WP_096660415.1
OG0001690	WP_015200712.1	WP_096660417.1
OG0001691	WP_015197100.1	WP_096660280.1
OG0001692	WP_015199733.1	WP_096660053.1
OG0001693	WP_015199735.1	WP_096660051.1
OG0001694	WP_041739812.1	WP_096660050.1
OG0001695	WP_015200596.1	WP_096659913.1
OG0001696	WP_041739958.1	WP_096659915.1
OG0001697	WP_015201110.1	WP_096660077.1
OG0001698	WP_015201111.1	WP_096660008.1
OG0001699	WP_015200793.1	WP_096659919.1
OG0001700	WP_015200794.1	WP_096659921.1
OG0001701	WP_015200799.1	WP_096658306.1
OG0001702	WP_015200800.1	WP_096658307.1
OG0001703	WP_015200801.1	WP_096658308.1
OG0001704	WP_015200803.1	WP_096658310.1
OG0001705	WP_015198647.1	WP_096658311.1
OG0001706	WP_015196929.1	WP_096653797.1
OG0001707	WP_015201096.1	WP_096658339.1
OG0001708	WP_015197611.1	WP_096656556.1
OG0001709	WP_015197612.1	WP_096656557.1
OG0001710	WP_015197622.1	WP_096660279.1
OG0001711	WP_015198527.1	WP_096660075.1
OG0001712	WP_015197579.1	WP_096657826.1
OG0001713	WP_015197580.1	WP_096661215.1
OG0001714	WP_015199161.1	WP_096661216.1
OG0001715	WP_015199160.1	WP_096657687.1
