Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000361	N0	n2	0.142857142857	Non-Terminal	NIES-267_WP_096652848.1, NIES-3974_WP_096621397.1, NIES-267_WP_096656818.1, NIES-3974_WP_096621015.1, NIES-3974_WP_096624975.1	NIES-267_WP_096658749.1, NIES-4071_WP_096690923.1, NIES-4105_WP_096690923.1, PCC_7716_WP_255667709.1
OG0000361	N0	n3	0.142857142857	Non-Terminal	NIES-267_WP_096652848.1, NIES-3974_WP_096621397.1, NIES-267_WP_096656818.1, NIES-3974_WP_096621015.1	NIES-3974_WP_096624975.1
OG0000361	N0	n4	0.285714285714	Non-Terminal	NIES-267_WP_096652848.1, NIES-3974_WP_096621397.1	NIES-267_WP_096656818.1, NIES-3974_WP_096621015.1
OG0000362	N0	n0	0.571428571429	Non-Terminal	NIES-4071_WP_096692926.1, NIES-4105_WP_096692926.1, 336-3_WP_035156013.1, PCC_6303_WP_015196360.1, NIES-3974_WP_096622504.1, NIES-3974_WP_157780746.1	336-3_WP_035156011.1, PCC_6303_WP_015197503.1, PCC_7716_WP_224176552.1, NIES-4105_WP_096692694.1, NIES-4071_WP_096692694.1
OG0000362	NIES-3974	n5	1.0	Terminal	NIES-3974_WP_096622504.1	NIES-3974_WP_157780746.1
OG0000363	N0	n2	0.571428571429	Non-Terminal	NIES-4071_WP_096684991.1, NIES-4105_WP_096684991.1, PCC_7716_WP_223973134.1, PCC_6303_WP_015200701.1, NIES-267_WP_096658360.1	NIES-267_WP_096661323.1, PCC_7716_WP_223979877.1, NIES-4105_WP_096694568.1, NIES-4071_WP_096694568.1
OG0000364	N2	n1	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096688447.1, NIES-4071_WP_096688447.1, PCC_7716_WP_223987727.1, PCC_6303_WP_015197215.1, NIES-3974_WP_157780741.1	NIES-3974_WP_157780652.1, NIES-4105_WP_096688446.1, NIES-4071_WP_096688446.1, PCC_7716_WP_223987729.1, PCC_6303_WP_015196468.1
OG0000365	N0	n2	0.285714285714	Non-Terminal	PCC_6303_WP_015197414.1, NIES-4071_WP_096690331.1, NIES-4105_WP_096690331.1, 336-3_WP_035157393.1, NIES-4105_WP_096694681.1, NIES-4071_WP_096694681.1, PCC_7716_WP_224177728.1	PCC_6303_WP_015195838.1, 336-3_WP_035159127.1
OG0000365	N0	n5	0.285714285714	Non-Terminal	NIES-4071_WP_096690331.1, NIES-4105_WP_096690331.1	336-3_WP_035157393.1, NIES-4105_WP_096694681.1, NIES-4071_WP_096694681.1
OG0000366	NIES-267	n6	1.0	Terminal	NIES-267_WP_096659832.1, NIES-267_WP_096659458.1, NIES-267_WP_096659454.1	NIES-267_WP_096659460.1
OG0000366	NIES-267	n7	1.0	Terminal	NIES-267_WP_096659832.1, NIES-267_WP_096659458.1	NIES-267_WP_096659454.1
OG0000366	NIES-267	n8	1.0	Terminal	NIES-267_WP_096659832.1	NIES-267_WP_096659458.1
OG0000366	336-3	n9	1.0	Terminal	336-3_WP_035158055.1	336-3_WP_035158054.1
OG0000367	N0	n0	0.571428571429	Non-Terminal	336-3_WP_035158218.1, NIES-267_WP_096658613.1, PCC_7716_WP_224175046.1, NIES-3974_WP_096620784.1	NIES-3974_WP_096620130.1, 336-3_WP_035158095.1, NIES-267_WP_096656651.1, PCC_6303_WP_015198824.1, PCC_7716_WP_223982640.1, NIES-4105_WP_096691229.1, NIES-4071_WP_096691229.1
OG0000368	N0	n0	0.285714285714	Non-Terminal	PCC_6303_WP_015198608.1, NIES-267_WP_096655610.1, NIES-3974_WP_096621042.1, NIES-3974_WP_096623038.1, NIES-3974_WP_096623920.1, NIES-4105_WP_096686728.1, NIES-4071_WP_096686728.1	NIES-3974_WP_231943375.1, NIES-267_WP_096660063.1, 336-3_WP_035158206.1, NIES-3974_WP_096622220.1
OG0000368	N2	n3	0.2	Non-Terminal	NIES-3974_WP_096621042.1	NIES-3974_WP_096623038.1, NIES-3974_WP_096623920.1, NIES-4105_WP_096686728.1, NIES-4071_WP_096686728.1
OG0000368	NIES-3974	n5	1.0	Terminal	NIES-3974_WP_096623038.1	NIES-3974_WP_096623920.1
OG0000368	N0	n7	0.142857142857	Non-Terminal	NIES-3974_WP_231943375.1	NIES-267_WP_096660063.1, 336-3_WP_035158206.1, NIES-3974_WP_096622220.1
OG0000369	N2	n2	0.2	Non-Terminal	NIES-3974_WP_096625617.1, PCC_7716_WP_223973115.1	PCC_7716_WP_224177695.1
OG0000369	N3	n5	0.75	Non-Terminal	NIES-4071_WP_096690417.1, NIES-4105_WP_096690417.1, PCC_6303_WP_015199662.1	NIES-4071_WP_096688543.1, NIES-4105_WP_096688543.1, PCC_6303_WP_015197051.1
OG0000370	PCC_6303	n2	1.0	Terminal	PCC_6303_WP_015197902.1, PCC_6303_WP_015196040.1	PCC_6303_WP_015198350.1
OG0000370	PCC_6303	n3	1.0	Terminal	PCC_6303_WP_015197902.1	PCC_6303_WP_015196040.1
OG0000370	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224178958.1, PCC_7716_WP_224175932.1	PCC_7716_WP_224175685.1
OG0000370	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224178958.1	PCC_7716_WP_224175932.1
OG0000370	NIES-267	n7	1.0	Terminal	NIES-267_WP_096657387.1	NIES-267_WP_096658777.1, NIES-267_WP_096657313.1, NIES-267_WP_096661203.1
OG0000370	NIES-267	n8	1.0	Terminal	NIES-267_WP_096658777.1	NIES-267_WP_096657313.1, NIES-267_WP_096661203.1
OG0000370	NIES-267	n9	1.0	Terminal	NIES-267_WP_096657313.1	NIES-267_WP_096661203.1
OG0000371	N5	n3	1.0	Non-Terminal	NIES-4105_WP_096688046.1, NIES-4071_WP_096688046.1	NIES-4105_WP_096688429.1, NIES-4071_WP_096688429.1, NIES-4105_WP_096688002.1, NIES-4071_WP_096688002.1, NIES-4105_WP_096688043.1, NIES-4071_WP_096688043.1
OG0000371	N5	n5	1.0	Non-Terminal	NIES-4105_WP_096688429.1, NIES-4071_WP_096688429.1	NIES-4105_WP_096688002.1, NIES-4071_WP_096688002.1, NIES-4105_WP_096688043.1, NIES-4071_WP_096688043.1
OG0000371	N5	n7	1.0	Non-Terminal	NIES-4105_WP_096688002.1, NIES-4071_WP_096688002.1	NIES-4105_WP_096688043.1, NIES-4071_WP_096688043.1
OG0000372	N4	n2	0.333333333333	Non-Terminal	PCC_7716_WP_224178225.1	PCC_7716_WP_224175754.1, PCC_7716_WP_224175773.1, NIES-4071_WP_096694696.1, NIES-4105_WP_096694696.1, PCC_7716_WP_224179989.1, PCC_7716_WP_224175758.1, NIES-4071_WP_096690530.1, NIES-4105_WP_096690530.1
OG0000372	N4	n3	0.333333333333	Non-Terminal	PCC_7716_WP_224175754.1, PCC_7716_WP_224175773.1	NIES-4071_WP_096694696.1, NIES-4105_WP_096694696.1, PCC_7716_WP_224179989.1, PCC_7716_WP_224175758.1, NIES-4071_WP_096690530.1, NIES-4105_WP_096690530.1
OG0000372	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224175754.1	PCC_7716_WP_224175773.1
OG0000372	N4	n5	1.0	Non-Terminal	NIES-4071_WP_096694696.1, NIES-4105_WP_096694696.1, PCC_7716_WP_224179989.1	PCC_7716_WP_224175758.1, NIES-4071_WP_096690530.1, NIES-4105_WP_096690530.1
OG0000373	N0	n0	0.428571428571	Non-Terminal	NIES-4105_WP_096689826.1, NIES-4071_WP_096689826.1, PCC_7716_WP_224174717.1, PCC_7716_WP_223973836.1, 336-3_WP_035159052.1, PCC_6303_WP_015197847.1, PCC_6303_WP_015198073.1	PCC_7716_WP_224175902.1, NIES-4071_WP_096695014.1, NIES-4105_WP_096695014.1, NIES-267_WP_096656208.1
OG0000373	PCC_7716	n4	1.0	Terminal	PCC_7716_WP_224174717.1	PCC_7716_WP_223973836.1
OG0000373	PCC_6303	n6	1.0	Terminal	PCC_6303_WP_015197847.1	PCC_6303_WP_015198073.1
OG0000374	N5	n3	1.0	Non-Terminal	NIES-4071_WP_096693597.1, NIES-4105_WP_096693597.1	NIES-4071_WP_096692965.1, NIES-4105_WP_096692965.1
OG0000374	N0	n6	0.285714285714	Non-Terminal	PCC_6303_WP_015200141.1, 336-3_WP_035159130.1, NIES-267_WP_096656937.1	NIES-267_WP_096653721.1, PCC_6303_WP_238993796.1
OG0000375	N0	n0	0.285714285714	Non-Terminal	PCC_7716_WP_224175469.1, NIES-4071_WP_096684519.1, NIES-4105_WP_096684519.1, PCC_6303_WP_015200105.1, NIES-267_WP_096656814.1	NIES-3974_WP_096624979.1, PCC_7716_WP_223970192.1, NIES-267_WP_096652334.1, PCC_7716_WP_224174162.1, NIES-3974_WP_096626291.1, 336-3_WP_035159393.1
OG0000375	N0	n5	0.285714285714	Non-Terminal	NIES-3974_WP_096624979.1, PCC_7716_WP_223970192.1, NIES-267_WP_096652334.1	PCC_7716_WP_224174162.1, NIES-3974_WP_096626291.1, 336-3_WP_035159393.1
OG0000376	N4	n4	0.333333333333	Non-Terminal	PCC_7716_WP_223972281.1	NIES-4105_WP_096689694.1, NIES-4071_WP_096689694.1, PCC_7716_WP_224178432.1, NIES-4071_WP_096683829.1, NIES-4105_WP_096683829.1, PCC_7716_WP_223978154.1
OG0000376	N4	n5	1.0	Non-Terminal	NIES-4105_WP_096689694.1, NIES-4071_WP_096689694.1, PCC_7716_WP_224178432.1	NIES-4071_WP_096683829.1, NIES-4105_WP_096683829.1, PCC_7716_WP_223978154.1
OG0000377	N0	n0	0.428571428571	Non-Terminal	NIES-4105_WP_096695351.1, NIES-4071_WP_096695351.1, NIES-267_WP_096657219.1	PCC_6303_WP_144051046.1, NIES-267_WP_096657218.1, PCC_7716_WP_224180164.1, NIES-267_WP_096661704.1, PCC_7716_WP_224180462.1, NIES-4105_WP_096689259.1, NIES-4071_WP_096689259.1, 336-3_WP_035159894.1
OG0000377	N0	n3	0.285714285714	Non-Terminal	PCC_6303_WP_144051046.1, NIES-267_WP_096657218.1, PCC_7716_WP_224180164.1	NIES-267_WP_096661704.1, PCC_7716_WP_224180462.1, NIES-4105_WP_096689259.1, NIES-4071_WP_096689259.1, 336-3_WP_035159894.1
OG0000378	N5	n2	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096695249.1, NIES-4071_WP_096695249.1	NIES-4105_WP_096695299.1, NIES-4071_WP_096695299.1
OG0000378	PCC_7716	n5	1.0	Terminal	PCC_7716_WP_224180310.1	PCC_7716_WP_224180450.1, PCC_7716_WP_224180512.1, PCC_7716_WP_224175645.1, PCC_7716_WP_224180264.1, PCC_7716_WP_224180484.1
OG0000378	PCC_7716	n6	1.0	Terminal	PCC_7716_WP_224180450.1, PCC_7716_WP_224180512.1	PCC_7716_WP_224175645.1, PCC_7716_WP_224180264.1, PCC_7716_WP_224180484.1
OG0000378	PCC_7716	n7	1.0	Terminal	PCC_7716_WP_224180450.1	PCC_7716_WP_224180512.1
OG0000378	PCC_7716	n8	1.0	Terminal	PCC_7716_WP_224175645.1, PCC_7716_WP_224180264.1	PCC_7716_WP_224180484.1
OG0000378	PCC_7716	n9	1.0	Terminal	PCC_7716_WP_224175645.1	PCC_7716_WP_224180264.1
OG0000379	N0	n0	0.285714285714	Non-Terminal	NIES-267_WP_096656054.1, PCC_7716_WP_224175790.1	PCC_7716_WP_224176677.1, PCC_7716_WP_224178443.1, NIES-267_WP_096657321.1, 336-3_WP_046814744.1, NIES-4105_WP_096691884.1, NIES-4071_WP_096691884.1, NIES-3974_WP_096619891.1, NIES-4071_WP_096689665.1, NIES-4105_WP_096689665.1
OG0000379	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224176677.1	PCC_7716_WP_224178443.1
OG0000379	N0	n4	0.285714285714	Non-Terminal	NIES-267_WP_096657321.1, 336-3_WP_046814744.1, NIES-4105_WP_096691884.1, NIES-4071_WP_096691884.1, NIES-3974_WP_096619891.1	NIES-4071_WP_096689665.1, NIES-4105_WP_096689665.1
OG0000380	N2	n2	0.2	Non-Terminal	NIES-4071_WP_096689720.1, NIES-4105_WP_096689720.1, PCC_7716_WP_224178421.1, NIES-3974_WP_231943049.1, PCC_6303_WP_015200570.1, NIES-3974_WP_096623936.1, PCC_6303_WP_203225979.1, PCC_6303_WP_015198459.1	NIES-3974_WP_096624959.1
OG0000380	N2	n6	0.2	Non-Terminal	NIES-3974_WP_231943049.1, PCC_6303_WP_015200570.1, NIES-3974_WP_096623936.1, PCC_6303_WP_203225979.1	PCC_6303_WP_015198459.1
OG0000380	N2	n7	0.4	Non-Terminal	NIES-3974_WP_231943049.1, PCC_6303_WP_015200570.1	NIES-3974_WP_096623936.1, PCC_6303_WP_203225979.1
OG0000381	N0	n0	0.571428571429	Non-Terminal	NIES-267_WP_096657772.1, PCC_6303_WP_015197490.1, NIES-4105_WP_096689745.1, NIES-4071_WP_096689745.1, PCC_7716_WP_224177875.1	NIES-4105_WP_096684393.1, NIES-4071_WP_096684393.1, PCC_7716_WP_224178192.1, NIES-267_WP_096653576.1, NIES-3974_WP_096621689.1, 336-3_WP_046814904.1
OG0000382	NIES-3974	n2	1.0	Terminal	NIES-3974_WP_255408924.1	NIES-3974_WP_231943349.1, NIES-3974_WP_231943351.1, NIES-3974_WP_096620634.1
OG0000382	NIES-3974	n3	1.0	Terminal	NIES-3974_WP_231943349.1	NIES-3974_WP_231943351.1, NIES-3974_WP_096620634.1
OG0000382	NIES-3974	n4	1.0	Terminal	NIES-3974_WP_231943351.1	NIES-3974_WP_096620634.1
OG0000382	NIES-267	n5	1.0	Terminal	NIES-267_WP_096656933.1	NIES-267_WP_096656931.1
OG0000383	N4	n2	1.0	Non-Terminal	NIES-4105_WP_096694080.1, NIES-4071_WP_096694080.1, PCC_7716_WP_224174023.1, NIES-4071_WP_096694741.1, NIES-4105_WP_096694741.1, PCC_7716_WP_224174572.1	PCC_7716_WP_224177924.1, NIES-4105_WP_096690807.1, NIES-4071_WP_096690807.1
OG0000383	N4	n3	1.0	Non-Terminal	NIES-4105_WP_096694080.1, NIES-4071_WP_096694080.1, PCC_7716_WP_224174023.1	NIES-4071_WP_096694741.1, NIES-4105_WP_096694741.1, PCC_7716_WP_224174572.1
OG0000384	N4	n3	1.0	Non-Terminal: STRIDE	PCC_7716_WP_223989363.1, NIES-4071_WP_096690956.1, NIES-4105_WP_096690956.1	NIES-4071_WP_096690957.1, NIES-4105_WP_096690957.1, PCC_7716_WP_223989365.1
OG0000384	336-3	n9	1.0	Terminal	336-3_WP_052754481.1	336-3_WP_144416053.1
OG0000385	N0	n4	0.142857142857	Non-Terminal	NIES-267_WP_096655749.1, PCC_6303_WP_015200636.1	NIES-3974_WP_096620813.1, NIES-267_WP_096660254.1, NIES-267_WP_096660256.1, NIES-267_WP_096660255.1, NIES-267_WP_096653112.1
OG0000385	NIES-267	n7	1.0	Terminal	NIES-267_WP_096660254.1, NIES-267_WP_096660256.1, NIES-267_WP_096660255.1	NIES-267_WP_096653112.1
OG0000385	NIES-267	n8	1.0	Terminal	NIES-267_WP_096660254.1, NIES-267_WP_096660256.1	NIES-267_WP_096660255.1
OG0000385	NIES-267	n9	1.0	Terminal	NIES-267_WP_096660254.1	NIES-267_WP_096660256.1
OG0000386	PCC_7716	n2	1.0	Terminal	PCC_7716_WP_224180354.1	PCC_7716_WP_224180509.1, PCC_7716_WP_224180447.1
OG0000386	PCC_7716	n3	1.0	Terminal	PCC_7716_WP_224180509.1	PCC_7716_WP_224180447.1
OG0000386	N1	n4	0.5	Non-Terminal	336-3_WP_052754563.1, NIES-267_WP_096661656.1, NIES-267_WP_096661686.1	336-3_WP_052754564.1
OG0000386	NIES-267	n6	1.0	Terminal	NIES-267_WP_096661656.1	NIES-267_WP_096661686.1
OG0000386	N5	n7	1.0	Non-Terminal: STRIDE	NIES-4071_WP_096695235.1, NIES-4105_WP_096695235.1	NIES-4071_WP_096695290.1, NIES-4105_WP_096695290.1
OG0000387	NIES-267	n2	1.0	Terminal	NIES-267_WP_096657567.1	NIES-267_WP_096658771.1
OG0000387	N4	n5	1.0	Non-Terminal	NIES-4105_WP_096694651.1, NIES-4071_WP_096694651.1, PCC_7716_WP_224175797.1	PCC_7716_WP_223976090.1, NIES-4071_WP_096694357.1, NIES-4105_WP_096694357.1
OG0000388	N4	n2	0.333333333333	Non-Terminal	NIES-4071_WP_096694382.1, NIES-4105_WP_096694382.1, PCC_7716_WP_223988139.1, PCC_7716_WP_224178618.1, NIES-4105_WP_096687741.1, PCC_7716_WP_224179902.1	PCC_7716_WP_224179899.1, PCC_7716_WP_224179905.1
OG0000388	N4	n3	0.333333333333	Non-Terminal	NIES-4071_WP_096694382.1, NIES-4105_WP_096694382.1, PCC_7716_WP_223988139.1, PCC_7716_WP_224178618.1, NIES-4105_WP_096687741.1	PCC_7716_WP_224179902.1
OG0000388	N4	n4	0.666666666667	Non-Terminal	NIES-4071_WP_096694382.1, NIES-4105_WP_096694382.1, PCC_7716_WP_223988139.1	PCC_7716_WP_224178618.1, NIES-4105_WP_096687741.1
OG0000388	PCC_7716	n8	1.0	Terminal	PCC_7716_WP_224179899.1	PCC_7716_WP_224179905.1
OG0000389	N0	n0	0.285714285714	Non-Terminal	NIES-4071_WP_096684520.1, NIES-4105_WP_096684520.1, PCC_7716_WP_223978032.1, PCC_6303_WP_015200104.1, NIES-267_WP_096656813.1	PCC_7716_WP_223970194.1, NIES-3974_WP_096624983.1, NIES-267_WP_096652330.1, PCC_7716_WP_224174163.1, NIES-3974_WP_096623008.1, 336-3_WP_082127368.1
OG0000389	N0	n5	0.285714285714	Non-Terminal	PCC_7716_WP_223970194.1, NIES-3974_WP_096624983.1, NIES-267_WP_096652330.1	PCC_7716_WP_224174163.1, NIES-3974_WP_096623008.1, 336-3_WP_082127368.1
OG0000390	N0	n0	0.428571428571	Non-Terminal	NIES-267_WP_096656873.1, NIES-4071_WP_096688824.1, NIES-4105_WP_096688824.1, PCC_6303_WP_015198161.1	NIES-4105_WP_096687919.1, NIES-4071_WP_096687919.1, NIES-4105_WP_096694162.1, NIES-4071_WP_096694162.1, NIES-4105_WP_096688076.1, NIES-4071_WP_096688076.1, NIES-267_WP_096652105.1
OG0000390	N0	n4	0.285714285714	Non-Terminal	NIES-4105_WP_096687919.1, NIES-4071_WP_096687919.1, NIES-4105_WP_096694162.1, NIES-4071_WP_096694162.1	NIES-4105_WP_096688076.1, NIES-4071_WP_096688076.1, NIES-267_WP_096652105.1
OG0000390	N5	n5	1.0	Non-Terminal: STRIDE	NIES-4105_WP_096687919.1, NIES-4071_WP_096687919.1	NIES-4105_WP_096694162.1, NIES-4071_WP_096694162.1
OG0000391	N0	n0	0.285714285714	Non-Terminal	NIES-3974_WP_096622549.1, NIES-267_WP_096654494.1, NIES-4105_WP_096689191.1, NIES-4071_WP_096689191.1, NIES-4105_WP_096687911.1, NIES-4071_WP_096687911.1, PCC_7716_WP_224175994.1, NIES-267_WP_096652139.1, NIES-267_WP_096657748.1	NIES-4071_WP_096687883.1, NIES-4105_WP_096687883.1
OG0000391	N0	n2	0.142857142857	Non-Terminal	NIES-267_WP_096654494.1, NIES-4105_WP_096689191.1, NIES-4071_WP_096689191.1, NIES-4105_WP_096687911.1, NIES-4071_WP_096687911.1, PCC_7716_WP_224175994.1, NIES-267_WP_096652139.1	NIES-267_WP_096657748.1
OG0000391	N0	n3	0.428571428571	Non-Terminal	NIES-267_WP_096654494.1, NIES-4105_WP_096689191.1, NIES-4071_WP_096689191.1	NIES-4105_WP_096687911.1, NIES-4071_WP_096687911.1, PCC_7716_WP_224175994.1, NIES-267_WP_096652139.1
OG0000392	N4	n3	1.0	Non-Terminal	NIES-4071_WP_096688854.1, NIES-4105_WP_096688854.1, PCC_7716_WP_224178027.1	PCC_7716_WP_224175798.1, NIES-4105_WP_096690539.1, NIES-4071_WP_096690539.1, NIES-4105_WP_096694650.1, NIES-4071_WP_096694650.1
OG0000392	N5	n7	1.0	Non-Terminal	NIES-4105_WP_096690539.1, NIES-4071_WP_096690539.1	NIES-4105_WP_096694650.1, NIES-4071_WP_096694650.1
OG0000393	N4	n3	1.0	Non-Terminal	PCC_7716_WP_224179667.1, NIES-4105_WP_096684337.1, NIES-4071_WP_096684337.1, NIES-4071_WP_096686751.1, NIES-4105_WP_096686751.1	NIES-4105_WP_096693069.1, NIES-4071_WP_096693069.1, PCC_7716_WP_224176463.1
OG0000393	N5	n5	1.0	Non-Terminal	NIES-4105_WP_096684337.1, NIES-4071_WP_096684337.1	NIES-4071_WP_096686751.1, NIES-4105_WP_096686751.1
OG0000394	N4	n3	1.0	Non-Terminal	PCC_7716_WP_223978277.1, NIES-4071_WP_096684121.1, NIES-4105_WP_096684121.1	PCC_7716_WP_223978058.1, NIES-4105_WP_096695172.1, NIES-4071_WP_096695172.1, NIES-4105_WP_096685283.1, NIES-4071_WP_096685283.1
OG0000394	N5	n7	1.0	Non-Terminal	NIES-4105_WP_096695172.1, NIES-4071_WP_096695172.1	NIES-4105_WP_096685283.1, NIES-4071_WP_096685283.1
OG0000395	N0	n0	0.571428571429	Non-Terminal	NIES-3974_WP_096622699.1, PCC_7716_WP_224177262.1, PCC_6303_WP_015197540.1, PCC_7716_WP_223976958.1, NIES-4071_WP_096683974.1, NIES-4105_WP_096683974.1, NIES-267_WP_096653549.1	PCC_7716_WP_224176772.1, NIES-3974_WP_096620369.1, PCC_6303_WP_015200534.1, NIES-267_WP_096656013.1
OG0000395	N3	n4	0.25	Non-Terminal	PCC_7716_WP_224177262.1	PCC_6303_WP_015197540.1, PCC_7716_WP_223976958.1
OG0000396	N0	n0	0.285714285714	Non-Terminal	NIES-267_WP_096653821.1, PCC_7716_WP_224180426.1	PCC_6303_WP_041739356.1, NIES-267_WP_096657201.1, NIES-267_WP_096661004.1, NIES-4105_WP_096683876.1, NIES-4071_WP_096683876.1, NIES-4071_WP_096694726.1, NIES-4105_WP_096694726.1, PCC_7716_WP_224180140.1, PCC_7716_WP_223988055.1
OG0000396	NIES-267	n5	1.0	Terminal	NIES-267_WP_096657201.1	NIES-267_WP_096661004.1
OG0000396	N5	n6	1.0	Non-Terminal	NIES-4105_WP_096683876.1, NIES-4071_WP_096683876.1	NIES-4071_WP_096694726.1, NIES-4105_WP_096694726.1
OG0000396	PCC_7716	n9	1.0	Terminal	PCC_7716_WP_224180140.1	PCC_7716_WP_223988055.1
OG0000397	N0	n0	0.285714285714	Non-Terminal	PCC_7716_WP_223983030.1, NIES-4071_WP_096690009.1, NIES-4105_WP_096690009.1, NIES-3974_WP_096621724.1, NIES-267_WP_096659396.1, PCC_6303_WP_041739865.1, NIES-267_WP_096655452.1	NIES-267_WP_096655449.1, NIES-267_WP_096655454.1, PCC_7716_WP_224174421.1, NIES-267_WP_096661678.1
OG0000397	N0	n5	0.142857142857	Non-Terminal	NIES-267_WP_096659396.1	PCC_6303_WP_041739865.1, NIES-267_WP_096655452.1
OG0000397	N0	n7	0.142857142857	Non-Terminal	NIES-267_WP_096655449.1, NIES-267_WP_096655454.1	PCC_7716_WP_224174421.1, NIES-267_WP_096661678.1
OG0000397	NIES-267	n8	1.0	Terminal	NIES-267_WP_096655449.1	NIES-267_WP_096655454.1
OG0000398	N4	n3	0.666666666667	Non-Terminal	NIES-4105_WP_096686448.1, NIES-4071_WP_096686448.1	PCC_7716_WP_223978264.1, NIES-4071_WP_096684116.1, NIES-4105_WP_096684116.1, NIES-4071_WP_096694375.1, NIES-4105_WP_096694375.1, PCC_7716_WP_224174130.1
OG0000398	N4	n5	1.0	Non-Terminal	PCC_7716_WP_223978264.1, NIES-4071_WP_096684116.1, NIES-4105_WP_096684116.1	NIES-4071_WP_096694375.1, NIES-4105_WP_096694375.1, PCC_7716_WP_224174130.1
OG0000399	N3	n1	0.25	Non-Terminal	PCC_7716_WP_224174249.1	PCC_6303_WP_144051051.1, PCC_7716_WP_224174470.1, NIES-4071_WP_096694192.1, NIES-4105_WP_096694192.1, NIES-4071_WP_096695232.1, NIES-4105_WP_096695232.1, PCC_7716_WP_224180165.1, PCC_6303_WP_015197081.1, PCC_6303_WP_041739172.1
OG0000399	N3	n2	0.5	Non-Terminal	PCC_6303_WP_144051051.1, PCC_7716_WP_224174470.1, NIES-4071_WP_096694192.1, NIES-4105_WP_096694192.1, NIES-4071_WP_096695232.1, NIES-4105_WP_096695232.1	PCC_7716_WP_224180165.1, PCC_6303_WP_015197081.1, PCC_6303_WP_041739172.1
OG0000399	N5	n5	1.0	Non-Terminal: STRIDE	NIES-4071_WP_096694192.1, NIES-4105_WP_096694192.1	NIES-4071_WP_096695232.1, NIES-4105_WP_096695232.1
OG0000399	PCC_6303	n9	1.0	Terminal	PCC_6303_WP_015197081.1	PCC_6303_WP_041739172.1
OG0000400	NIES-267	n1	1.0	Terminal	NIES-267_WP_096659079.1	NIES-267_WP_096661464.1
OG0000400	N4	n2	0.333333333333	Non-Terminal	PCC_7716_WP_223975560.1	NIES-4105_WP_096690520.1, NIES-4071_WP_096690520.1, PCC_7716_WP_224174673.1, NIES-4105_WP_096695333.1, NIES-4071_WP_096695333.1, PCC_7716_WP_019488228.1, NIES-4071_WP_096687116.1, NIES-4105_WP_096687116.1
OG0000400	N4	n3	0.666666666667	Non-Terminal	NIES-4105_WP_096690520.1, NIES-4071_WP_096690520.1	PCC_7716_WP_224174673.1, NIES-4105_WP_096695333.1, NIES-4071_WP_096695333.1, PCC_7716_WP_019488228.1, NIES-4071_WP_096687116.1, NIES-4105_WP_096687116.1
OG0000400	N4	n5	1.0	Non-Terminal	PCC_7716_WP_224174673.1, NIES-4105_WP_096695333.1, NIES-4071_WP_096695333.1	PCC_7716_WP_019488228.1, NIES-4071_WP_096687116.1, NIES-4105_WP_096687116.1
OG0000401	N4	n1	1.0	Non-Terminal	NIES-4105_WP_096695120.1, NIES-4071_WP_096695120.1, PCC_7716_WP_224174517.1	PCC_7716_WP_223979122.1, NIES-4105_WP_096690750.1, NIES-4071_WP_096690750.1, NIES-4105_WP_096695121.1, NIES-4071_WP_096695121.1, NIES-4105_WP_096684501.1, NIES-4071_WP_096684501.1
OG0000401	N5	n5	1.0	Non-Terminal	NIES-4105_WP_096690750.1, NIES-4071_WP_096690750.1	NIES-4105_WP_096695121.1, NIES-4071_WP_096695121.1, NIES-4105_WP_096684501.1, NIES-4071_WP_096684501.1
OG0000401	N5	n7	1.0	Non-Terminal	NIES-4105_WP_096695121.1, NIES-4071_WP_096695121.1	NIES-4105_WP_096684501.1, NIES-4071_WP_096684501.1
OG0000402	N4	n2	0.333333333333	Non-Terminal	PCC_7716_WP_223985375.1	NIES-4071_WP_096693129.1, NIES-4105_WP_096693129.1, PCC_7716_WP_224178135.1, NIES-4105_WP_096690420.1, NIES-4071_WP_096690420.1, NIES-4105_WP_096687531.1, NIES-4071_WP_096687531.1, PCC_7716_WP_224179399.1
OG0000402	N4	n3	0.666666666667	Non-Terminal	NIES-4071_WP_096693129.1, NIES-4105_WP_096693129.1	PCC_7716_WP_224178135.1, NIES-4105_WP_096690420.1, NIES-4071_WP_096690420.1, NIES-4105_WP_096687531.1, NIES-4071_WP_096687531.1, PCC_7716_WP_224179399.1
OG0000402	N4	n5	1.0	Non-Terminal: STRIDE	PCC_7716_WP_224178135.1, NIES-4105_WP_096690420.1, NIES-4071_WP_096690420.1	NIES-4105_WP_096687531.1, NIES-4071_WP_096687531.1, PCC_7716_WP_224179399.1
