Orthogroup	NIES-3974	PCC_6303
OG0001495	WP_096620133.1	WP_015197596.1
OG0001496	WP_096621577.1	WP_041740323.1
OG0001497	WP_096619885.1	WP_015199262.1
OG0001498	WP_096625476.1	WP_015196850.1
OG0001499	WP_096623979.1	WP_015200430.1
OG0001500	WP_096621374.1	WP_015200431.1
OG0001501	WP_096621373.1	WP_015200432.1
OG0001502	WP_231943318.1	WP_015197010.1
OG0001503	WP_096621372.1	WP_015197011.1
OG0001504	WP_096623589.1	WP_015197012.1
OG0001505	WP_096620054.1	WP_015198764.1
OG0001506	WP_096622582.1	WP_015196171.1
OG0001507	WP_096622583.1	WP_015196170.1
OG0001508	WP_096625187.1	WP_015197820.1, WP_015197821.1
OG0001509	WP_096620951.1	WP_015198721.1
OG0001510	WP_096623734.1	WP_015200442.1
OG0001511	WP_096624195.1	WP_015199897.1
OG0001512	WP_096624197.1	WP_015199898.1
OG0001513	WP_096624199.1	WP_015199899.1
OG0001514	WP_096624201.1	WP_015199900.1
OG0001515	WP_096626408.1	WP_041740833.1
OG0001516	WP_096623120.1	WP_015200814.1
OG0001517	WP_096622286.1	WP_015199251.1
OG0001518	WP_096625388.1	WP_015198871.1
OG0001519	WP_096625386.1	WP_015198872.1
OG0001520	WP_172892806.1	WP_015198875.1
OG0001521	WP_096621162.1	WP_015198619.1
OG0001522	WP_096621161.1	WP_015198620.1
OG0001523	WP_096621160.1	WP_015198621.1
OG0001524	WP_096620139.1	WP_015198623.1
OG0001526	WP_096624354.1	WP_015197116.1
OG0001527	WP_172892739.1	WP_015197114.1
OG0001528	WP_172892797.1	WP_051036773.1
OG0001529	WP_096623792.1	WP_015197112.1
OG0001531	WP_096624147.1	WP_015198397.1
OG0001537	WP_096620833.1	WP_015198322.1
OG0001544	WP_096622479.1	WP_015196389.1
OG0001545	WP_096622477.1	WP_015196387.1
OG0001546	WP_096622476.1	WP_015196386.1
OG0001547	WP_096622475.1	WP_015196385.1
OG0001548	WP_096622474.1	WP_015196384.1
OG0001549	WP_096622473.1	WP_015196383.1
OG0001550	WP_096621082.1	WP_015199919.1
OG0001552	WP_096620131.1	WP_015197599.1
OG0001553	WP_096620132.1	WP_015197598.1
OG0001554	WP_157780740.1	WP_015199031.1
OG0001555	WP_096622386.1	WP_015199030.1
OG0001556	WP_096622672.1	WP_015199973.1
OG0001557	WP_096624414.1	WP_015199972.1
OG0001558	WP_096621157.1	WP_015199061.1
OG0001559	WP_096624957.1	WP_015196625.1
OG0001560	WP_231943511.1	WP_015200829.1
OG0001561	WP_096621115.1	WP_041739990.1
OG0001562	WP_096620712.1	WP_015197284.1
OG0001563	WP_096620714.1	WP_015198944.1
OG0001564	WP_096619823.1	WP_015199753.1
OG0001565	WP_096622644.1	WP_015199761.1
OG0001566	WP_096622642.1	WP_015199763.1
OG0001567	WP_096622641.1	WP_015199764.1
OG0001568	WP_096622640.1	WP_015199765.1
OG0001569	WP_096622394.1	WP_015199766.1
OG0001571	WP_096620780.1	WP_015199216.1
OG0001572	WP_231943225.1	WP_015199217.1
OG0001573	WP_096622662.1	WP_015199419.1
OG0001574	WP_231943048.1	WP_015200773.1
OG0001575	WP_096624182.1	WP_015196968.1
OG0001576	WP_096623046.1	WP_041740194.1
OG0001577	WP_096623178.1	WP_015199000.1
OG0001578	WP_096622594.1	WP_015200671.1
OG0001579	WP_096622618.1	WP_015200672.1
OG0001580	WP_096624402.1	WP_015198927.1
OG0001581	WP_096625428.1	WP_015200674.1
OG0001582	WP_096623591.1	WP_015200676.1
OG0001584	WP_096620940.1	WP_015199797.1
OG0001585	WP_096620941.1	WP_015197018.1
OG0001586	WP_096620839.1	WP_015199312.1
OG0001587	WP_096619965.1	WP_015199722.1
OG0001588	WP_231943340.1	WP_015199274.1
OG0001589	WP_096621211.1	WP_015200019.1
OG0001590	WP_096623465.1	WP_015200020.1
OG0001591	WP_231943088.1	WP_015197741.1
OG0001592	WP_096623170.1	WP_015197742.1
OG0001593	WP_096623168.1	WP_015197743.1
OG0001594	WP_096623166.1	WP_015197744.1
OG0001595	WP_157780632.1	WP_144051025.1
OG0001596	WP_096625290.1	WP_015197747.1
OG0001597	WP_096625288.1	WP_015197748.1
OG0001598	WP_096620883.1	WP_015197750.1
OG0001599	WP_096622287.1	WP_041739368.1
OG0001600	WP_096621090.1	WP_015199310.1
OG0001601	WP_096621786.1	WP_015200976.1
OG0001602	WP_096621784.1	WP_015200977.1
OG0001603	WP_096621783.1	WP_015200978.1
OG0001604	WP_096625511.1	WP_041740012.1
OG0001605	WP_096622491.1	WP_015199297.1
OG0001606	WP_096622811.1	WP_015196988.1
OG0001607	WP_096624895.1	WP_015195773.1
OG0001608	WP_096621340.1	WP_015199604.1
OG0001609	WP_096621501.1	WP_015199603.1
OG0001610	WP_231943359.1	WP_015199602.1
OG0001611	WP_096626335.1	WP_015197570.1
OG0001612	WP_096621163.1	WP_015199711.1
OG0001613	WP_096625156.1	WP_015199685.1
OG0001614	WP_096623182.1	WP_015199047.1
OG0001615	WP_096622377.1	WP_015200226.1
OG0001616	WP_231943064.1	WP_238993728.1
OG0001617	WP_096626552.1	WP_015196645.1
OG0001618	WP_096622485.1	WP_015197174.1
OG0001619	WP_096622484.1	WP_015197175.1
OG0001620	WP_096622482.1	WP_041739200.1
OG0001621	WP_096622040.1	WP_015199022.1
OG0001622	WP_096622039.1	WP_015199023.1
OG0001623	WP_096622037.1	WP_015199024.1
OG0001624	WP_096626191.1	WP_015199039.1
OG0001625	WP_096620483.1	WP_015200846.1
OG0001626	WP_096620900.1	WP_015199165.1
OG0001627	WP_096620899.1	WP_015199166.1
OG0001628	WP_096621535.1	WP_083866362.1
OG0001629	WP_096626473.1	WP_015199309.1
OG0001630	WP_096621993.1	WP_015196651.1
OG0001631	WP_096621438.1	WP_015198996.1
OG0001632	WP_096624284.1	WP_015200737.1
OG0001633	WP_096624288.1	WP_015195772.1
OG0001634	WP_096624290.1	WP_015199255.1
OG0001635	WP_096625719.1	WP_015199001.1
OG0001636	WP_096625723.1	WP_015199003.1
OG0001637	WP_096625727.1	WP_015199004.1
OG0001638	WP_096625729.1	WP_015199005.1
OG0001639	WP_096625731.1	WP_015199006.1
OG0001640	WP_096625733.1	WP_015199008.1
OG0001641	WP_096625735.1	WP_041740714.1
OG0001642	WP_096626611.1	WP_015199010.1
OG0001643	WP_096621343.1	WP_015197470.1
OG0001644	WP_096621345.1	WP_015197468.1
OG0001645	WP_096622815.1	WP_015197467.1
OG0001646	WP_096624009.1	WP_015200997.1
OG0001647	WP_096623820.1	WP_015197684.1
OG0001648	WP_096626125.1	WP_015196509.1
OG0001649	WP_096622119.1	WP_015196510.1
OG0001650	WP_096626391.1	WP_015196511.1
OG0001651	WP_096626459.1	WP_015197016.1
OG0001652	WP_096625345.1	WP_015197017.1
OG0001653	WP_096621131.1	WP_015199324.1
OG0001654	WP_096621133.1	WP_015199327.1
OG0001655	WP_096624795.1	WP_158333170.1
OG0001656	WP_096624398.1	WP_015199747.1
OG0001657	WP_096622289.1	WP_015199287.1
OG0001658	WP_096625982.1	WP_015199220.1
OG0001659	WP_096624622.1	WP_015196368.1
OG0001660	WP_096620444.1	WP_015196366.1
OG0001661	WP_096620896.1	WP_015196495.1
OG0001662	WP_096622027.1	WP_015196714.1
OG0001663	WP_096626109.1	WP_015196713.1
OG0001664	WP_096622028.1	WP_015196712.1
OG0001665	WP_096623128.1	WP_015200021.1
OG0001666	WP_096622665.1	WP_015200825.1
OG0001667	WP_096620386.1	WP_015197346.1
OG0001668	WP_172892790.1	WP_015196879.1
OG0001669	WP_096619909.1	WP_015196878.1
OG0001670	WP_096625339.1	WP_015198995.1
OG0001671	WP_096625717.1	WP_015200236.1
OG0001672	WP_096625715.1	WP_015200497.1
OG0001673	WP_096625711.1	WP_015200095.1
OG0001674	WP_096625705.1	WP_015200097.1
OG0001675	WP_096622136.1	WP_015197221.1
OG0001676	WP_096622134.1	WP_015200242.1
OG0001677	WP_197707056.1	WP_015198857.1
OG0001678	WP_096621863.1	WP_015198856.1
OG0001679	WP_096625359.1	WP_015197328.1
OG0001680	WP_096625357.1	WP_015197329.1
OG0001681	WP_096621526.1	WP_015197330.1
OG0001682	WP_096621525.1	WP_015197331.1
OG0001683	WP_096625633.1	WP_041740590.1
OG0001684	WP_096621554.1	WP_015201023.1
OG0001685	WP_096622133.1	WP_015200244.1
OG0001686	WP_096623270.1	WP_015200632.1
OG0001687	WP_096623268.1	WP_015200631.1
OG0001688	WP_096621150.1	WP_015200591.1
OG0001689	WP_231943481.1	WP_015200713.1
OG0001690	WP_096622675.1	WP_015200712.1
OG0001691	WP_096621584.1	WP_015197100.1
OG0001692	WP_096620617.1	WP_015199733.1
OG0001693	WP_096625898.1	WP_015199735.1
OG0001694	WP_096620619.1	WP_041739812.1
OG0001695	WP_096621357.1	WP_015200596.1
OG0001696	WP_096621356.1	WP_041739958.1
OG0001697	WP_096625595.1	WP_015201110.1
OG0001698	WP_096623274.1	WP_015201111.1
OG0001699	WP_096621354.1	WP_015200793.1
OG0001700	WP_096621353.1	WP_015200794.1
OG0001701	WP_096620466.1	WP_015200799.1
OG0001702	WP_096620465.1	WP_015200800.1
OG0001703	WP_096620464.1	WP_015200801.1
OG0001704	WP_096626067.1	WP_015200803.1
OG0001705	WP_096620605.1	WP_015198647.1
OG0001706	WP_096622530.1	WP_015196929.1
OG0001707	WP_096621883.1	WP_015201096.1
OG0001708	WP_096622229.1	WP_015197611.1
OG0001709	WP_096622227.1	WP_015197612.1
OG0001710	WP_172892810.1	WP_015197622.1
OG0001711	WP_096625001.1	WP_015198527.1
OG0001712	WP_096624752.1	WP_015197579.1
OG0001713	WP_231943135.1	WP_015197580.1
OG0001714	WP_096624756.1	WP_015199161.1
OG0001715	WP_096626479.1	WP_015199160.1
OG0001716	WP_096626481.1	WP_015199159.1
OG0001717	WP_096624759.1	WP_041740738.1
OG0001718	WP_096624761.1	WP_015199156.1
OG0001719	WP_096624763.1	WP_015199154.1
OG0001721	WP_096625035.1	WP_015199149.1
OG0001722	WP_096625037.1	WP_015199148.1
OG0001723	WP_096626587.1	WP_015197021.1
OG0001724	WP_096622063.1	WP_015197526.1
OG0001725	WP_096625396.1	WP_015201012.1
OG0001726	WP_096626558.1	WP_015201011.1
OG0001727	WP_096625394.1	WP_015201010.1
OG0001728	WP_096624251.1	WP_015197607.1
OG0001729	WP_096626404.1	WP_015198878.1
OG0001730	WP_096624101.1	WP_015198879.1
OG0001731	WP_096624099.1	WP_015198880.1
OG0001732	WP_096620972.1	WP_015198640.1
OG0001733	WP_096620974.1	WP_015198643.1
OG0001734	WP_096620047.1	WP_015198888.1
OG0001735	WP_096620049.1	WP_015198889.1
OG0001736	WP_096619879.1	WP_015200054.1
OG0001737	WP_096619877.1	WP_015200055.1
OG0001738	WP_096622320.1	WP_015201018.1
OG0001739	WP_096622601.1	WP_015200166.1
OG0001740	WP_096621601.1	WP_015200164.1
OG0001741	WP_096621600.1	WP_015200163.1
OG0001742	WP_096621598.1	WP_015200162.1
OG0001743	WP_096621458.1	WP_015200333.1
OG0001744	WP_096621456.1	WP_015200335.1
OG0001745	WP_096621455.1	WP_015200336.1
OG0001746	WP_096621259.1	WP_041740056.1
OG0001747	WP_096621258.1	WP_015195898.1
OG0001748	WP_096620194.1	WP_015197537.1
OG0001749	WP_096621834.1	WP_015197047.1
OG0001749	WP_096620453.1	WP_015197040.1
OG0001750	WP_096622095.1	WP_015198987.1
OG0001751	WP_096625276.1	WP_015199252.1
OG0001752	WP_096622012.1	WP_015196664.1
OG0001753	WP_096620391.1	WP_015198855.1
OG0001755	WP_096620675.1	WP_015197288.1
OG0001756	WP_096620676.1	WP_015197287.1
OG0001757	WP_096624189.1	WP_015197286.1
OG0001758	WP_096624186.1	WP_015197285.1
OG0001759	WP_096620184.1	WP_015195880.1
OG0001760	WP_096620183.1	WP_015195881.1
OG0001761	WP_096620182.1	WP_015195882.1
OG0001762	WP_096620181.1	WP_015195883.1
OG0001763	WP_096620180.1	WP_015195884.1
OG0001764	WP_096620179.1	WP_015195885.1
OG0001765	WP_096620178.1	WP_015195886.1
OG0001766	WP_096621537.1	WP_015197542.1
OG0001767	WP_096621536.1	WP_015197541.1
OG0001768	WP_096625860.1	WP_015201103.1
OG0001769	WP_096625569.1	WP_015201101.1
OG0001770	WP_096625567.1	WP_015201100.1
OG0001771	WP_096622693.1	WP_015196544.1
OG0001772	WP_096625603.1	WP_015200955.1
OG0001773	WP_096625601.1	WP_015200954.1
OG0001774	WP_096624783.1	WP_015200953.1
OG0001775	WP_096622635.1	WP_015196778.1
OG0001776	WP_096620231.1	WP_015198859.1
OG0001777	WP_096619802.1	WP_015196679.1
OG0001778	WP_096619804.1	WP_015196678.1
OG0001779	WP_096623950.1	WP_015199370.1
OG0001780	WP_096620114.1	WP_015199592.1
OG0001781	WP_096620653.1	WP_015199591.1
OG0001782	WP_096625266.1	WP_015199821.1
OG0001783	WP_231943185.1	WP_015198615.1
OG0001784	WP_096622668.1	WP_015197481.1
OG0001785	WP_096622667.1	WP_015197480.1
OG0001786	WP_096622666.1	WP_015197479.1
OG0001787	WP_096622597.1	WP_015197477.1
OG0001788	WP_096621616.1	WP_015197476.1
OG0001789	WP_096621617.1	WP_015197475.1
OG0001790	WP_231943446.1	WP_015197474.1
OG0001791	WP_096624023.1	WP_041740909.1
OG0001792	WP_096625452.1	WP_015197219.1
OG0001793	WP_096624310.1	WP_015199806.1
OG0001794	WP_096622276.1	WP_015195896.1
OG0001795	WP_096622630.1	WP_015198607.1
OG0001796	WP_096624819.1	WP_015198753.1
OG0001797	WP_096624817.1	WP_015198754.1
OG0001798	WP_096624815.1	WP_015198755.1
OG0001799	WP_096620222.1	WP_015200491.1
OG0001800	WP_096623230.1	WP_015200489.1
OG0001801	WP_096623226.1	WP_015200487.1
OG0001802	WP_096623224.1	WP_015200486.1
OG0001803	WP_231943065.1	WP_015200485.1
OG0001804	WP_096621645.1	WP_015200697.1
OG0001805	WP_096625130.1	WP_015200605.1
OG0001806	WP_096620262.1	WP_015196720.1
OG0001807	WP_096622254.1	WP_015197265.1
OG0001808	WP_096620257.1	WP_015196731.1
OG0001809	WP_096621644.1	WP_015196318.1
OG0001810	WP_157780828.1	WP_015199606.1
OG0001811	WP_096625278.1	WP_015196594.1
OG0001812	WP_096625695.1	WP_015196836.1
OG0001813	WP_096625699.1	WP_015196834.1
OG0001814	WP_096622208.1	WP_015196833.1
OG0001815	WP_096622604.1	WP_015200483.1
OG0001816	WP_096620298.1	WP_015197029.1
OG0001817	WP_096620299.1	WP_015197028.1
OG0001818	WP_096620725.1	WP_041740929.1
OG0001819	WP_096623609.1	WP_015200758.1
OG0001820	WP_096622797.1	WP_015200826.1
OG0001821	WP_096622664.1	WP_015200824.1
OG0001822	WP_096619989.1	WP_015200169.1
OG0001824	WP_096621632.1	WP_015199553.1
OG0001825	WP_096621459.1	WP_015197128.1
OG0001826	WP_096622785.1	WP_015196279.1
OG0001827	WP_096622787.1	WP_015196278.1
OG0001830	WP_096625440.1	WP_015198780.1
OG0001831	WP_231943259.1	WP_015195946.1
OG0001832	WP_096622904.1	WP_015201069.1
OG0001833	WP_096623519.1	WP_015201071.1
OG0001834	WP_096623515.1	WP_015201073.1
OG0001835	WP_096624129.1	WP_015197813.1
OG0001836	WP_096620532.1	WP_015197814.1
OG0001837	WP_096621183.1	WP_015196281.1
OG0001838	WP_096621180.1	WP_015196285.1
OG0001839	WP_096625978.1	WP_041740198.1
OG0001840	WP_096621073.1	WP_015196288.1
OG0001841	WP_096621075.1	WP_015196290.1
OG0001842	WP_231943116.1	WP_015196291.1
OG0001843	WP_096623727.1	WP_041740204.1
OG0001844	WP_096621433.1	WP_015197239.1
OG0001845	WP_096621434.1	WP_015197238.1
OG0001846	WP_096621019.1	WP_015199721.1
OG0001847	WP_096625244.1	WP_015197616.1
OG0001848	WP_096621799.1	WP_015197182.1
OG0001849	WP_096621801.1	WP_015197181.1
OG0001850	WP_096621803.1	WP_041740331.1
OG0001851	WP_096624107.1	WP_015199947.1
OG0001852	WP_096624137.1	WP_015200743.1
OG0001853	WP_096621893.1	WP_015200089.1
OG0001854	WP_096621894.1	WP_015200087.1
OG0001856	WP_096621503.1	WP_015199510.1
OG0001857	WP_096621700.1	WP_015196362.1
OG0001858	WP_096620158.1	WP_015196433.1
OG0001859	WP_096625801.1	WP_015196432.1
OG0001860	WP_096620866.1	WP_015200718.1
OG0001861	WP_096625623.1	WP_015197737.1
OG0001862	WP_096620835.1	WP_015200000.1
OG0001863	WP_096622673.1	WP_015200001.1
OG0001864	WP_096622674.1	WP_015200002.1
OG0001865	WP_096622182.1	WP_015200003.1
OG0001866	WP_096622183.1	WP_015200004.1
OG0001867	WP_096623695.1	WP_015196209.1
OG0001868	WP_096620026.1	WP_015196866.1
OG0001869	WP_096620027.1	WP_015196867.1
OG0001870	WP_096620969.1	WP_015199962.1
OG0001871	WP_231943140.1	WP_051036781.1
OG0001872	WP_096626151.1	WP_015200682.1
OG0001873	WP_096623707.1	WP_015200686.1
OG0001874	WP_096620025.1	WP_015200687.1
OG0001875	WP_096625085.1	WP_015197164.1
OG0001876	WP_096620838.1	WP_015199997.1
OG0001877	WP_096625017.1	WP_015196460.1
OG0001878	WP_096625033.1	WP_041739045.1
OG0001879	WP_096620235.1	WP_015200769.1
OG0001880	WP_096622444.1	WP_041740721.1
OG0001881	WP_096625321.1	WP_015197155.1
OG0001882	WP_096625323.1	WP_015197156.1
OG0001883	WP_096626546.1	WP_015197157.1
OG0001884	WP_096620537.1	WP_015200787.1
OG0001886	WP_096621311.1	WP_015198602.1
OG0001887	WP_096621310.1	WP_015198603.1
OG0001888	WP_096624672.1	WP_015199564.1
OG0001889	WP_096620843.1	WP_015199361.1
OG0001890	WP_096623087.1	WP_015198464.1
OG0001891	WP_096623089.1	WP_041739595.1
OG0001892	WP_096620628.1	WP_015198461.1
OG0001893	WP_096620626.1	WP_015197694.1
OG0001894	WP_096622001.1	WP_015197691.1
OG0001895	WP_096620268.1	WP_015197775.1
OG0001896	WP_096620842.1	WP_015196917.1
OG0001897	WP_096620023.1	WP_015200329.1
OG0001898	WP_096624642.1	WP_015196459.1
OG0001899	WP_096620983.1	WP_015199694.1
OG0001900	WP_096625371.1	WP_015199371.1
OG0001902	WP_096623398.1	WP_015200740.1
OG0001903	WP_096623396.1	WP_015200739.1
OG0001904	WP_096621573.1	WP_015196534.1
OG0001905	WP_096622390.1	WP_015196536.1
OG0001906	WP_096626181.1	WP_015196771.1
OG0001907	WP_096622428.1	WP_015196769.1
OG0001908	WP_231943056.1	WP_041740277.1
OG0001909	WP_096622295.1	WP_015200222.1
OG0001910	WP_096622296.1	WP_015200223.1
OG0001911	WP_096622297.1	WP_015200357.1
OG0001912	WP_096622298.1	WP_015200358.1
OG0001913	WP_096620909.1	WP_015200360.1
OG0001914	WP_172892760.1	WP_015200364.1
OG0001915	WP_096620905.1	WP_015200365.1
OG0001916	WP_096620904.1	WP_015200366.1
OG0001917	WP_096620903.1	WP_015200367.1
OG0001918	WP_096620902.1	WP_015200368.1
OG0001919	WP_096620901.1	WP_015200369.1
OG0001920	WP_096621006.1	WP_015196417.1
OG0001921	WP_096621005.1	WP_015196418.1
OG0001922	WP_096621004.1	WP_015196419.1
OG0001923	WP_096621003.1	WP_015196420.1
OG0001924	WP_096621002.1	WP_015196421.1
OG0001925	WP_096621001.1	WP_041740238.1
OG0001926	WP_096620999.1	WP_015196425.1
OG0001927	WP_096621247.1	WP_015200918.1
OG0001928	WP_096620664.1	WP_015200921.1
OG0001929	WP_096620189.1	WP_015200325.1
OG0001930	WP_096620190.1	WP_015200324.1
OG0001931	WP_096620191.1	WP_015200323.1
OG0001932	WP_096622723.1	WP_015197659.1
OG0001933	WP_096622725.1	WP_015198650.1
OG0001934	WP_096621248.1	WP_015195837.1
OG0001935	WP_096622737.1	WP_015200370.1
OG0001936	WP_096622100.1	WP_015200371.1
OG0001937	WP_096624547.1	WP_015198473.1
OG0001938	WP_096624545.1	WP_015198470.1
OG0001939	WP_096624543.1	WP_015198469.1
OG0001940	WP_096624541.1	WP_015198468.1
OG0001942	WP_096624863.1	WP_015201098.1
OG0001943	WP_096621697.1	WP_015195900.1
OG0001944	WP_096624177.1	WP_015196447.1
OG0001945	WP_096621429.1	WP_041740716.1
OG0001946	WP_096626420.1	WP_015199016.1
OG0001947	WP_157780771.1	WP_015199017.1
OG0001948	WP_096626329.1	WP_015199019.1
OG0001949	WP_096623380.1	WP_015199020.1
OG0001950	WP_096621023.1	WP_015197353.1
OG0001951	WP_096620408.1	WP_015198841.1
OG0001952	WP_096624539.1	WP_015198713.1
OG0001953	WP_096624537.1	WP_015198712.1
OG0001954	WP_096624535.1	WP_015198711.1
OG0001955	WP_096624533.1	WP_015198710.1
OG0001956	WP_096624529.1	WP_015198708.1
OG0001957	WP_096625067.1	WP_015197322.1
OG0001958	WP_096621756.1	WP_041740847.1
OG0001959	WP_096623238.1	WP_015199987.1
OG0001960	WP_096623796.1	WP_015201044.1
OG0001961	WP_096622803.1	WP_015200561.1
OG0001962	WP_096625607.1	WP_015197366.1
OG0001963	WP_096624328.1	WP_015195901.1
OG0001964	WP_096621527.1	WP_015195902.1
OG0001965	WP_096626141.1	WP_015201075.1
OG0001966	WP_096622217.1	WP_015201076.1
OG0001967	WP_096622214.1	WP_015201079.1
OG0001968	WP_096626135.1	WP_015201080.1
OG0001969	WP_096622179.1	WP_015201083.1
OG0001970	WP_096626137.1	WP_015201085.1
OG0001971	WP_096622180.1	WP_015201086.1
OG0001972	WP_096625252.1	WP_015201087.1
OG0001973	WP_096625254.1	WP_015201088.1
OG0001974	WP_096624388.1	WP_015197338.1
OG0001975	WP_096623744.1	WP_015197342.1
OG0001976	WP_096620645.1	WP_015200644.1
OG0001977	WP_096622555.1	WP_015200642.1
OG0001978	WP_096622140.1	WP_015200641.1
OG0001979	WP_096622139.1	WP_015200640.1
OG0001980	WP_096622137.1	WP_041740914.1
OG0001981	WP_096624448.1	WP_015200638.1
OG0001982	WP_096623176.1	WP_015200963.1
OG0001983	WP_096623991.1	WP_015200140.1
OG0001984	WP_157780653.1	WP_015200139.1
OG0001986	WP_096621768.1	WP_015199988.1
OG0001987	WP_096621186.1	WP_015201104.1
OG0001988	WP_096623106.1	WP_015196506.1
OG0001989	WP_096623810.1	WP_015200084.1
OG0001990	WP_096626016.1	WP_015199551.1
OG0001991	WP_096622535.1	WP_015201046.1
OG0001992	WP_096623960.1	WP_015196612.1
OG0001993	WP_096621013.1	WP_015199092.1
OG0001994	WP_096623932.1	WP_015199053.1
OG0001995	WP_096621106.1	WP_015200663.1
OG0001997	WP_231943361.1	WP_015196439.1
OG0001998	WP_096621307.1	WP_015197642.1
OG0001999	WP_096621306.1	WP_015197643.1
OG0002000	WP_096623619.1	WP_015197644.1
OG0002001	WP_096619925.1	WP_015200072.1
OG0002002	WP_096620681.1	WP_015200073.1
OG0002003	WP_096625641.1	WP_015195879.1
OG0002004	WP_096625637.1	WP_015195877.1
OG0002005	WP_096620612.1	WP_015196558.1
OG0002006	WP_096620717.1	WP_015199188.1
OG0002007	WP_096625920.1	WP_015199494.1
OG0002008	WP_096625169.1	WP_015199493.1
OG0002009	WP_096624909.1	WP_015199506.1
OG0002010	WP_096622265.1	WP_015198531.1
OG0002011	WP_096621482.1	WP_015197167.1
OG0002012	WP_096621483.1	WP_015197168.1
OG0002013	WP_096620732.1	WP_015197170.1
OG0002014	WP_096620733.1	WP_015196312.1
OG0002015	WP_096624771.1	WP_015197441.1
OG0002017	WP_096622581.1	WP_041740698.1
OG0002018	WP_231943124.1	WP_015198533.1
OG0002019	WP_096624499.1	WP_015198534.1
OG0002020	WP_096624501.1	WP_015198535.1
OG0002021	WP_096620017.1	WP_015200010.1
OG0002022	WP_096626583.1	WP_015200651.1
OG0002023	WP_096621911.1	WP_015195781.1
OG0002024	WP_231943179.1	WP_015200546.1
OG0002025	WP_096620118.1	WP_015200547.1
OG0002026	WP_096619899.1	WP_015199453.1
OG0002027	WP_096621815.1	WP_015195840.1
OG0002028	WP_096623569.1	WP_015196808.1
OG0002029	WP_096620756.1	WP_015198881.1
OG0002030	WP_096622438.1	WP_015197134.1
OG0002031	WP_096621529.1	WP_015195905.1
OG0002032	WP_096624346.1	WP_015196691.1
OG0002033	WP_096624342.1	WP_015196688.1
OG0002034	WP_096622146.1	WP_015195845.1
OG0002035	WP_096620389.1	WP_015195844.1
OG0002036	WP_096622607.1	WP_015198986.1
OG0002037	WP_096621923.1	WP_015198983.1
OG0002038	WP_096620738.1	WP_015198982.1
OG0002039	WP_096620722.1	WP_015196650.1
OG0002040	WP_096624143.1	WP_015196649.1
OG0002041	WP_096625256.1	WP_015196403.1
OG0002042	WP_096621650.1	WP_015200694.1
OG0002043	WP_096620871.1	WP_015197279.1
OG0002045	WP_096625197.1	WP_015197277.1
OG0002046	WP_096620196.1	WP_015197276.1
OG0002047	WP_096620195.1	WP_015197275.1
OG0002048	WP_096625355.1	WP_015200331.1
OG0002049	WP_096623912.1	WP_015200446.1
OG0002050	WP_096623914.1	WP_015200447.1
OG0002051	WP_096623916.1	WP_015200448.1
OG0002052	WP_096623918.1	WP_015200449.1
OG0002053	WP_096624135.1	WP_015199509.1
OG0002054	WP_096620577.1	WP_015201058.1
OG0002055	WP_096621855.1	WP_015196916.1
OG0002056	WP_096621686.1	WP_015200201.1
OG0002057	WP_096625039.1	WP_015199093.1
OG0002058	WP_096626516.1	WP_015200110.1
OG0002059	WP_096620572.1	WP_015200109.1
OG0002060	WP_096625515.1	WP_015196394.1
OG0002061	WP_096625513.1	WP_015196395.1
OG0002062	WP_096622010.1	WP_015196397.1
OG0002063	WP_096620869.1	WP_015200210.1
OG0002064	WP_096620870.1	WP_015200209.1
OG0002065	WP_096620892.1	WP_015198796.1
OG0002066	WP_096621142.1	WP_041740659.1
OG0002067	WP_096621141.1	WP_015198793.1
OG0002068	WP_096621140.1	WP_015198792.1
OG0002069	WP_096621139.1	WP_015198791.1
OG0002070	WP_096621138.1	WP_015198790.1
OG0002071	WP_096620242.1	WP_015198788.1
OG0002072	WP_096621604.1	WP_015198797.1
OG0002073	WP_096624969.1	WP_015196592.1
OG0002074	WP_096623242.1	WP_015199672.1
OG0002075	WP_096623240.1	WP_015199673.1
OG0002076	WP_096626301.1	WP_041740779.1
OG0002077	WP_096622448.1	WP_015196807.1
OG0002078	WP_096625749.1	WP_015199585.1
OG0002079	WP_096625272.1	WP_015199539.1
OG0002080	WP_096620115.1	WP_015197122.1
OG0002082	WP_231943232.1	WP_015199199.1
OG0002084	WP_096625380.1	WP_015198489.1
OG0002085	WP_231943154.1	WP_015198490.1
OG0002086	WP_096621738.1	WP_015198491.1
OG0002087	WP_096620050.1	WP_015195777.1
OG0002088	WP_016875849.1	WP_015195776.1
OG0002089	WP_096620051.1	WP_015195775.1
OG0002090	WP_096620827.1	WP_015196886.1
OG0002091	WP_231943228.1	WP_015196887.1
OG0002092	WP_096620826.1	WP_015196888.1
OG0002093	WP_096624624.1	WP_015200177.1
OG0002094	WP_096625649.1	WP_015200176.1
OG0002095	WP_096625647.1	WP_015200175.1
OG0002096	WP_096624233.1	WP_015200075.1
OG0002097	WP_096624025.1	WP_015199062.1
OG0002098	WP_096621696.1	WP_041739057.1
OG0002099	WP_096620668.1	WP_015200411.1
OG0002100	WP_096619827.1	WP_015199848.1
OG0002101	WP_096621822.1	WP_015195918.1
OG0002102	WP_096626145.1	WP_015199307.1
OG0002103	WP_096623364.1	WP_015198991.1
OG0002104	WP_096626323.1	WP_041739708.1
OG0002105	WP_096619963.1	WP_015197788.1
OG0002106	WP_096619959.1	WP_015197790.1
