Orthogroup	NIES-3974	NIES-4105
OG0001322	WP_096623012.1	WP_096694577.1
OG0001323	WP_096624412.1	WP_096693627.1
OG0001326	WP_096626075.1	WP_096692887.1
OG0001327	WP_096622066.1	WP_096692369.1
OG0001329	WP_096622553.1	WP_096688681.1
OG0001330	WP_096621086.1	WP_096688680.1
OG0001332	WP_096621121.1	WP_096690581.1
OG0001333	WP_096620874.1	WP_096690639.1
OG0001334	WP_096620873.1	WP_096690638.1
OG0001337	WP_096624215.1	WP_096688822.1
OG0001338	WP_096623010.1	WP_096693365.1
OG0001339	WP_096620256.1	WP_096684007.1
OG0001340	WP_096621348.1	WP_096693037.1
OG0001341	WP_096621389.1	WP_096693261.1
OG0001342	WP_096621885.1	WP_096688709.1
OG0001343	WP_096621884.1	WP_096688710.1
OG0001344	WP_096621477.1	WP_096684638.1
OG0001345	WP_096623691.1	WP_096689175.1
OG0001346	WP_096623689.1	WP_096694242.1
OG0001347	WP_096623463.1	WP_096685273.1
OG0001348	WP_096625059.1	WP_096693549.1
OG0001349	WP_096623683.1	WP_096688897.1
OG0001350	WP_096620720.1	WP_096688468.1
OG0001351	WP_096621472.1	WP_096688469.1
OG0001352	WP_096626217.1	WP_096684888.1
OG0001353	WP_096625079.1	WP_096691248.1
OG0001354	WP_096621461.1	WP_096691241.1
OG0001356	WP_096622148.1	WP_096691249.1
OG0001357	WP_096622952.1	WP_096694380.1
OG0001358	WP_096621740.1	WP_096688128.1
OG0001359	WP_096624877.1	WP_096688131.1
OG0001360	WP_096625199.1	WP_096685113.1
OG0001361	WP_096626280.1	WP_096692380.1
OG0001362	WP_096624588.1, WP_096621093.1	WP_096684560.1
OG0001363	WP_096620735.1	WP_096693038.1
OG0001364	WP_096624256.1	WP_096690730.1
OG0001365	WP_096622616.1	WP_096693635.1
OG0001366	WP_096620315.1	WP_096693631.1
OG0001367	WP_096621060.1	WP_096690205.1
OG0001368	WP_231943421.1	WP_096694334.1
OG0001369	WP_096622512.1	WP_096686824.1
OG0001370	WP_096623954.1	WP_096685991.1
OG0001372	WP_096624272.1	WP_096687413.1
OG0001373	WP_096621811.1	WP_096688123.1
OG0001374	WP_096624029.1	WP_096689446.1
OG0001375	WP_096621277.1	WP_096694007.1
OG0001376	WP_096622114.1	WP_096685857.1
OG0001377	WP_096624640.1	WP_096689223.1
OG0001378	WP_096620407.1	WP_096689534.1
OG0001379	WP_096620204.1	WP_096688474.1
OG0001380	WP_096620205.1	WP_096688473.1
OG0001381	WP_096620206.1	WP_096688472.1
OG0001382	WP_096620208.1	WP_096688470.1
OG0001383	WP_096622507.1	WP_096691470.1
OG0001384	WP_096624941.1	WP_096687668.1
OG0001385	WP_096621820.1	WP_096692103.1
OG0001386	WP_096620473.1	WP_096684590.1
OG0001387	WP_096621517.1	WP_096692852.1
OG0001388	WP_096621305.1	WP_096692854.1
OG0001389	WP_096621303.1	WP_096694528.1
OG0001390	WP_096623481.1	WP_096694422.1
OG0001391	WP_096623479.1	WP_096694423.1
OG0001392	WP_096623475.1	WP_096691400.1
OG0001393	WP_096622572.1	WP_096687673.1
OG0001394	WP_096622496.1	WP_096690077.1
OG0001395	WP_096620996.1	WP_096691252.1
OG0001396	WP_096620994.1	WP_096694410.1
OG0001397	WP_096621954.1	WP_096688481.1
OG0001398	WP_096620922.1	WP_096692788.1
OG0001399	WP_096620858.1	WP_096692061.1
OG0001400	WP_096621453.1	WP_096692067.1
OG0001401	WP_096620498.1	WP_096692087.1
OG0001402	WP_096620497.1	WP_096692088.1
OG0001403	WP_096620496.1	WP_096692089.1
OG0001404	WP_096626522.1	WP_096692091.1
OG0001405	WP_096622948.1	WP_096686070.1
OG0001406	WP_096620274.1	WP_096686076.1
OG0001407	WP_096623495.1	WP_096694452.1
OG0001408	WP_096620355.1	WP_096684072.1
OG0001409	WP_096621208.1	WP_096693205.1
OG0001410	WP_096622454.1	WP_096693879.1
OG0001413	WP_096624227.1	WP_096688025.1
OG0001414	WP_096623868.1	WP_096694417.1
OG0001415	WP_096620076.1	WP_096693267.1
OG0001416	WP_096622379.1	WP_096689609.1
OG0001417	WP_096622719.1	WP_096688310.1
OG0001419	WP_096625643.1	WP_096686310.1
OG0001420	WP_096621428.1	WP_096693274.1
OG0001421	WP_096624489.1	WP_096693275.1
OG0001422	WP_096623537.1	WP_096693279.1
OG0001423	WP_096623535.1	WP_096693281.1
OG0001424	WP_096623075.1	WP_096694297.1
OG0001425	WP_096625841.1	WP_096693699.1
OG0001426	WP_096622323.1	WP_096688399.1
OG0001427	WP_096624913.1	WP_096687629.1
OG0001428	WP_096624915.1	WP_096687628.1
OG0001429	WP_096624997.1	WP_026093591.1
OG0001430	WP_096620070.1	WP_096692837.1
OG0001431	WP_096622649.1	WP_096691544.1
OG0001432	WP_096621370.1	WP_096685948.1
OG0001433	WP_096621088.1	WP_096685396.1
OG0001434	WP_096621114.1	WP_096684725.1
OG0001435	WP_096625561.1	WP_096690169.1
OG0001436	WP_096623597.1	WP_096690500.1
OG0001437	WP_096623593.1	WP_096690501.1
OG0001438	WP_096621563.1	WP_096685793.1
OG0001439	WP_096620059.1	WP_096692747.1
OG0001440	WP_231943098.1	WP_096694421.1, WP_096689705.1
OG0001441	WP_096620841.1	WP_096689490.1
OG0001442	WP_096624270.1	WP_096687493.1
OG0001443	WP_096626331.1	WP_096687490.1
OG0001445	WP_096623404.1	WP_096687477.1
OG0001446	WP_096625807.1	WP_096685906.1, WP_096685272.1
OG0001447	WP_096622434.1	WP_096687450.1
OG0001448	WP_096622400.1	WP_096693048.1
OG0001449	WP_096621690.1	WP_096692773.1
OG0001450	WP_096622676.1	WP_096685862.1
OG0001451	WP_096624712.1	WP_096694052.1
OG0001452	WP_096625542.1	WP_096686068.1
OG0001453	WP_096625548.1	WP_096686064.1
OG0001454	WP_096621226.1	WP_096686057.1
OG0001455	WP_096621225.1	WP_096686055.1
OG0001456	WP_096620641.1	WP_096686053.1
OG0001457	WP_096621985.1	WP_096692904.1
OG0001458	WP_096626099.1	WP_096692903.1
OG0001459	WP_096621791.1	WP_096694532.1
OG0001460	WP_096625992.1	WP_096686440.1
OG0001461	WP_096621145.1	WP_096686442.1
OG0001463	WP_096623888.1	WP_096694048.1
OG0001464	WP_096620927.1	WP_096686444.1
OG0001465	WP_096620926.1	WP_096686446.1
OG0001466	WP_096620273.1	WP_096685235.1
OG0001467	WP_096624897.1	WP_096688091.1
OG0001468	WP_096621849.1	WP_096692032.1
OG0001469	WP_096621341.1	WP_096694484.1
OG0001470	WP_096626034.1	WP_096692040.1
OG0001471	WP_096621504.1	WP_096684023.1
OG0001473	WP_231943093.1	WP_096693121.1
OG0001474	WP_096624690.1	WP_096693114.1
OG0001475	WP_096623212.1	WP_096692392.1
OG0001476	WP_096623214.1	WP_096692391.1
OG0001477	WP_096625264.1	WP_096692389.1
OG0001478	WP_096620649.1	WP_096693033.1
OG0001479	WP_096620529.1	WP_096685173.1
OG0001480	WP_096620530.1	WP_096685171.1
OG0001481	WP_096621534.1	WP_096690892.1
OG0001482	WP_096621533.1	WP_096690891.1
OG0001483	WP_096621744.1	WP_096690890.1
OG0001484	WP_096621597.1	WP_096692529.1
OG0001485	WP_096620555.1	WP_096692522.1
OG0001486	WP_096623489.1	WP_096690160.1
OG0001487	WP_096621748.1	WP_096692891.1
OG0001488	WP_096621750.1	WP_096692890.1
OG0001489	WP_172892775.1	WP_096692889.1
OG0001490	WP_096625369.1	WP_096690303.1
OG0001492	WP_096620477.1	WP_096691494.1
OG0001493	WP_231943209.1	WP_096691493.1
OG0001494	WP_096623944.1	WP_096694133.1
OG0001495	WP_096620133.1	WP_096690883.1
OG0001496	WP_096621577.1	WP_096692858.1
OG0001497	WP_096619885.1	WP_096686623.1
OG0001498	WP_096625476.1	WP_096686621.1
OG0001499	WP_096623979.1	WP_096690229.1
OG0001500	WP_096621374.1	WP_096690228.1
OG0001501	WP_096621373.1	WP_096690227.1
OG0001502	WP_231943318.1	WP_096688899.1
OG0001503	WP_096621372.1	WP_096688900.1
OG0001504	WP_096623589.1	WP_096688901.1
OG0001505	WP_096620054.1	WP_096692884.1
OG0001506	WP_096622582.1	WP_096693714.1
OG0001507	WP_096622583.1	WP_096693716.1
OG0001508	WP_096625187.1	WP_096687474.1
OG0001509	WP_096620951.1	WP_096692432.1
OG0001510	WP_096623734.1	WP_096685364.1
OG0001511	WP_096624195.1	WP_096693025.1
OG0001512	WP_096624197.1	WP_096693026.1
OG0001513	WP_096624199.1	WP_096693027.1
OG0001514	WP_096624201.1	WP_096693028.1
OG0001515	WP_096626408.1	WP_096693030.1
OG0001516	WP_096623120.1	WP_096692409.1
OG0001517	WP_096622286.1	WP_096690905.1
OG0001518	WP_096625388.1	WP_096683858.1
OG0001519	WP_096625386.1	WP_096683857.1
OG0001520	WP_172892806.1	WP_096683856.1
OG0001521	WP_096621162.1	WP_096692400.1
OG0001522	WP_096621161.1	WP_096692399.1
OG0001523	WP_096621160.1	WP_096692398.1
OG0001524	WP_096620139.1	WP_096692396.1
OG0001526	WP_096624354.1	WP_096692094.1
OG0001527	WP_172892739.1	WP_096692096.1
OG0001528	WP_172892797.1	WP_096692097.1
OG0001529	WP_096623792.1	WP_096692098.1
OG0001531	WP_096624147.1	WP_096684400.1
OG0001537	WP_096620833.1	WP_096691642.1
OG0001544	WP_096622479.1	WP_096689274.1
OG0001545	WP_096622477.1	WP_096689276.1
OG0001546	WP_096622476.1	WP_096689277.1
OG0001547	WP_096622475.1	WP_096689278.1
OG0001548	WP_096622474.1	WP_096689279.1
OG0001549	WP_096622473.1	WP_096689280.1
OG0001550	WP_096621082.1	WP_096694344.1
OG0001552	WP_096620131.1	WP_096690885.1
OG0001553	WP_096620132.1	WP_096690884.1
OG0001554	WP_157780740.1	WP_096690294.1
OG0001555	WP_096622386.1	WP_096694342.1
OG0001556	WP_096622672.1	WP_096690826.1
OG0001557	WP_096624414.1	WP_096690827.1
OG0001558	WP_096621157.1	WP_096690828.1
OG0001559	WP_096624957.1	WP_096689135.1
OG0001560	WP_231943511.1	WP_096690074.1
OG0001561	WP_096621115.1	WP_096690073.1
OG0001562	WP_096620712.1	WP_096686541.1
OG0001563	WP_096620714.1	WP_096686545.1
OG0001564	WP_096619823.1	WP_096686767.1
OG0001565	WP_096622644.1	WP_096686773.1
OG0001566	WP_096622642.1	WP_096686776.1
OG0001567	WP_096622641.1	WP_096686780.1
OG0001568	WP_096622640.1	WP_096686782.1
OG0001569	WP_096622394.1	WP_096686785.1
OG0001570	WP_096620165.1, WP_231943210.1	WP_096688549.1
OG0001571	WP_096620780.1	WP_096686710.1
OG0001572	WP_231943225.1	WP_096686708.1
OG0001573	WP_096622662.1	WP_096689086.1
OG0001574	WP_231943048.1	WP_096692481.1
OG0001575	WP_096624182.1	WP_096692488.1
OG0001576	WP_096623046.1	WP_096689087.1
OG0001577	WP_096623178.1	WP_096690802.1
OG0001578	WP_096622594.1	WP_096686559.1
OG0001579	WP_096622618.1	WP_096686557.1
OG0001580	WP_096624402.1	WP_096688783.1
OG0001581	WP_096625428.1	WP_096686553.1
OG0001582	WP_096623591.1	WP_096686551.1
OG0001583	WP_172892847.1	WP_096694904.1, WP_096694760.1
OG0001584	WP_096620940.1	WP_096690097.1
OG0001585	WP_096620941.1	WP_096690096.1
OG0001586	WP_096620839.1	WP_096694151.1
OG0001587	WP_096619965.1	WP_096688856.1
OG0001588	WP_231943340.1	WP_096688858.1
OG0001589	WP_096621211.1	WP_096690703.1
OG0001590	WP_096623465.1	WP_096690702.1
OG0001591	WP_231943088.1	WP_096689553.1
OG0001592	WP_096623170.1	WP_096689554.1
OG0001593	WP_096623168.1	WP_096689555.1
OG0001594	WP_096623166.1	WP_096689556.1
OG0001595	WP_157780632.1	WP_096689557.1
OG0001596	WP_096625290.1	WP_096689569.1
OG0001597	WP_096625288.1	WP_096689570.1
OG0001598	WP_096620883.1	WP_096694267.1
OG0001599	WP_096622287.1	WP_096689573.1
OG0001600	WP_096621090.1	WP_096690502.1
OG0001601	WP_096621786.1	WP_096685587.1
OG0001602	WP_096621784.1	WP_096685589.1
OG0001603	WP_096621783.1	WP_096685591.1
OG0001604	WP_096625511.1	WP_096685612.1
OG0001605	WP_096622491.1	WP_096694540.1
OG0001606	WP_096622811.1	WP_096684687.1
OG0001607	WP_096624895.1	WP_096686460.1
OG0001608	WP_096621340.1	WP_096692803.1
OG0001609	WP_096621501.1	WP_096692802.1
OG0001610	WP_231943359.1	WP_096689046.1
OG0001611	WP_096626335.1	WP_096689042.1
OG0001612	WP_096621163.1	WP_096694441.1
OG0001613	WP_096625156.1	WP_096685378.1
OG0001614	WP_096623182.1	WP_096691572.1
OG0001615	WP_096622377.1	WP_096691575.1
OG0001616	WP_231943064.1	WP_096690362.1
OG0001617	WP_096626552.1	WP_096690360.1
OG0001618	WP_096622485.1	WP_096692807.1
OG0001619	WP_096622484.1	WP_096692808.1
OG0001620	WP_096622482.1	WP_096692810.1
OG0001621	WP_096622040.1	WP_096687447.1
OG0001622	WP_096622039.1	WP_096687446.1
OG0001623	WP_096622037.1	WP_096687445.1
OG0001624	WP_096626191.1	WP_096687444.1
OG0001625	WP_096620483.1	WP_096687439.1
OG0001626	WP_096620900.1	WP_096692450.1
OG0001627	WP_096620899.1	WP_096692451.1
OG0001628	WP_096621535.1	WP_096686535.1
OG0001629	WP_096626473.1	WP_096686539.1
OG0001630	WP_096621993.1	WP_096684097.1
OG0001631	WP_096621438.1	WP_096689113.1
OG0001632	WP_096624284.1	WP_096692456.1
OG0001633	WP_096624288.1	WP_096692454.1
OG0001634	WP_096624290.1	WP_096692453.1
OG0001635	WP_096625719.1	WP_096686533.1
OG0001636	WP_096625723.1	WP_096686529.1
OG0001637	WP_096625727.1	WP_096686525.1
OG0001638	WP_096625729.1	WP_096686523.1
OG0001639	WP_096625731.1	WP_096686521.1
OG0001640	WP_096625733.1	WP_096686519.1
OG0001641	WP_096625735.1	WP_096686517.1
OG0001642	WP_096626611.1	WP_096686515.1
OG0001643	WP_096621343.1	WP_096686511.1
OG0001644	WP_096621345.1	WP_019490652.1
OG0001645	WP_096622815.1	WP_096686507.1
OG0001646	WP_096624009.1	WP_019491739.1
OG0001647	WP_096623820.1	WP_096690436.1
OG0001648	WP_096626125.1	WP_096690438.1
OG0001649	WP_096622119.1	WP_096690439.1
OG0001650	WP_096626391.1	WP_096690440.1
OG0001651	WP_096626459.1	WP_096690443.1
OG0001652	WP_096625345.1	WP_096690444.1
OG0001653	WP_096621131.1	WP_096686581.1
OG0001654	WP_096621133.1	WP_096686577.1
OG0001655	WP_096624795.1	WP_096694314.1
OG0001656	WP_096624398.1	WP_019491762.1
OG0001657	WP_096622289.1	WP_096689092.1
OG0001658	WP_096625982.1	WP_096689095.1
OG0001659	WP_096624622.1	WP_096689096.1
OG0001660	WP_096620444.1	WP_096694236.1
OG0001661	WP_096620896.1	WP_096689079.1
OG0001662	WP_096622027.1	WP_096690036.1
OG0001663	WP_096626109.1	WP_096694315.1
OG0001664	WP_096622028.1	WP_096690037.1
OG0001665	WP_096623128.1	WP_096690038.1
OG0001666	WP_096622665.1	WP_096690041.1
OG0001667	WP_096620386.1	WP_096691691.1
OG0001668	WP_172892790.1	WP_096685722.1
OG0001669	WP_096619909.1	WP_096685720.1
OG0001670	WP_096625339.1	WP_096691689.1
OG0001671	WP_096625717.1	WP_096691679.1
OG0001672	WP_096625715.1	WP_096691676.1
OG0001673	WP_096625711.1	WP_096691675.1
OG0001674	WP_096625705.1	WP_096691673.1
OG0001675	WP_096622136.1	WP_096690018.1
OG0001676	WP_096622134.1	WP_096690020.1
OG0001677	WP_197707056.1	WP_096690452.1
OG0001678	WP_096621863.1	WP_096690451.1
OG0001679	WP_096625359.1	WP_096690450.1
OG0001680	WP_096625357.1	WP_096690449.1
OG0001681	WP_096621526.1	WP_096690448.1
OG0001682	WP_096621525.1	WP_096690447.1
OG0001683	WP_096625633.1	WP_096690446.1
OG0001684	WP_096621554.1	WP_096685530.1
OG0001685	WP_096622133.1	WP_096690021.1
OG0001686	WP_096623270.1	WP_096691745.1
OG0001687	WP_096623268.1	WP_096691744.1
OG0001688	WP_096621150.1	WP_096691742.1
OG0001689	WP_231943481.1	WP_096694477.1
OG0001690	WP_096622675.1	WP_096691940.1
OG0001691	WP_096621584.1	WP_096692492.1
OG0001692	WP_096620617.1	WP_096690367.1
OG0001693	WP_096625898.1	WP_096690365.1
OG0001694	WP_096620619.1	WP_096690364.1
OG0001695	WP_096621357.1	WP_096690135.1
OG0001696	WP_096621356.1	WP_096690134.1
OG0001697	WP_096625595.1	WP_096684900.1
OG0001698	WP_096623274.1	WP_096691179.1
OG0001699	WP_096621354.1	WP_096690132.1
OG0001700	WP_096621353.1	WP_096690131.1
OG0001701	WP_096620466.1	WP_096694321.1
OG0001702	WP_096620465.1	WP_096690125.1
OG0001703	WP_096620464.1	WP_096690124.1
OG0001704	WP_096626067.1	WP_096690122.1
OG0001705	WP_096620605.1	WP_096690121.1
OG0001706	WP_096622530.1	WP_096688869.1
OG0001707	WP_096621883.1	WP_096691020.1
OG0001708	WP_096622229.1	WP_096685529.1
OG0001709	WP_096622227.1	WP_096685527.1
OG0001710	WP_172892810.1	WP_096692493.1
OG0001711	WP_096625001.1	WP_096685689.1
OG0001712	WP_096624752.1	WP_096691217.1
OG0001713	WP_231943135.1	WP_096691219.1
OG0001714	WP_096624756.1	WP_096691220.1
OG0001715	WP_096626479.1	WP_026093369.1
OG0001716	WP_096626481.1	WP_096691221.1
OG0001717	WP_096624759.1	WP_096691222.1
OG0001718	WP_096624761.1	WP_096691223.1
OG0001719	WP_096624763.1	WP_096691225.1
OG0001721	WP_096625035.1	WP_096694246.1
OG0001722	WP_096625037.1	WP_096689212.1
OG0001723	WP_096626587.1	WP_096689213.1
OG0001724	WP_096622063.1	WP_096688785.1
OG0001725	WP_096625396.1	WP_096689956.1
OG0001726	WP_096626558.1	WP_096689955.1
OG0001727	WP_096625394.1	WP_096689954.1
OG0001728	WP_096624251.1	WP_096691366.1
OG0001729	WP_096626404.1	WP_096691367.1
OG0001730	WP_096624101.1	WP_096691368.1
OG0001731	WP_096624099.1	WP_096691369.1
OG0001732	WP_096620972.1	WP_096692991.1
OG0001733	WP_096620974.1	WP_096692993.1
OG0001734	WP_096620047.1	WP_096689727.1
OG0001735	WP_096620049.1	WP_096689725.1
OG0001736	WP_096619879.1	WP_096691791.1
OG0001737	WP_096619877.1	WP_096691790.1
OG0001738	WP_096622320.1	WP_096685533.1
OG0001739	WP_096622601.1	WP_096685543.1
OG0001740	WP_096621601.1	WP_096685547.1
OG0001741	WP_096621600.1	WP_096685549.1
OG0001742	WP_096621598.1	WP_096685551.1
OG0001743	WP_096621458.1	WP_096691794.1
OG0001744	WP_096621456.1	WP_096691796.1
OG0001745	WP_096621455.1	WP_096694467.1
OG0001746	WP_096621259.1	WP_096694432.1
OG0001747	WP_096621258.1	WP_096691488.1
OG0001748	WP_096620194.1	WP_096686363.1
OG0001750	WP_096622095.1	WP_096694450.1
OG0001751	WP_096625276.1	WP_096690904.1
OG0001752	WP_096622012.1	WP_096692538.1
OG0001753	WP_096620391.1	WP_096689853.1
OG0001755	WP_096620675.1	WP_096690858.1
OG0001756	WP_096620676.1	WP_096690859.1
OG0001757	WP_096624189.1	WP_096690860.1
OG0001758	WP_096624186.1	WP_096690861.1
OG0001759	WP_096620184.1	WP_096690873.1
OG0001760	WP_096620183.1	WP_096690874.1
OG0001761	WP_096620182.1	WP_096690875.1
OG0001762	WP_096620181.1	WP_096690876.1
OG0001763	WP_096620180.1	WP_096690877.1
OG0001764	WP_096620179.1	WP_096690878.1
OG0001765	WP_096620178.1	WP_096690879.1
OG0001766	WP_096621537.1	WP_096686359.1
OG0001767	WP_096621536.1	WP_096686361.1
OG0001768	WP_096625860.1	WP_096688797.1
OG0001769	WP_096625569.1	WP_096688798.1
OG0001770	WP_096625567.1	WP_096688799.1
OG0001771	WP_096622693.1	WP_096692287.1
OG0001772	WP_096625603.1	WP_096691719.1
OG0001773	WP_096625601.1	WP_096691718.1
OG0001774	WP_096624783.1	WP_096691717.1
OG0001775	WP_096622635.1	WP_096686367.1
OG0001776	WP_096620231.1	WP_096690454.1
OG0001777	WP_096619802.1	WP_096691540.1
OG0001778	WP_096619804.1	WP_096691539.1
OG0001779	WP_096623950.1	WP_096690025.1
OG0001780	WP_096620114.1	WP_096691092.1
OG0001781	WP_096620653.1	WP_096691094.1
OG0001782	WP_096625266.1	WP_096691097.1
OG0001783	WP_231943185.1	WP_096694232.1
OG0001784	WP_096622668.1	WP_096691700.1
OG0001785	WP_096622667.1	WP_096691701.1
OG0001786	WP_096622666.1	WP_096691702.1
OG0001787	WP_096622597.1	WP_096691705.1
OG0001788	WP_096621616.1	WP_096691706.1
OG0001789	WP_096621617.1	WP_096691707.1
OG0001790	WP_231943446.1	WP_096691708.1
OG0001791	WP_096624023.1	WP_096688803.1
OG0001792	WP_096625452.1	WP_096691785.1
OG0001793	WP_096624310.1	WP_096691820.1
OG0001794	WP_096622276.1	WP_096694233.1
OG0001795	WP_096622630.1	WP_096689036.1
OG0001796	WP_096624819.1	WP_096691611.1
OG0001797	WP_096624817.1	WP_096691610.1
OG0001798	WP_096624815.1	WP_096691609.1
OG0001799	WP_096620222.1	WP_096685489.1
OG0001800	WP_096623230.1	WP_096685493.1
OG0001801	WP_096623226.1	WP_096685497.1
OG0001802	WP_096623224.1	WP_096685499.1
OG0001803	WP_231943065.1	WP_096693963.1
OG0001804	WP_096621645.1	WP_096690616.1
OG0001805	WP_096625130.1	WP_096691877.1
OG0001806	WP_096620262.1	WP_096693523.1
OG0001807	WP_096622254.1	WP_096689629.1
OG0001808	WP_096620257.1	WP_096693528.1
OG0001809	WP_096621644.1	WP_096690617.1
OG0001810	WP_157780828.1	WP_096690618.1
OG0001811	WP_096625278.1	WP_096690620.1
OG0001812	WP_096625695.1	WP_096690137.1
OG0001813	WP_096625699.1	WP_096690139.1
OG0001814	WP_096622208.1	WP_096690142.1
OG0001815	WP_096622604.1	WP_096685511.1
OG0001816	WP_096620298.1	WP_096691694.1
OG0001817	WP_096620299.1	WP_019494401.1
OG0001818	WP_096620725.1	WP_096691693.1
OG0001819	WP_096623609.1	WP_096691692.1
OG0001820	WP_096622797.1	WP_096690040.1
OG0001821	WP_096622664.1	WP_096690043.1
OG0001822	WP_096619989.1	WP_096685537.1
OG0001824	WP_096621632.1	WP_096690404.1
OG0001825	WP_096621459.1	WP_026093431.1
OG0001826	WP_096622785.1	WP_096693981.1
OG0001827	WP_096622787.1	WP_096685628.1
OG0001830	WP_096625440.1	WP_096691338.1
OG0001831	WP_231943259.1	WP_096690603.1
OG0001832	WP_096622904.1	WP_096694191.1
OG0001833	WP_096623519.1	WP_096685121.1
OG0001834	WP_096623515.1	WP_096685124.1
OG0001835	WP_096624129.1	WP_096687470.1
OG0001836	WP_096620532.1	WP_096687471.1
OG0001837	WP_096621183.1	WP_096693486.1
OG0001838	WP_096621180.1	WP_096693478.1
OG0001839	WP_096625978.1	WP_096693473.1
OG0001840	WP_096621073.1	WP_096693471.1
OG0001841	WP_096621075.1	WP_096693469.1
OG0001842	WP_231943116.1	WP_096694566.1
OG0001843	WP_096623727.1	WP_096693464.1
OG0001844	WP_096621433.1	WP_096685130.1
OG0001845	WP_096621434.1	WP_096693924.1
OG0001846	WP_096621019.1	WP_096694219.1
OG0001847	WP_096625244.1	WP_096685515.1
OG0001848	WP_096621799.1	WP_096691695.1
OG0001849	WP_096621801.1	WP_096691696.1
OG0001850	WP_096621803.1	WP_096691697.1
OG0001851	WP_096624107.1	WP_096687859.1
OG0001852	WP_096624137.1	WP_096687857.1
OG0001853	WP_096621893.1	WP_096688216.1
OG0001854	WP_096621894.1	WP_096688215.1
OG0001856	WP_096621503.1	WP_096689721.1
OG0001857	WP_096621700.1	WP_096691329.1
OG0001858	WP_096620158.1	WP_096691341.1
OG0001859	WP_096625801.1	WP_096691342.1
OG0001860	WP_096620866.1	WP_096691944.1
OG0001861	WP_096625623.1	WP_096691578.1
OG0001862	WP_096620835.1	WP_096691256.1
OG0001863	WP_096622673.1	WP_096691258.1
OG0001864	WP_096622674.1	WP_096694455.1
OG0001865	WP_096622182.1	WP_096691672.1
OG0001866	WP_096622183.1	WP_096691671.1
OG0001867	WP_096623695.1	WP_096687368.1
OG0001868	WP_096620026.1	WP_096687364.1
OG0001869	WP_096620027.1	WP_096687362.1
OG0001870	WP_096620969.1	WP_096687383.1
OG0001871	WP_231943140.1	WP_096688794.1
OG0001872	WP_096626151.1	WP_096687397.1
OG0001873	WP_096623707.1	WP_096688449.1
OG0001874	WP_096620025.1	WP_096685697.1
OG0001875	WP_096625085.1	WP_096689495.1
OG0001876	WP_096620838.1	WP_096691254.1
OG0001877	WP_096625017.1	WP_096683863.1
OG0001878	WP_096625033.1	WP_096685470.1
OG0001879	WP_096620235.1	WP_096692625.1
OG0001880	WP_096622444.1	WP_096690110.1
OG0001881	WP_096625321.1	WP_096688831.1
OG0001882	WP_096625323.1	WP_096688832.1
OG0001883	WP_096626546.1	WP_096688833.1
OG0001884	WP_096620537.1	WP_096684503.1
OG0001885	WP_096620800.1	WP_096691017.1
OG0001886	WP_096621311.1	WP_096694231.1
OG0001887	WP_096621310.1	WP_096689028.1
OG0001888	WP_096624672.1	WP_096691881.1
OG0001889	WP_096620843.1	WP_096691823.1
OG0001890	WP_096623087.1	WP_096687760.1
OG0001891	WP_096623089.1	WP_096687759.1
OG0001892	WP_096620628.1	WP_096687748.1
OG0001893	WP_096620626.1	WP_096687721.1
OG0001894	WP_096622001.1	WP_096687719.1
OG0001895	WP_096620268.1	WP_096692921.1
OG0001896	WP_096620842.1	WP_096690811.1
OG0001897	WP_096620023.1	WP_096690401.1
OG0001898	WP_096624642.1	WP_096685468.1
OG0001899	WP_096620983.1	WP_096688793.1
OG0001900	WP_096625371.1	WP_096690028.1
OG0001902	WP_096623398.1	WP_096689716.1
OG0001903	WP_096623396.1	WP_096689715.1
OG0001904	WP_096621573.1	WP_096689598.1
OG0001905	WP_096622390.1	WP_096689600.1
OG0001906	WP_096626181.1	WP_096691715.1
OG0001907	WP_096622428.1	WP_096691714.1
OG0001908	WP_231943056.1	WP_096691713.1
OG0001909	WP_096622295.1	WP_096691709.1
OG0001910	WP_096622296.1	WP_096692816.1
OG0001911	WP_096622297.1	WP_096692817.1
OG0001912	WP_096622298.1	WP_096692818.1
OG0001913	WP_096620909.1	WP_096692820.1
OG0001914	WP_172892760.1	WP_096692823.1
OG0001915	WP_096620905.1	WP_096692824.1
OG0001916	WP_096620904.1	WP_096692825.1
OG0001917	WP_096620903.1	WP_096692826.1
OG0001918	WP_096620902.1	WP_096692827.1
OG0001919	WP_096620901.1	WP_096692828.1
OG0001920	WP_096621006.1	WP_096691103.1
OG0001921	WP_096621005.1	WP_096691102.1
OG0001922	WP_096621004.1	WP_096691101.1
OG0001923	WP_096621003.1	WP_096691100.1
OG0001924	WP_096621002.1	WP_019494518.1
OG0001925	WP_096621001.1	WP_096691099.1
OG0001926	WP_096620999.1	WP_096691098.1
OG0001927	WP_096621247.1	WP_096688313.1
OG0001928	WP_096620664.1	WP_096688315.1
OG0001929	WP_096620189.1	WP_096688326.1
OG0001930	WP_096620190.1	WP_096688327.1
OG0001931	WP_096620191.1	WP_096688328.1
OG0001932	WP_096622723.1	WP_096686377.1
OG0001933	WP_096622725.1	WP_096686375.1
OG0001934	WP_096621248.1	WP_096686373.1
OG0001935	WP_096622737.1	WP_096692829.1
OG0001936	WP_096622100.1	WP_096692830.1
OG0001937	WP_096624547.1	WP_096688942.1
OG0001938	WP_096624545.1	WP_096688943.1
