Orthogroup	NIES-4105	PCC_6303
OG0001069	WP_096689401.1, WP_096693534.1	WP_015198908.1
OG0001071	WP_096686452.1, WP_096690496.1	WP_015197098.1
OG0001072	WP_096693488.1	WP_015200160.1
OG0001073	WP_096685456.1	WP_015198348.1
OG0001074	WP_096688517.1	WP_041739569.1, WP_041739422.1
OG0001075	WP_096693916.1	WP_041740501.1
OG0001076	WP_096692672.1	WP_015199145.1
OG0001078	WP_096695160.1	WP_144051031.1, WP_015198339.1
OG0001079	WP_096695205.1, WP_096695342.1, WP_096695267.1	WP_015173969.1
OG0001080	WP_096687865.1	WP_015198699.1
OG0001081	WP_096687800.1	WP_015197393.1
OG0001082	WP_096694119.1, WP_096686109.1	WP_041740675.1
OG0001083	WP_096684742.1, WP_096684004.1	WP_015200466.1
OG0001084	WP_096694291.1, WP_096687765.1	WP_015199470.1
OG0001086	WP_096683755.1	WP_015173922.1, WP_015173959.1, WP_015201119.1, WP_015201117.1
OG0001091	WP_096693581.1, WP_096685750.1, WP_096684919.1	WP_015195964.1
OG0001099	WP_096690007.1, WP_096689065.1	WP_015199379.1
OG0001101	WP_096689951.1, WP_096689942.1, WP_096689947.1	WP_015198919.1
OG0001108	WP_006276978.1	WP_006276978.1
OG0001109	WP_010998474.1	WP_015197208.1
OG0001110	WP_010995042.1	WP_015196422.1
OG0001111	WP_096686674.1	WP_015196969.1
OG0001112	WP_010998401.1	WP_015196935.1
OG0001113	WP_015114387.1	WP_015197452.1
OG0001114	WP_096685384.1	WP_015197425.1
OG0001115	WP_096694475.1	WP_015195841.1
OG0001116	WP_096687600.1	WP_015200196.1
OG0001117	WP_096687601.1	WP_015200197.1
OG0001118	WP_096689232.1	WP_041738985.1
OG0001119	WP_096693703.1	WP_015196181.1
OG0001120	WP_096689786.1	WP_015196603.1
OG0001121	WP_096689787.1	WP_015196604.1
OG0001122	WP_096689920.1	WP_015200912.1
OG0001123	WP_096692132.1	WP_015200909.1
OG0001124	WP_096689498.1	WP_015199055.1
OG0001125	WP_096689968.1	WP_015198562.1
OG0001126	WP_096694025.1	WP_015199656.1
OG0001127	WP_096685999.1	WP_015198582.1
OG0001128	WP_096692371.1	WP_015200181.1
OG0001129	WP_096692370.1	WP_015200180.1
OG0001130	WP_096691495.1	WP_015199172.1
OG0001131	WP_096694434.1	WP_015199171.1
OG0001132	WP_096691138.1	WP_015199743.1
OG0001133	WP_096691137.1	WP_015199742.1
OG0001134	WP_096685313.1	WP_015195873.1
OG0001135	WP_096688300.1	WP_015198545.1
OG0001136	WP_096688299.1	WP_015198544.1
OG0001137	WP_096684851.1	WP_015200421.1
OG0001138	WP_096684853.1	WP_015200422.1
OG0001139	WP_096685944.1	WP_015198691.1
OG0001140	WP_096687637.1	WP_041739973.1
OG0001141	WP_096693262.1	WP_015196200.1
OG0001142	WP_096692644.1	WP_015196306.1
OG0001143	WP_096692645.1	WP_015196305.1
OG0001144	WP_096688983.1	WP_015199785.1
OG0001145	WP_096687641.1	WP_015197304.1
OG0001146	WP_096692656.1	WP_015198830.1
OG0001147	WP_096694396.1	WP_015197764.1
OG0001148	WP_096691068.1	WP_015196455.1
OG0001149	WP_096691067.1	WP_015196456.1
OG0001150	WP_096691234.1	WP_041740027.1
OG0001152	WP_096688454.1	WP_015197351.1
OG0001153	WP_096691662.1	WP_015199183.1
OG0001154	WP_096688282.1	WP_015197652.1
OG0001155	WP_096694325.1	WP_041740797.1
OG0001156	WP_096694324.1	WP_015199619.1
OG0001157	WP_096689235.1	WP_015196202.1
OG0001158	WP_096691659.1	WP_015199185.1
OG0001159	WP_096690910.1	WP_015197323.1
OG0001160	WP_096694221.1	WP_041740171.1
OG0001161	WP_096688890.1	WP_015198802.1
OG0001162	WP_096694561.1	WP_015196718.1
OG0001163	WP_096688227.1	WP_015198864.1
OG0001164	WP_096688225.1	WP_015198866.1
OG0001165	WP_096688224.1	WP_015198867.1
OG0001166	WP_096688223.1	WP_015198868.1
OG0001167	WP_096691838.1	WP_015199828.1
OG0001168	WP_096690862.1	WP_015198507.1
OG0001169	WP_096690987.1	WP_015198654.1
OG0001170	WP_096691226.1	WP_015200117.1
OG0001171	WP_096691227.1	WP_015200118.1
OG0001172	WP_096691228.1	WP_015198825.1
OG0001173	WP_096688728.1	WP_015198891.1
OG0001174	WP_096689137.1	WP_015199608.1
OG0001175	WP_019492323.1	WP_015199278.1
OG0001176	WP_096688971.1	WP_015199279.1
OG0001177	WP_096688973.1	WP_015199285.1
OG0001178	WP_096686245.1	WP_015199075.1
OG0001179	WP_096684385.1	WP_015198389.1
OG0001180	WP_096688672.1, WP_096689069.1	WP_238993835.1
OG0001182	WP_096684478.1	WP_015200965.1
OG0001183	WP_096687596.1	WP_015199072.1
OG0001184	WP_096694323.1	WP_238993747.1
OG0001185	WP_096688197.1	WP_015200080.1
OG0001186	WP_096694502.1	WP_015200425.1
OG0001187	WP_096684586.1	WP_015199229.1
OG0001188	WP_096689966.1	WP_015198477.1
OG0001189	WP_096690177.1	WP_015199905.1
OG0001190	WP_096690178.1	WP_015199904.1
OG0001191	WP_096690179.1	WP_015199903.1
OG0001192	WP_096690180.1	WP_015199902.1
OG0001193	WP_096688786.1	WP_015197527.1
OG0001196	WP_096686355.1	WP_015199770.1
OG0001197	WP_096687294.1	WP_015200051.1
OG0001198	WP_096687519.1	WP_015200126.1
OG0001199	WP_096692897.1	WP_015199176.1
OG0001200	WP_096689595.1	WP_015199621.1
OG0001201	WP_096684493.1	WP_015197560.1
OG0001202	WP_096688682.1	WP_041740759.1
OG0001203	WP_096689318.1	WP_015196953.1
OG0001204	WP_096689319.1	WP_015196954.1
OG0001205	WP_096684074.1	WP_015196923.1
OG0001206	WP_096684073.1	WP_015196924.1
OG0001207	WP_096684065.1	WP_015196925.1
OG0001208	WP_096684014.1	WP_041740294.1
OG0001209	WP_096684013.1	WP_015196939.1
OG0001210	WP_096684012.1	WP_015196940.1
OG0001211	WP_096684011.1	WP_015196941.1
OG0001212	WP_096686296.1	WP_015196666.1
OG0001213	WP_096686298.1	WP_015196667.1
OG0001214	WP_096686302.1	WP_015196669.1
OG0001215	WP_096689176.1	WP_015199402.1
OG0001216	WP_096694243.1	WP_051036817.1
OG0001217	WP_096690721.1	WP_015200120.1
OG0001218	WP_096689047.1	WP_015198956.1
OG0001219	WP_096686432.1	WP_015199052.1
OG0001220	WP_096686434.1	WP_015200350.1
OG0001221	WP_096694046.1	WP_015200349.1
OG0001222	WP_096686436.1	WP_015200218.1
OG0001223	WP_096688955.1	WP_015199796.1
OG0001224	WP_096688954.1	WP_015199795.1
OG0001225	WP_096689580.1	WP_015198914.1
OG0001226	WP_096692358.1	WP_015197671.1
OG0001227	WP_096692438.1	WP_015197670.1
OG0001228	WP_096692442.1	WP_015196246.1
OG0001229	WP_096692443.1	WP_015196311.1
OG0001230	WP_096688961.1	WP_015198978.1
OG0001231	WP_096688960.1	WP_015198975.1
OG0001232	WP_096691935.1	WP_015198758.1
OG0001233	WP_096689635.1	WP_015197259.1
OG0001234	WP_019493631.1	WP_015197260.1
OG0001235	WP_096689101.1	WP_015195871.1
OG0001236	WP_096689099.1	WP_015197247.1
OG0001237	WP_096689098.1	WP_015197248.1
OG0001238	WP_096689646.1	WP_015200568.1
OG0001239	WP_096693299.1	WP_015200402.1
OG0001240	WP_096693297.1	WP_015200401.1
OG0001241	WP_096693293.1	WP_041739924.1
OG0001242	WP_096692663.1	WP_015200390.1
OG0001243	WP_096691230.1	WP_015196581.1
OG0001244	WP_096691231.1	WP_015196582.1
OG0001245	WP_096689229.1	WP_015196583.1
OG0001246	WP_096690353.1	WP_015197798.1
OG0001247	WP_096689684.1	WP_015197796.1
OG0001248	WP_096688770.1	WP_015197489.1
OG0001249	WP_096688097.1	WP_015196300.1
OG0001250	WP_096688098.1	WP_015196301.1
OG0001251	WP_096684511.1	WP_015198655.1
OG0001252	WP_096692041.1	WP_238993746.1
OG0001253	WP_096684891.1	WP_015201035.1
OG0001254	WP_096689216.1	WP_015198930.1
OG0001255	WP_096689217.1	WP_015198931.1
OG0001256	WP_096689218.1	WP_015198932.1
OG0001257	WP_096688537.1	WP_015197544.1
OG0001258	WP_096694472.1	WP_015196984.1
OG0001259	WP_096689456.1	WP_015200322.1
OG0001261	WP_096683790.1	WP_041739722.1
OG0001262	WP_096685110.1	WP_015197769.1
OG0001263	WP_096693637.1	WP_015199537.1
OG0001264	WP_096694305.1	WP_015200991.1
OG0001265	WP_096689931.1	WP_015200992.1
OG0001266	WP_096692997.1	WP_015199191.1
OG0001267	WP_096688539.1	WP_015199598.1
OG0001268	WP_096691668.1	WP_041739659.1
OG0001269	WP_096691667.1	WP_015197552.1
OG0001270	WP_096691666.1	WP_015197553.1
OG0001271	WP_096689440.1	WP_015196732.1
OG0001272	WP_096689439.1	WP_015196733.1
OG0001273	WP_096694106.1	WP_015199434.1
OG0001276	WP_096689072.1	WP_015198958.1
OG0001277	WP_096689073.1	WP_015199866.1
OG0001278	WP_096686422.1	WP_015196774.1
OG0001279	WP_096693457.1	WP_015200660.1
OG0001280	WP_096692732.1	WP_015198730.1
OG0001281	WP_096684466.1	WP_015197700.1
OG0001282	WP_096693695.1	WP_015200420.1
OG0001283	WP_096693017.1	WP_015199696.1
OG0001284	WP_096693016.1	WP_015199695.1
OG0001285	WP_096693022.1	WP_041740611.1
OG0001286	WP_096688776.1	WP_041740932.1
OG0001287	WP_096688574.1	WP_015195806.1
OG0001288	WP_096685350.1	WP_015197363.1
OG0001289	WP_096690908.1	WP_015200339.1
OG0001290	WP_096685291.1	WP_015200338.1
OG0001291	WP_096688137.1	WP_203225964.1
OG0001292	WP_096693009.1	WP_015199801.1
OG0001293	WP_096693008.1	WP_085953331.1
OG0001294	WP_096686211.1	WP_015196682.1
OG0001295	WP_096692714.1	WP_015200043.1
OG0001296	WP_096692713.1	WP_015200044.1
OG0001297	WP_096692136.1	WP_015198029.1
OG0001298	WP_096692156.1	WP_015198032.1
OG0001299	WP_096692155.1	WP_015198034.1
OG0001300	WP_096692154.1	WP_015198036.1
OG0001301	WP_096692177.1	WP_015198042.1
OG0001302	WP_096692142.1	WP_015198045.1
OG0001303	WP_096692141.1	WP_015198046.1
OG0001304	WP_096692150.1	WP_015198050.1
OG0001305	WP_096692152.1	WP_015198053.1
OG0001306	WP_096692153.1	WP_015198054.1
OG0001307	WP_096693656.1	WP_015199412.1
OG0001308	WP_096687696.1	WP_015197015.1
OG0001309	WP_096687695.1	WP_041739947.1
OG0001310	WP_096687694.1	WP_015200520.1
OG0001311	WP_096687693.1	WP_015200519.1
OG0001312	WP_096689078.1	WP_015198479.1
OG0001313	WP_096690739.1	WP_015196606.1
OG0001314	WP_096690738.1	WP_015196605.1
OG0001315	WP_096690737.1	WP_015197160.1
OG0001316	WP_096694371.1	WP_015197161.1
OG0001317	WP_096690736.1	WP_015196889.1
OG0001318	WP_096690735.1	WP_015196891.1
OG0001319	WP_096690733.1	WP_015200734.1
OG0001320	WP_096690732.1	WP_015200733.1
OG0001321	WP_096687427.1	WP_015196951.1
OG0001322	WP_096694577.1	WP_015196176.1
OG0001324	WP_096689509.1, WP_096688631.1	WP_015197628.1
OG0001325	WP_096689508.1, WP_096688629.1	WP_015197627.1
OG0001326	WP_096692887.1	WP_015200392.1
OG0001327	WP_096692369.1	WP_015200179.1
OG0001328	WP_096692760.1	WP_015199996.1
OG0001329	WP_096688681.1	WP_041740927.1
OG0001330	WP_096688680.1	WP_015200747.1
OG0001331	WP_096690506.1	WP_015195981.1
OG0001332	WP_096690581.1	WP_015197189.1
OG0001333	WP_096690639.1	WP_015196962.1
OG0001334	WP_096690638.1	WP_015196963.1
OG0001337	WP_096688822.1	WP_015196692.1
OG0001338	WP_096693365.1	WP_015197026.1
OG0001339	WP_096684007.1	WP_015199438.1
OG0001340	WP_096693037.1	WP_015200462.1
OG0001341	WP_096693261.1	WP_015201065.1
OG0001342	WP_096688709.1	WP_015200271.1
OG0001343	WP_096688710.1	WP_015199089.1
OG0001344	WP_096684638.1	WP_015199944.1
OG0001345	WP_096689175.1	WP_015199400.1
OG0001346	WP_096694242.1	WP_015199399.1
OG0001347	WP_096685273.1	WP_015199527.1
OG0001348	WP_096693549.1	WP_015199924.1
OG0001349	WP_096688897.1	WP_015199393.1
OG0001350	WP_096688468.1	WP_015196660.1
OG0001351	WP_096688469.1	WP_015196659.1
OG0001352	WP_096684888.1	WP_015200566.1
OG0001353	WP_096691248.1	WP_015197030.1
OG0001354	WP_096691241.1	WP_015197436.1
OG0001356	WP_096691249.1	WP_015200805.1
OG0001357	WP_096694380.1	WP_015200706.1
OG0001358	WP_096688128.1	WP_015196525.1
OG0001359	WP_096688131.1	WP_015197151.1
OG0001360	WP_096685113.1	WP_015196765.1
OG0001361	WP_096692380.1	WP_041739062.1
OG0001362	WP_096684560.1	WP_015199521.1
OG0001363	WP_096693038.1	WP_015196353.1
OG0001364	WP_096690730.1	WP_015199384.1
OG0001365	WP_096693635.1	WP_015199536.1
OG0001366	WP_096693631.1	WP_015199054.1
OG0001367	WP_096690205.1	WP_015199100.1
OG0001368	WP_096694334.1	WP_015199101.1
OG0001369	WP_096686824.1	WP_015200699.1
OG0001370	WP_096685991.1	WP_015199214.1
OG0001371	WP_096694827.1	WP_041739483.1
OG0001372	WP_096687413.1	WP_015199745.1
OG0001373	WP_096688123.1	WP_041739980.1
OG0001374	WP_096689446.1	WP_015199086.1
OG0001375	WP_096694007.1	WP_015198552.1
OG0001376	WP_096685857.1	WP_015198553.1
OG0001377	WP_096689223.1	WP_015196339.1
OG0001378	WP_096689534.1	WP_015196249.1
OG0001379	WP_096688474.1	WP_015200838.1
OG0001380	WP_096688473.1	WP_015196652.1
OG0001381	WP_096688472.1	WP_015196655.1
OG0001382	WP_096688470.1	WP_015196658.1
OG0001383	WP_096691470.1	WP_015196443.1
OG0001384	WP_096687668.1	WP_041740895.1
OG0001385	WP_096692103.1	WP_015199315.1
OG0001386	WP_096684590.1	WP_015198925.1
OG0001387	WP_096692852.1	WP_015197142.1
OG0001388	WP_096692854.1	WP_015197144.1
OG0001389	WP_096694528.1	WP_015197146.1
OG0001390	WP_096694422.1	WP_015199569.1
OG0001391	WP_096694423.1	WP_015199568.1
OG0001392	WP_096691400.1	WP_015199566.1
OG0001393	WP_096687673.1	WP_015196665.1
OG0001394	WP_096690077.1	WP_015200961.1
OG0001395	WP_096691252.1	WP_015198734.1
OG0001396	WP_096694410.1	WP_015198733.1
OG0001397	WP_096688481.1	WP_015199046.1
OG0001398	WP_096692788.1	WP_015199197.1
OG0001399	WP_096692061.1	WP_015198761.1
OG0001400	WP_096692067.1	WP_015196357.1
OG0001401	WP_096692087.1	WP_015197121.1
OG0001402	WP_096692088.1	WP_015197120.1
OG0001403	WP_096692089.1	WP_015197119.1
OG0001404	WP_096692091.1	WP_015197118.1
OG0001405	WP_096686070.1	WP_015200984.1
OG0001406	WP_096686076.1	WP_015199025.1
OG0001407	WP_096694452.1	WP_015196263.1
OG0001408	WP_096684072.1	WP_015196349.1
OG0001409	WP_096693205.1	WP_015198917.1
OG0001410	WP_096693879.1	WP_015196262.1
OG0001411	WP_096688623.1	WP_015196072.1
OG0001412	WP_096687076.1	WP_015200728.1
OG0001413	WP_096688025.1	WP_015199391.1
OG0001414	WP_096694417.1	WP_015200494.1
OG0001415	WP_096693267.1	WP_015196994.1
OG0001416	WP_096689609.1	WP_015196853.1
OG0001417	WP_096688310.1	WP_015200786.1
OG0001418	WP_096689611.1	WP_015199965.1
OG0001419	WP_096686310.1	WP_015196864.1
OG0001420	WP_096693274.1	WP_015197002.1
OG0001421	WP_096693275.1	WP_041739613.1
OG0001422	WP_096693279.1	WP_015198828.1
OG0001423	WP_096693281.1	WP_015198829.1
OG0001424	WP_096694297.1	WP_015196267.1
OG0001425	WP_096693699.1	WP_015196212.1
OG0001426	WP_096688399.1	WP_015198973.1
OG0001427	WP_096687629.1	WP_015199504.1
OG0001428	WP_096687628.1	WP_015199503.1
OG0001429	WP_026093591.1	WP_015200662.1
OG0001430	WP_096692837.1	WP_015195920.1
OG0001431	WP_096691544.1	WP_015199713.1
OG0001432	WP_096685948.1	WP_015195889.1
OG0001433	WP_096685396.1	WP_015196601.1
OG0001434	WP_096684725.1	WP_015199786.1
OG0001435	WP_096690169.1	WP_015195854.1
OG0001436	WP_096690500.1	WP_015199646.1
OG0001437	WP_096690501.1	WP_015199647.1
OG0001438	WP_096685793.1	WP_238993776.1
OG0001439	WP_096692747.1	WP_015199874.1
OG0001440	WP_096694421.1, WP_096689705.1	WP_015200464.1
OG0001441	WP_096689490.1	WP_015200771.1
OG0001442	WP_096687493.1	WP_015197808.1
OG0001443	WP_096687490.1	WP_015197809.1
OG0001444	WP_096687457.1	WP_015197637.1, WP_015197583.1
OG0001445	WP_096687477.1	WP_203225947.1
OG0001447	WP_096687450.1	WP_015198777.1
OG0001448	WP_096693048.1	WP_015199909.1
OG0001449	WP_096692773.1	WP_015199974.1
OG0001450	WP_096685862.1	WP_015199232.1
OG0001451	WP_096694052.1	WP_015200993.1
OG0001452	WP_096686068.1	WP_015200397.1
OG0001453	WP_096686064.1	WP_015200394.1
OG0001454	WP_096686057.1	WP_015197104.1
OG0001455	WP_096686055.1	WP_015197103.1
OG0001456	WP_096686053.1	WP_015197229.1
OG0001457	WP_096692904.1	WP_041739733.1
OG0001458	WP_096692903.1	WP_041740741.1
OG0001459	WP_096694532.1	WP_015199177.1
OG0001460	WP_096686440.1	WP_238993825.1
OG0001461	WP_096686442.1	WP_015197668.1
OG0001462	WP_096691215.1	WP_015197577.1
OG0001464	WP_096686444.1	WP_015199219.1
OG0001465	WP_096686446.1	WP_015199218.1
OG0001466	WP_096685235.1	WP_015197306.1
OG0001467	WP_096688091.1	WP_015197665.1
OG0001468	WP_096692032.1	WP_015199204.1
OG0001469	WP_096694484.1	WP_203225929.1
OG0001470	WP_096692040.1	WP_015199182.1
OG0001471	WP_096684023.1	WP_015196373.1
OG0001472	WP_096692530.1	WP_015197173.1
OG0001473	WP_096693121.1	WP_015196680.1
OG0001474	WP_096693114.1	WP_015196775.1
OG0001475	WP_096692392.1	WP_015199383.1
OG0001476	WP_096692391.1	WP_015197187.1
OG0001477	WP_096692389.1	WP_015197186.1
OG0001478	WP_096693033.1	WP_015198482.1
OG0001479	WP_096685173.1	WP_015199624.1
OG0001480	WP_096685171.1	WP_015196521.1
OG0001481	WP_096690892.1	WP_015197602.1
OG0001482	WP_096690891.1	WP_015197603.1
OG0001483	WP_096690890.1	WP_015197604.1
OG0001484	WP_096692529.1	WP_015195824.1
OG0001485	WP_096692522.1	WP_015199850.1
OG0001486	WP_096690160.1	WP_015199831.1
OG0001487	WP_096692891.1	WP_015200353.1
OG0001488	WP_096692890.1	WP_015200352.1
OG0001489	WP_096692889.1	WP_015200391.1
OG0001490	WP_096690303.1	WP_015199958.1
OG0001492	WP_096691494.1	WP_015195851.1
OG0001493	WP_096691493.1	WP_015195852.1
OG0001494	WP_096694133.1	WP_015196600.1
OG0001495	WP_096690883.1	WP_015197596.1
OG0001496	WP_096692858.1	WP_041740323.1
OG0001497	WP_096686623.1	WP_015199262.1
OG0001498	WP_096686621.1	WP_015196850.1
OG0001499	WP_096690229.1	WP_015200430.1
OG0001500	WP_096690228.1	WP_015200431.1
OG0001501	WP_096690227.1	WP_015200432.1
OG0001502	WP_096688899.1	WP_015197010.1
OG0001503	WP_096688900.1	WP_015197011.1
OG0001504	WP_096688901.1	WP_015197012.1
OG0001505	WP_096692884.1	WP_015198764.1
OG0001506	WP_096693714.1	WP_015196171.1
OG0001507	WP_096693716.1	WP_015196170.1
OG0001508	WP_096687474.1	WP_015197820.1, WP_015197821.1
OG0001509	WP_096692432.1	WP_015198721.1
OG0001510	WP_096685364.1	WP_015200442.1
OG0001511	WP_096693025.1	WP_015199897.1
OG0001512	WP_096693026.1	WP_015199898.1
OG0001513	WP_096693027.1	WP_015199899.1
OG0001514	WP_096693028.1	WP_015199900.1
OG0001515	WP_096693030.1	WP_041740833.1
OG0001516	WP_096692409.1	WP_015200814.1
OG0001517	WP_096690905.1	WP_015199251.1
OG0001518	WP_096683858.1	WP_015198871.1
OG0001519	WP_096683857.1	WP_015198872.1
OG0001520	WP_096683856.1	WP_015198875.1
OG0001521	WP_096692400.1	WP_015198619.1
OG0001522	WP_096692399.1	WP_015198620.1
OG0001523	WP_096692398.1	WP_015198621.1
OG0001524	WP_096692396.1	WP_015198623.1
OG0001526	WP_096692094.1	WP_015197116.1
OG0001527	WP_096692096.1	WP_015197114.1
OG0001528	WP_096692097.1	WP_051036773.1
OG0001529	WP_096692098.1	WP_015197112.1
OG0001530	WP_096687558.1	WP_015198305.1
OG0001531	WP_096684400.1	WP_015198397.1
OG0001537	WP_096691642.1	WP_015198322.1
OG0001540	WP_096684118.1	WP_015196190.1
OG0001544	WP_096689274.1	WP_015196389.1
OG0001545	WP_096689276.1	WP_015196387.1
OG0001546	WP_096689277.1	WP_015196386.1
OG0001547	WP_096689278.1	WP_015196385.1
OG0001548	WP_096689279.1	WP_015196384.1
OG0001549	WP_096689280.1	WP_015196383.1
OG0001550	WP_096694344.1	WP_015199919.1
OG0001551	WP_096688251.1, WP_096689008.1	WP_015197878.1
OG0001552	WP_096690885.1	WP_015197599.1
OG0001553	WP_096690884.1	WP_015197598.1
OG0001554	WP_096690294.1	WP_015199031.1
OG0001555	WP_096694342.1	WP_015199030.1
OG0001556	WP_096690826.1	WP_015199973.1
OG0001557	WP_096690827.1	WP_015199972.1
OG0001558	WP_096690828.1	WP_015199061.1
OG0001559	WP_096689135.1	WP_015196625.1
OG0001560	WP_096690074.1	WP_015200829.1
OG0001561	WP_096690073.1	WP_041739990.1
OG0001562	WP_096686541.1	WP_015197284.1
OG0001563	WP_096686545.1	WP_015198944.1
OG0001564	WP_096686767.1	WP_015199753.1
OG0001565	WP_096686773.1	WP_015199761.1
OG0001566	WP_096686776.1	WP_015199763.1
OG0001567	WP_096686780.1	WP_015199764.1
OG0001568	WP_096686782.1	WP_015199765.1
OG0001569	WP_096686785.1	WP_015199766.1
OG0001571	WP_096686710.1	WP_015199216.1
OG0001572	WP_096686708.1	WP_015199217.1
OG0001573	WP_096689086.1	WP_015199419.1
OG0001574	WP_096692481.1	WP_015200773.1
OG0001575	WP_096692488.1	WP_015196968.1
OG0001576	WP_096689087.1	WP_041740194.1
OG0001577	WP_096690802.1	WP_015199000.1
OG0001578	WP_096686559.1	WP_015200671.1
OG0001579	WP_096686557.1	WP_015200672.1
OG0001580	WP_096688783.1	WP_015198927.1
OG0001581	WP_096686553.1	WP_015200674.1
OG0001582	WP_096686551.1	WP_015200676.1
OG0001584	WP_096690097.1	WP_015199797.1
OG0001585	WP_096690096.1	WP_015197018.1
OG0001586	WP_096694151.1	WP_015199312.1
OG0001587	WP_096688856.1	WP_015199722.1
OG0001588	WP_096688858.1	WP_015199274.1
OG0001589	WP_096690703.1	WP_015200019.1
OG0001590	WP_096690702.1	WP_015200020.1
OG0001591	WP_096689553.1	WP_015197741.1
OG0001592	WP_096689554.1	WP_015197742.1
OG0001593	WP_096689555.1	WP_015197743.1
OG0001594	WP_096689556.1	WP_015197744.1
OG0001595	WP_096689557.1	WP_144051025.1
OG0001596	WP_096689569.1	WP_015197747.1
OG0001597	WP_096689570.1	WP_015197748.1
OG0001598	WP_096694267.1	WP_015197750.1
OG0001599	WP_096689573.1	WP_041739368.1
OG0001600	WP_096690502.1	WP_015199310.1
OG0001601	WP_096685587.1	WP_015200976.1
OG0001602	WP_096685589.1	WP_015200977.1
OG0001603	WP_096685591.1	WP_015200978.1
OG0001604	WP_096685612.1	WP_041740012.1
OG0001605	WP_096694540.1	WP_015199297.1
OG0001606	WP_096684687.1	WP_015196988.1
OG0001607	WP_096686460.1	WP_015195773.1
OG0001608	WP_096692803.1	WP_015199604.1
OG0001609	WP_096692802.1	WP_015199603.1
OG0001610	WP_096689046.1	WP_015199602.1
OG0001611	WP_096689042.1	WP_015197570.1
OG0001612	WP_096694441.1	WP_015199711.1
OG0001613	WP_096685378.1	WP_015199685.1
OG0001614	WP_096691572.1	WP_015199047.1
OG0001615	WP_096691575.1	WP_015200226.1
OG0001616	WP_096690362.1	WP_238993728.1
OG0001617	WP_096690360.1	WP_015196645.1
OG0001618	WP_096692807.1	WP_015197174.1
OG0001619	WP_096692808.1	WP_015197175.1
OG0001620	WP_096692810.1	WP_041739200.1
OG0001621	WP_096687447.1	WP_015199022.1
OG0001622	WP_096687446.1	WP_015199023.1
OG0001623	WP_096687445.1	WP_015199024.1
OG0001624	WP_096687444.1	WP_015199039.1
OG0001625	WP_096687439.1	WP_015200846.1
OG0001626	WP_096692450.1	WP_015199165.1
OG0001627	WP_096692451.1	WP_015199166.1
OG0001628	WP_096686535.1	WP_083866362.1
OG0001629	WP_096686539.1	WP_015199309.1
OG0001630	WP_096684097.1	WP_015196651.1
OG0001631	WP_096689113.1	WP_015198996.1
OG0001632	WP_096692456.1	WP_015200737.1
OG0001633	WP_096692454.1	WP_015195772.1
OG0001634	WP_096692453.1	WP_015199255.1
OG0001635	WP_096686533.1	WP_015199001.1
OG0001636	WP_096686529.1	WP_015199003.1
OG0001637	WP_096686525.1	WP_015199004.1
OG0001638	WP_096686523.1	WP_015199005.1
OG0001639	WP_096686521.1	WP_015199006.1
OG0001640	WP_096686519.1	WP_015199008.1
OG0001641	WP_096686517.1	WP_041740714.1
OG0001642	WP_096686515.1	WP_015199010.1
OG0001643	WP_096686511.1	WP_015197470.1
OG0001644	WP_019490652.1	WP_015197468.1
OG0001645	WP_096686507.1	WP_015197467.1
OG0001646	WP_019491739.1	WP_015200997.1
OG0001647	WP_096690436.1	WP_015197684.1
OG0001648	WP_096690438.1	WP_015196509.1
OG0001649	WP_096690439.1	WP_015196510.1
OG0001650	WP_096690440.1	WP_015196511.1
OG0001651	WP_096690443.1	WP_015197016.1
OG0001652	WP_096690444.1	WP_015197017.1
OG0001653	WP_096686581.1	WP_015199324.1
OG0001654	WP_096686577.1	WP_015199327.1
OG0001655	WP_096694314.1	WP_158333170.1
OG0001656	WP_019491762.1	WP_015199747.1
OG0001657	WP_096689092.1	WP_015199287.1
OG0001658	WP_096689095.1	WP_015199220.1
OG0001659	WP_096689096.1	WP_015196368.1
OG0001660	WP_096694236.1	WP_015196366.1
OG0001661	WP_096689079.1	WP_015196495.1
OG0001662	WP_096690036.1	WP_015196714.1
OG0001663	WP_096694315.1	WP_015196713.1
OG0001664	WP_096690037.1	WP_015196712.1
OG0001665	WP_096690038.1	WP_015200021.1
OG0001666	WP_096690041.1	WP_015200825.1
OG0001667	WP_096691691.1	WP_015197346.1
OG0001668	WP_096685722.1	WP_015196879.1
OG0001669	WP_096685720.1	WP_015196878.1
OG0001670	WP_096691689.1	WP_015198995.1
OG0001671	WP_096691679.1	WP_015200236.1
OG0001672	WP_096691676.1	WP_015200497.1
OG0001673	WP_096691675.1	WP_015200095.1
OG0001674	WP_096691673.1	WP_015200097.1
OG0001675	WP_096690018.1	WP_015197221.1
OG0001676	WP_096690020.1	WP_015200242.1
OG0001677	WP_096690452.1	WP_015198857.1
OG0001678	WP_096690451.1	WP_015198856.1
OG0001679	WP_096690450.1	WP_015197328.1
OG0001680	WP_096690449.1	WP_015197329.1
OG0001681	WP_096690448.1	WP_015197330.1
OG0001682	WP_096690447.1	WP_015197331.1
OG0001683	WP_096690446.1	WP_041740590.1
OG0001684	WP_096685530.1	WP_015201023.1
OG0001685	WP_096690021.1	WP_015200244.1
OG0001686	WP_096691745.1	WP_015200632.1
OG0001687	WP_096691744.1	WP_015200631.1
OG0001688	WP_096691742.1	WP_015200591.1
OG0001689	WP_096694477.1	WP_015200713.1
